,TR,TR_i,EC,EC_i,CNC,CNC_i,BC,BC_i,DC,DC_i,PR,PR_i
229,222,0,89,0.0004172469271280341,67,0.1610515993623195,220,0.0,212,0.004048582995951417,190,0.003148601772740576
230,223,0,206,0.0003000164497216543,69,0.1610515993623195,221,0.0,217,0.004048582995951417,232,0.003142954246433959
231,224,0,248,0.00029559358842693275,95,0.1601442664081656,222,0.0,218,0.004048582995951417,243,0.003140920652563002
232,225,0,67,0.00025365149994263734,149,0.15935869537462868,223,0.0,219,0.004048582995951417,222,0.0031229607409651713
233,226,0,69,0.00025365149994263734,162,0.15935869537462868,224,0.0,220,0.004048582995951417,53,0.0031063018659446364
234,227,0,108,0.0002018914580589081,163,0.15935869537462868,225,0.0,222,0.004048582995951417,84,0.003103458753300397
235,231,0,81,0.00014661993449326992,108,0.1561846554255461,229,0.0,223,0.004048582995951417,89,0.003103458753300397
236,232,0,95,0.00014133298328245696,248,0.14203926189856034,232,0.0,224,0.004048582995951417,217,0.003079763733843359
237,234,0,83,2.1030342039729358e-05,83,0.138156049999754,234,0.0,225,0.004048582995951417,220,0.003079763733843359
238,235,0,170,2.0276076184278524e-05,170,0.1373217743355043,237,0.0,232,0.004048582995951417,98,0.003072101974381304
239,237,0,165,2.7033848127419235e-17,165,0.004048582995951417,239,0.0,234,0.004048582995951417,135,0.003072101974381304
240,238,0,166,2.7033848127419235e-17,166,0.004048582995951417,240,0.0,237,0.004048582995951417,178,0.003068212941142125
241,239,0,199,2.7033848127419235e-17,199,0.004048582995951417,241,0.0,239,0.004048582995951417,218,0.0030678795952609915
242,240,0,200,2.7033848127419235e-17,200,0.004048582995951417,242,0.0,240,0.004048582995951417,219,0.0030678795952609915
243,243,0,239,2.7033848127419235e-17,239,0.004048582995951417,243,0.0,243,0.004048582995951417,205,0.003051431045750422
244,244,0,240,2.7033848127419235e-17,240,0.004048582995951417,244,0.0,244,0.004048582995951417,234,0.003050500806234977
245,245,0,244,2.7033848127419235e-17,244,0.004048582995951417,245,0.0,245,0.004048582995951417,129,0.003036952730682617
246,246,0,245,2.7033848127419235e-17,245,0.004048582995951417,246,0.0,246,0.004048582995951417,61,0.0030236428742810325
247,247,0,246,2.7033848127419235e-17,246,0.004048582995951417,247,0.0,247,0.004048582995951417,156,0.0030216262759645493
248,248,0,247,2.7033848127419235e-17,247,0.004048582995951417,248,0.0,248,0.004048582995951417,102,0.0030197061187562536
