,nodes,BC
996,3031,0.0020231848798253674
997,3490,0.0020231438939679472
998,1544,0.0020229799505382673
999,2647,0.0020229799505382673
1000,2660,0.0020229799505382673
1001,3059,0.0020229799505382673
1002,3061,0.0020229799505382673
1003,2923,0.002022938964680847
1004,4701,0.002022816007108587
1005,1276,0.002022652063678907
1006,1689,0.002022652063678907
1007,1887,0.002022652063678907
1008,2893,0.002022652063678907
1009,2910,0.002022652063678907
1010,4481,0.002022652063678907
1011,4933,0.002022652063678907
1012,3441,0.0020215280920656753
1013,587,0.002020520799093065
1014,1051,0.002018876652466649
1015,670,0.0020184750192955565
1016,3501,0.002016106297636296
1017,3347,0.0020160738335629905
1018,2730,0.002012492787420591
1019,3300,0.002008288992816009
1020,2738,0.0020060240126096203
1021,188,0.0020031876828024544
1022,1579,0.002000502573907483
1023,1520,0.0020003574837528836
1024,2271,0.0019962838795541593
1025,4856,0.0019955082525399495
1026,243,0.001991098931640375
1027,2587,0.0019901242170672013
1028,53,0.0019885801801838164
1029,3899,0.001986269086068416
1030,156,0.0019854449721991648
1031,1120,0.001979494907237106
1032,1469,0.0019781470521248222
1033,3773,0.0019774116110471292
1034,2477,0.001976403746714512
1035,530,0.001975572220272215
1036,339,0.001973771549436764
1037,2372,0.0019703072735907795
1038,3833,0.001967952944230405
1039,1163,0.0019670468024680916
1040,4006,0.0019621396052575974
1041,1694,0.001957220276331464
1042,4568,0.0019566273156584623
1043,345,0.0019484547662112581
1044,2610,0.001942828167659577
1045,2332,0.0019369059453500795
1046,1706,0.0019317514623694648
1047,468,0.0019313257347395427
1048,2556,0.0019313080996786118
1049,1259,0.0019268870620315632
1050,1090,0.0019268692311190235
1051,1069,0.001915991804014307
1052,1610,0.0019099534385127925
1053,4740,0.001905043021612538
1054,2618,0.0019046159173061888
1055,3775,0.001894209487439632
1056,4483,0.0018932407394118876
1057,1271,0.0018914717075269036
1058,408,0.001887744732892135
1059,1323,0.001886674989435726
1060,813,0.0018835802201825067
1061,4351,0.0018830667405748574
1062,973,0.0018822799909422893
1063,3752,0.0018793593656527934
1064,749,0.0018748570685260654
1065,2188,0.0018745986036467432
1066,3423,0.0018732327667328565
1067,536,0.0018695598064424701
1068,2693,0.0018622747579878267
1069,2300,0.0018604923716531952
1070,4515,0.0018593818186558417
1071,1113,0.001856280386486195
1072,1941,0.0018529017420485943
1073,4419,0.0018520082707824592
1074,1256,0.0018469809559763185
1075,4615,0.0018393176671523226
1076,4497,0.001839242096049231
1077,1525,0.0018362327042160678
1078,937,0.001835524739977542
1079,2529,0.0018355001330945015
1080,3790,0.001834492550671906
1081,124,0.0018341361419627461
1082,756,0.0018258264052784204
1083,240,0.00182533473232087
1084,1923,0.001823001136973708
1085,1812,0.0018213750964190863
1086,2360,0.001819785731402189
1087,2313,0.0018197037596873486
1088,1505,0.0018193053144382088
1089,2057,0.001818235099796464
1090,4372,0.001817038272888206
1091,1238,0.0018136337741565115
1092,607,0.001810480575572593
1093,3096,0.0018102676771578488
1094,3097,0.0018102676771578488
1095,777,0.0018022163349712946
1096,5,0.0017992681734147293
1097,2404,0.001798561325612049
1098,2119,0.001798313037911639
1099,1478,0.0017892506146340666
1100,4553,0.001787516858334268
1101,763,0.0017848455779159564
1102,1667,0.0017829049787889551
1103,3472,0.001779489384962778
1104,549,0.0017766007404806966
1105,2376,0.0017749103385843682
1106,4129,0.0017732956356968663
1107,1305,0.0017726856331686854
1108,4104,0.001771450253033954
1109,4711,0.0017662427430873728
1110,3680,0.0017626957230236612
1111,1213,0.0017620062002358559
1112,2716,0.0017613419478011722
1113,2442,0.0017588025359105363
1114,2444,0.0017588025359105363
1115,4495,0.001758081240182075
1116,248,0.0017521430626577645
1117,3460,0.0017492307088517506
1118,995,0.001747183174721631
1119,4468,0.0017425002815264585
1120,3133,0.001741918818786996
1121,1118,0.0017366507013091728
1122,1973,0.0017329520628882225
1123,926,0.001729445081142487
1124,2352,0.0017277954148222346
1125,3930,0.0017251800338906882
1126,958,0.0017211023673216518
1127,598,0.0017199588855901118
1128,2545,0.0017186181589016118
1129,526,0.001716491896050937
1130,527,0.001716491896050937
1131,1070,0.001709988377949615
1132,55,0.0017075758453453137
1133,428,0.0017074509741003576
1134,474,0.0017062908721629773
1135,729,0.0017061983638699916
1136,3416,0.00170544555101791
1137,2326,0.0017029075712183277
1138,85,0.001696761064761194
1139,1413,0.0016964031841496222
1140,1746,0.0016915046877059563
1141,4033,0.001690996323634023
1142,1190,0.0016909668869848477
1143,3152,0.0016909276056358774
1144,2397,0.001690526294445751
1145,234,0.0016835168695259724
1146,3531,0.0016765742279968104
1147,3847,0.0016731315909430749
1148,3873,0.001669759171895137
1149,3643,0.0016648715436376172
1150,1160,0.0016640366297592858
1151,395,0.0016628828991096664
1152,305,0.0016626371947440592
1153,4538,0.0016625363918675513
1154,1245,0.0016579993900532703
1155,1649,0.0016571961079575874
1156,1538,0.0016558990235806357
1157,2646,0.0016536789640763376
1158,237,0.001650647273506019
1159,3289,0.0016413187547914003
1160,180,0.001640329678034631
1161,1121,0.0016398360937669636
1162,3336,0.0016384111502169578
1163,2924,0.001637784926539309
1164,3326,0.0016355936398963352
1165,1064,0.001635090476196201
1166,2311,0.0016294862049799695
1167,1945,0.0016271098827751464
1168,4348,0.0016212955703766088
1169,4349,0.0016212955703766088
1170,4907,0.0016209707693957116
1171,1425,0.0016195577187471937
1172,2652,0.0016189413680915263
1173,4140,0.0016189413680915263
1174,4194,0.0016189413680915263
1175,704,0.0016189003822341063
1176,4162,0.0016188593963766863
1177,2551,0.0016187774246618461
1178,2552,0.0016187774246618461
1179,3030,0.0016187774246618461
1180,3035,0.0016187774246618461
1181,1306,0.0016186954529470061
1182,1771,0.0016186954529470061
1183,2445,0.0016186954529470061
1184,2547,0.0016186954529470061
1185,2606,0.0016186954529470061
1186,2951,0.0016186954529470061
1187,3161,0.0016186954529470061
1188,3485,0.0016186954529470061
1189,4167,0.0016186954529470061
1190,1463,0.0016184495378024858
1191,1780,0.0016184495378024858
1192,2259,0.0016184495378024858
1193,2339,0.0016184495378024858
1194,2540,0.0016184495378024858
1195,2847,0.0016184495378024858
1196,2912,0.0016184495378024858
1197,3559,0.0016184495378024858
1198,3588,0.0016184495378024858
1199,4054,0.0016184495378024858
1200,4070,0.0016184495378024858
1201,4480,0.0016184495378024858
1202,4544,0.0016184495378024858
1203,4935,0.0016184495378024858
1204,4198,0.0016183675660876458
1205,2391,0.0016183198607210042
1206,1344,0.0016177937640837652
1207,2728,0.0016174658772244049
1208,2911,0.0016170560186502046
1209,2438,0.0016161543297869634
1210,4732,0.0016159220765949165
1211,1244,0.0016158264429276033
1212,3298,0.0016148861102559381
1213,696,0.0016122333494271134
1214,4427,0.0016110245374949025
1215,2936,0.0016061412696121876
1216,4429,0.0016057521191737577
1217,3500,0.0016050562829845571
1218,1633,0.0016033964259686488
1219,1518,0.0015998679757541058
1220,746,0.001599553278282773
1221,3858,0.0015977713340084865
1222,30,0.001596285257777312
1223,1183,0.0015946843205817253
1224,1184,0.0015946843205817253
1225,4712,0.0015936454514679712
1226,3789,0.0015915198803792615
1227,4445,0.001589798022274232
1228,3927,0.0015880451109721906
1229,218,0.0015861334253082014
1230,3756,0.0015847496907723242
1231,3758,0.0015847496907723242
1232,1585,0.0015819741016574415
1233,1837,0.0015818504601079779
1234,4141,0.0015810978298016506
1235,2025,0.0015762791929534827
1236,3840,0.001575667959183831
1237,179,0.0015743191396641674
1238,316,0.0015695180172089068
1239,2463,0.0015680028832196478
1240,3987,0.001565285879206751
1241,2907,0.001564734199080272
1242,4927,0.001559884555754292
1243,264,0.0015587352959112782
1244,2232,0.0015566021237463077
1245,1977,0.0015549569731874646
1246,175,0.0015526484356988373
1247,4519,0.001551146328126274
1248,1150,0.0015436917371272941
1249,2148,0.0015435389687853598
1250,3674,0.0015431583664219373
1251,3366,0.0015350192021103659
1252,114,0.0015302485473982393
1253,2840,0.0015263596696843199
1254,3660,0.001523855565396437
1255,4012,0.0015221411856636518
1256,3741,0.0015207565765955864
1257,1077,0.0015125449540481205
1258,401,0.0015123319829995036
1259,1074,0.0015115851532737491
1260,3827,0.0015115028530905226
1261,753,0.001506736013897325
1262,1611,0.0015061607712105718
1263,2697,0.0015050835398256485
1264,772,0.0014987348225124475
1265,2603,0.0014981129970495094
1266,1096,0.001495203977824159
1267,2797,0.0014940848081592983
1268,2525,0.001491937805056699
1269,2506,0.0014890157578128012
1270,2602,0.0014890157578128012
1271,54,0.0014875975183997634
1272,2233,0.00148755269937417
1273,4034,0.0014867338628784903
1274,3931,0.0014860899108492009
1275,1331,0.0014804207616381
1276,3770,0.0014793131375564691
1277,3837,0.0014783134619879743
1278,4345,0.0014778404405565541
1279,1127,0.0014771105923167644
1280,3635,0.0014763704511912058
1281,1390,0.0014756270739581347
1282,521,0.001474780344051379
1283,522,0.001474780344051379
1284,3422,0.0014738306831338147
1285,481,0.0014738247835610673
1286,4613,0.001473236680915796
1287,1488,0.0014727474348407968
1288,2190,0.001471556172706059
1289,925,0.0014672696622832096
1290,1258,0.0014651548153489377
1291,621,0.001464425661471729
1292,856,0.001455932128316688
1293,116,0.0014494278416477386
1294,222,0.0014475844607682881
1295,2384,0.0014469995504189672
1296,2474,0.0014463268850467112
1297,1499,0.0014418831784632194
1298,2833,0.0014405973694261878
1299,3979,0.0014402624662175941
1300,4838,0.0014401766875349264
1301,4587,0.0014388311923486622
1302,2825,0.0014384759498599073
1303,2826,0.0014384759498599073
1304,2827,0.0014384759498599073
1305,508,0.001434786380133184
1306,2743,0.001431948783428606
1307,3739,0.0014267239823957673
1308,3512,0.0014258785640420847
1309,3566,0.0014245782350342199
1310,4072,0.001422748441035708
1311,1963,0.0014167376405097654
1312,2370,0.001415542219668348
1313,4778,0.0014126185618390519
1314,3702,0.0014100788048742564
1315,2615,0.0014096625542281138
1316,4706,0.0014091269163867093
1317,4598,0.0013966742902939914
1318,4479,0.0013957973703038976
1319,3380,0.0013947484023877632
1320,2310,0.0013916114388606202
1321,1766,0.0013901133868997153
1322,1320,0.0013881314458481758
1323,4362,0.0013865752368635324
1324,780,0.0013865605477925236
1325,2139,0.0013858479680792994
1326,1040,0.0013837788016607213
1327,4822,0.001383086707364059
1328,4708,0.0013804428671925488
1329,3639,0.0013786490745201034
1330,3641,0.0013786490745201034
1331,1902,0.0013772037837265485
1332,127,0.0013742206475779333
1333,3585,0.001370821334364803
1334,4584,0.0013695658273471687
1335,957,0.0013677460741113349
1336,4520,0.0013647884979712214
1337,3361,0.0013621229809650782
1338,2533,0.001361497344869308
1339,4654,0.0013602720279972558
1340,4609,0.0013556419735316478
1341,2458,0.0013540322969548858
1342,1002,0.001350273734216787
1343,4173,0.0013416271533725518
1344,2097,0.0013390303492328403
1345,1362,0.0013369859319881687
1346,798,0.0013304375682327535
1347,799,0.0013304375682327535
1348,1419,0.0013255126282440061
1349,4488,0.001324187504537973
1350,1775,0.0013238307119282544
1351,4035,0.0013218933364158355
1352,913,0.001321680538226742
1353,1460,0.0013209720108143211
1354,393,0.0013203492076098754
1355,1747,0.0013188012159458151
1356,1286,0.0013153208021851642
1357,3945,0.0013149977847981226
1358,2895,0.00131121113778363
1359,299,0.00131065828529058
1360,56,0.0013073216237336272
1361,375,0.0013065726925608292
1362,433,0.0013012948786908906
1363,2630,0.0012998764094520293
1364,2325,0.001299634058109993
1365,383,0.0012994000738151541
1366,3812,0.0012990955831583305
1367,3980,0.0012981685550381963
1368,2822,0.0012939774861762067
1369,1749,0.001291277204487066
1370,2584,0.0012904572386634365
1371,3977,0.0012888973580099273
1372,4742,0.00128407576821957
1373,2322,0.001282070772338102
1374,4019,0.0012768829469377442
1375,3285,0.001275106653656133
1376,1617,0.0012749460909113944
1377,3990,0.0012744428480404213
1378,306,0.0012729300004418653
1379,1247,0.0012712650089674775
1380,2024,0.0012708212689331937
1381,4045,0.0012680682054528373
1382,1391,0.0012669625324773618
1383,1367,0.0012558516868857459
1384,8,0.0012532685410548442
1385,2290,0.0012524929692181036
1386,161,0.0012464975940743416
1387,1357,0.001245668408576841
1388,1417,0.0012439138998287867
1389,1418,0.0012439138998287867
1390,3864,0.0012419463721666376
1391,3397,0.0012392065076434176
1392,149,0.0012374923681033921
1393,1456,0.0012347063927036044
1394,1072,0.0012330463310671355
1395,591,0.0012288789630250185
1396,4032,0.0012273994057442172
1397,4652,0.0012234278439881535
1398,1045,0.0012219766244594744
1399,1047,0.0012219766244594744
1400,249,0.0012219163115894946
1401,1207,0.0012213730464910974
1402,1928,0.00122022975606738
1403,672,0.0012197855674587594
1404,4726,0.001219318328684171
1405,814,0.0012186451743050378
1406,1277,0.0012177930692758914
1407,627,0.0012170886980405202
1408,2493,0.0012166648522292654
1409,3644,0.0012160149225733097
1410,1454,0.001215089567593488
1411,4733,0.0012145612368329515
1412,2799,0.001214451941213165
1413,639,0.001214328983640905
1414,198,0.0012143289836409048
1415,3176,0.0012143289836409048
1416,3386,0.0012143289836409048
1417,3780,0.0012143289836409048
1418,4055,0.0012143289836409048
1419,4077,0.0012143289836409048
1420,4120,0.0012143289836409048
1421,4128,0.0012143289836409048
1422,4139,0.0012143289836409048
1423,4181,0.0012143289836409048
1424,4276,0.0012143289836409048
1425,4541,0.0012143289836409048
1426,839,0.0012143289836409046
1427,2462,0.0012143289836409046
1428,2492,0.0012143289836409046
1429,343,0.0012142470119260648
1430,1990,0.0012142470119260648
1431,2528,0.0012142470119260648
1432,2534,0.0012142470119260648
1433,2784,0.0012142470119260648
1434,2848,0.0012142470119260648
1435,2851,0.0012142470119260648
1436,3033,0.0012142470119260648
1437,3546,0.0012142470119260648
1438,3558,0.0012142470119260648
1439,4528,0.0012142470119260648
1440,4660,0.0012142470119260648
1441,4684,0.0012142470119260648
1442,694,0.0012142470119260646
1443,715,0.0012142470119260646
1444,2649,0.0012142470119260644
1445,3071,0.0012142470119260644
1446,3073,0.0012142470119260644
1447,1863,0.0012141650402112247
1448,528,0.0012141431810872671
1449,1655,0.001214124054353805
1450,4895,0.0012141240543538047
1451,1239,0.0012140830684963847
1452,1291,0.0012140830684963847
1453,1341,0.0012140830684963847
1454,1545,0.0012140830684963847
1455,1682,0.0012140830684963847
1456,1802,0.0012140830684963847
1457,2286,0.0012140830684963847
1458,2336,0.0012140830684963847
1459,2449,0.0012140830684963847
1460,2455,0.0012140830684963847
1461,3439,0.0012140830684963847
1462,3589,0.0012140830684963847
1463,3669,0.0012140830684963847
1464,3679,0.0012140830684963847
1465,3697,0.0012140830684963847
1466,3967,0.0012140830684963847
1467,4071,0.0012140830684963847
1468,4133,0.0012140830684963847
1469,4751,0.0012140830684963847
1470,4936,0.0012140830684963847
1471,3407,0.0012139191250667045
1472,4622,0.0012137551816370244
1473,1422,0.0012136732099221842
1474,3297,0.0012135912382073442
1475,3525,0.0012130334402049323
1476,4192,0.0012128534927737834
1477,680,0.0012126075776292633
1478,2248,0.0012126075776292633
1479,625,0.0012122832038433966
1480,562,0.0012122523668649564
1481,1485,0.0012122378985613812
1482,4697,0.0012118015224333357
1483,1756,0.0012117058887660224
1484,3794,0.0012103251859333414
1485,605,0.001208612822726057
1486,1050,0.001207071447615133
1487,2608,0.0012043040942244327
1488,617,0.0012038502660938488
1489,3467,0.001201360924697548
1490,3325,0.0012007380896810515
1491,914,0.0012006625293890952
1492,1631,0.0011997881950248186
1493,2238,0.00119906286149091
1494,845,0.0011937445730777004
1495,317,0.0011907438003734873
1496,3804,0.0011851951183906302
1497,1063,0.001183162668247995
1498,440,0.001179737441494869
1499,4094,0.0011793997681466338
1500,1671,0.0011780174909255406
1501,4143,0.001175469586841472
1502,1711,0.001173804513723454
1503,2781,0.0011707798307678174
1504,2436,0.0011700254298318425
1505,2108,0.0011695064286604744
1506,3939,0.0011680173339121383
1507,3425,0.0011647480203733787
1508,16,0.0011641401853766458
1509,734,0.0011606030802630786
1510,15,0.0011601649498873688
1511,1660,0.0011530054796462896
1512,2088,0.0011516601791666387
1513,1319,0.001151513690583095
1514,452,0.0011478252675759212
1515,748,0.0011473245157475555
1516,3891,0.001146593003089691
1517,942,0.0011397450671859714
1518,416,0.0011394448298666304
1519,4554,0.0011339751245180501
1520,939,0.0011321973004867003
1521,818,0.0011314474692418885
1522,81,0.0011312195671905863
1523,2002,0.0011294563075075752
1524,1273,0.0011272286819385127
1525,968,0.0011262573816810209
1526,3941,0.0011251919345766207
1527,2239,0.0011212746274052653
1528,1358,0.0011207567392711943
1529,2181,0.001119847637193065
1530,570,0.001117986260994115
1531,2342,0.0011151416500732561
1532,2284,0.0011107768897535286
1533,3944,0.0011101912681830953
1534,4582,0.0011053623341848488
1535,1146,0.001104037615200523
1536,1612,0.001102368103908353
1537,455,0.0011000731620634417
1538,3011,0.0010999212334480936
1539,1613,0.0010996268487156065
1540,2280,0.0010985010934088835
1541,2744,0.0010980092663787021
1542,2066,0.0010965700514464463
1543,118,0.0010927202505958875
1544,3491,0.0010926985334066147
1545,1057,0.0010922484477403828
1546,4874,0.0010919478731258104
1547,1462,0.0010897373217677582
1548,3883,0.001089230326157682
1549,1434,0.0010863306431169518
1550,2293,0.001084985284031054
1551,4667,0.0010806468146417189
1552,3800,0.0010801204278782447
1553,4067,0.0010800069320865214
1554,3567,0.0010797017114208276
1555,3591,0.00107799782862213
1556,879,0.0010779207874513498
1557,971,0.0010758729997390785
1558,2048,0.0010752840496554685
1559,1329,0.0010751708513572016
1560,2897,0.0010734575419866477
1561,809,0.0010722176412913669
1562,810,0.0010722176412913669
1563,2374,0.0010720972728411526
1564,2186,0.00107204495863168
1565,3965,0.0010718867641067065
1566,1562,0.0010717567384891785
1567,4158,0.00107078934669529
1568,4594,0.0010679244482658264
1569,3816,0.0010668249074436609
1570,2307,0.0010655055845759218
1571,1461,0.0010654067641246501
1572,349,0.0010646870504040994
1573,1496,0.0010643593561789945
1574,1638,0.001061785661499756
1575,1956,0.0010617545397976263
1576,1269,0.001061412061913111
1577,2650,0.0010596660130897204
1578,3732,0.0010595647507285735
1579,1270,0.0010587518058190097
1580,2383,0.0010554866363412909
1581,1806,0.0010526083018582112
1582,226,0.00105060812504582
1583,1115,0.0010488723951389523
1584,2098,0.0010486691060578974
1585,3370,0.0010474048164524625
1586,103,0.0010426388661830754
1587,4493,0.001041555276376261
1588,4577,0.0010405848473861261
1589,486,0.001027377985942512
1590,2464,0.001025681515419986
1591,2748,0.0010243568531581953
1592,309,0.0010229353794042313
1593,1092,0.001022369920738754
1594,1020,0.0010212286053335557
1595,1867,0.001020451598050942
1596,405,0.0010192876204007104
1597,2890,0.0010189802239340426
1598,1625,0.0010177805562285693
1599,4270,0.0010168118346426695
1600,3852,0.0010153132105689612
1601,4756,0.0010129716038771465
1602,2146,0.0010123301853462443
1603,2346,0.0010107795537405196
1604,2363,0.0010104817231766008
1605,4782,0.0010104516668811596
1606,4722,0.0010092630770159783
1607,2466,0.0010054389825447905
1608,4353,0.0010024799306987016
1609,1401,0.0010008397348464692
1610,2107,0.0010003515176432178
1611,410,0.0009995870721547211
1612,1386,0.0009959061382191227
1613,4612,0.0009955129505237069
1614,542,0.0009953082769695591
1615,4556,0.0009952631619661897
1616,1957,0.0009839331641402285
1617,727,0.0009834448529552745
1618,4578,0.0009809386185132018
1619,806,0.0009808916650053305
1620,2381,0.00098076308845677
1621,4078,0.000978358612154412
1622,951,0.000976897743787834
1623,4606,0.0009719602285487733
1624,935,0.0009697870605151623
1625,1232,0.0009666015419958325
1626,2253,0.0009651114524517398
1627,184,0.000964474101387882
1628,1862,0.0009632270630349311
1629,4563,0.000961547945062608
1630,4560,0.0009609058332963608
1631,2711,0.0009605910778353341
1632,3395,0.000957324887444365
1633,1819,0.000955058617806137
1634,4658,0.0009542264859597906
1635,1481,0.000953539021440319
1636,4051,0.0009528228280049884
1637,4052,0.0009528228280049884
1638,3634,0.0009502928710295042
1639,2321,0.0009499418767348189
1640,2461,0.0009442549591829695
1641,1363,0.0009404361487896923
1642,1393,0.0009394693292566534
1643,1392,0.000931632457133526
1644,3807,0.0009294911818210562
1645,1242,0.0009245427563106341
1646,662,0.0009223361720138184
1647,1557,0.0009220683407298784
1648,3946,0.0009216828507856114
1649,3077,0.0009209577139772042
1650,1527,0.0009200380446260337
1651,4617,0.0009198035287491533
1652,1403,0.0009191729871112484
1653,1192,0.000918754944322526
1654,3577,0.0009163718380699962
1655,994,0.0009160901641410815
1656,3713,0.0009136932227606621
1657,3447,0.0009112554905567995
1658,90,0.0009099705670226804
1659,1722,0.00090968151783384
1660,1285,0.0009068752842147786
1661,2083,0.0009065316711853987
1662,490,0.0009046995261658318
1663,601,0.0009045701690174788
1664,3619,0.0009038792580461075
1665,4475,0.0009033823467149226
1666,4492,0.0009033087916728941
1667,494,0.0009012759282424471
1668,4041,0.000900275368430132
1669,2093,0.0008994605681815103
1670,2801,0.0008979365545601379
1671,1842,0.0008951332905275014
1672,3516,0.0008934148952989896
1673,4448,0.0008927912066256788
1674,4599,0.0008911657304426327
1675,1653,0.0008892741169144872
1676,4324,0.0008879213444785171
1677,1784,0.0008870036041124981
1678,307,0.0008851073148454463
1679,1874,0.0008848281829983502
1680,820,0.0008818358404536367
1681,469,0.0008816927652997795
1682,3487,0.0008815604507089217
1683,4064,0.0008802677638496297
1684,51,0.000876330147999574
1685,3306,0.0008749302787181029
1686,819,0.0008748626334922809
1687,1717,0.0008737818737356443
1688,3434,0.0008727740113781346
1689,2022,0.0008727374026978922
1690,2272,0.0008725116041265826
1691,3932,0.0008718936720212776
1692,2015,0.0008703621180344878
1693,3579,0.000868596824419838
1694,244,0.0008660539145773497
1695,1758,0.0008659219702871785
1696,2958,0.0008655534962673161
1697,4038,0.0008646187047587372
1698,2888,0.0008634541200173184
1699,423,0.0008630120237843028
1700,4569,0.0008628381583250595
1701,4108,0.0008628319283576583
1702,2804,0.0008620235712123044
1703,1755,0.0008612089351800237
1704,1436,0.0008553976104265595
1705,4320,0.0008527046360666028
1706,3509,0.0008512549761972915
1707,260,0.0008507982298925949
1708,2291,0.0008488369214406188
1709,1764,0.0008442247141791661
1710,1429,0.0008423746183094449
1711,4015,0.0008415450380622238
1712,3897,0.0008382903243891499
1713,3900,0.0008378001741260507
1714,2769,0.0008351852997050723
1715,3291,0.0008341775510926512
1716,3339,0.0008320954013387878
1717,3908,0.0008319982057207792
1718,1111,0.0008308635751085466
1719,3972,0.0008280041280640261
1720,2616,0.0008278354844431931
1721,3608,0.000827695824659233
1722,3609,0.000827695824659233
1723,4841,0.0008271177131633658
1724,247,0.0008258563093869842
1725,2117,0.0008227313211581996
1726,1099,0.000822526994373054
1727,4319,0.000822458281873451
1728,1885,0.000822224296101405
1729,418,0.0008217822773200634
1730,2963,0.0008216174017902473
1731,4593,0.0008209194002184273
1732,1605,0.0008206768464747654
1733,320,0.0008202929021121501
1734,3613,0.0008197649652344291
1735,1849,0.0008194306288329215
1736,3398,0.0008184534177969879
1737,1811,0.000817538753544018
1738,3755,0.0008150559249304679
1739,4619,0.0008143616630312212
1740,4852,0.0008139812455826039
1741,2640,0.0008138151849322872
1742,2935,0.0008133517431159187
1743,4859,0.000813258425761919
1744,1644,0.0008119571593959122
1745,4452,0.0008118439603611331
1746,4783,0.0008113423715346116
1747,708,0.0008112467378672982
1748,3795,0.0008111980754007529
1749,1041,0.0008109802647371515
1750,2320,0.0008108375681310393
1751,333,0.0008108120275509788
1752,334,0.0008108120275509788
1753,1916,0.0008105363163386841
1754,2611,0.0008104543446238441
1755,4693,0.0008104406826713707
1756,2242,0.0008102904011941639
1757,2234,0.0008101674436219038
1758,2393,0.0008097985709051234
1759,2871,0.0008097712470001765
1760,4073,0.0008097165991902834
1761,545,0.0008096947400663261
1762,0,0.0008096346274754433
1763,293,0.0008096346274754433
1764,314,0.0008096346274754433
1765,529,0.0008096346274754433
1766,898,0.0008096346274754433
1767,901,0.0008096346274754433
1768,907,0.0008096346274754433
1769,910,0.0008096346274754433
1770,974,0.0008096346274754433
1771,1252,0.0008096346274754433
1772,1531,0.0008096346274754433
1773,1681,0.0008096346274754433
1774,1743,0.0008096346274754433
1775,2050,0.0008096346274754433
1776,2143,0.0008096346274754433
1777,2162,0.0008096346274754433
1778,2176,0.0008096346274754433
1779,2446,0.0008096346274754433
1780,2452,0.0008096346274754433
1781,2471,0.0008096346274754433
1782,2480,0.0008096346274754433
1783,2590,0.0008096346274754433
1784,2620,0.0008096346274754433
1785,2894,0.0008096346274754433
1786,2913,0.0008096346274754433
1787,2937,0.0008096346274754433
1788,2972,0.0008096346274754433
1789,3341,0.0008096346274754433
1790,3431,0.0008096346274754433
1791,3510,0.0008096346274754433
1792,3521,0.0008096346274754433
1793,3544,0.0008096346274754433
1794,3646,0.0008096346274754433
1795,3676,0.0008096346274754433
1796,3694,0.0008096346274754433
1797,3721,0.0008096346274754433
1798,4059,0.0008096346274754433
1799,4081,0.0008096346274754433
1800,4097,0.0008096346274754433
1801,4101,0.0008096346274754433
1802,4148,0.0008096346274754433
1803,4152,0.0008096346274754433
1804,4160,0.0008096346274754433
1805,4166,0.0008096346274754433
1806,4189,0.0008096346274754433
1807,4231,0.0008096346274754433
1808,4246,0.0008096346274754433
1809,4269,0.0008096346274754433
1810,4284,0.0008096346274754433
1811,4286,0.0008096346274754433
1812,4439,0.0008096346274754433
1813,4442,0.0008096346274754433
1814,4507,0.0008096346274754433
1815,4744,0.0008096346274754433
1816,4749,0.0008096346274754433
1817,4752,0.0008096346274754433
1818,4929,0.0008096346274754433
1819,4417,0.0008095526557606035
1820,285,0.0008095526557606032
1821,648,0.0008095526557606032
1822,1211,0.0008095526557606032
1823,1353,0.0008095526557606032
1824,1519,0.0008095526557606032
1825,1547,0.0008095526557606032
1826,1573,0.0008095526557606032
1827,1588,0.0008095526557606032
1828,1593,0.0008095526557606032
1829,1618,0.0008095526557606032
1830,1641,0.0008095526557606032
1831,1668,0.0008095526557606032
1832,1740,0.0008095526557606032
1833,1864,0.0008095526557606032
1834,1946,0.0008095526557606032
1835,1986,0.0008095526557606032
1836,2020,0.0008095526557606032
1837,2072,0.0008095526557606032
1838,2209,0.0008095526557606032
1839,2287,0.0008095526557606032
1840,2414,0.0008095526557606032
1841,2453,0.0008095526557606032
1842,2574,0.0008095526557606032
1843,2579,0.0008095526557606032
1844,2622,0.0008095526557606032
1845,2898,0.0008095526557606032
1846,2921,0.0008095526557606032
1847,2943,0.0008095526557606032
1848,2954,0.0008095526557606032
1849,2971,0.0008095526557606032
1850,3090,0.0008095526557606032
1851,3201,0.0008095526557606032
1852,3231,0.0008095526557606032
1853,3350,0.0008095526557606032
1854,3493,0.0008095526557606032
1855,3529,0.0008095526557606032
1856,3571,0.0008095526557606032
1857,3596,0.0008095526557606032
1858,3645,0.0008095526557606032
1859,3659,0.0008095526557606032
1860,3673,0.0008095526557606032
1861,3709,0.0008095526557606032
1862,4086,0.0008095526557606032
1863,4428,0.0008095526557606032
1864,4462,0.0008095526557606032
1865,4527,0.0008095526557606032
1866,4659,0.0008095526557606032
1867,4770,0.0008095526557606032
1868,4928,0.0008095526557606032
1869,2945,0.0008095526557606031
1870,3654,0.0008095526557606031
1871,1943,0.0008094706840457631
1872,505,0.0008090608254715627
1873,506,0.0008090608254715627
1874,3448,0.0008090608254715627
1875,3450,0.0008090608254715627
1876,3452,0.0008090608254715627
1877,1853,0.0008089856847329593
1878,274,0.0008089788537567227
1879,2966,0.0008087739244696225
1880,3982,0.0008084870234676822
1881,2928,0.000808375615592921
1882,1714,0.0008082137844182154
1883,4644,0.0008078312497489616
1884,3331,0.0008077492780341215
1885,4696,0.0008076809682717547
1886,1974,0.0008075853346044414
1887,2689,0.0008075494231865112
1888,3817,0.0008066225396619813
1889,3504,0.0008066000767198285
