,TR,TR_i,EC,EC_i,CNC,CNC_i,BC,BC_i,DC,DC_i,PR,PR_i
340,239,6,709,1.9147768066566344e-07,47,0.035484319588345734,122,0.0,1368,0.003424657534246575,436,0.0006844626967830253
341,243,6,364,1.897303742591486e-07,49,0.035484319588345734,124,0.0,1369,0.003424657534246575,553,0.0006844626967830253
342,251,6,365,1.897303742591486e-07,50,0.035484319588345734,130,0.0,1464,0.003424657534246575,552,0.0006844626967830253
343,303,6,149,1.8519471505182892e-07,685,0.03454491825790947,129,0.0,1465,0.003424657534246575,557,0.0006844626967830253
344,306,6,136,1.8207405760232496e-07,595,0.034411305704872545,133,0.0,1466,0.003424657534246575,556,0.0006844626967830253
345,323,6,342,1.7669534143509383e-07,276,0.034399210342586126,134,0.0,1467,0.003424657534246575,581,0.0006844626967830253
346,345,6,344,1.7436189502791405e-07,1556,0.03391051747216131,135,0.0,1491,0.003424657534246575,580,0.0006844626967830253
347,347,6,1178,1.6841544828301766e-07,1557,0.03391051747216131,138,0.0,1493,0.003424657534246575,619,0.0006844626967830253
348,409,6,1342,1.6841544828301766e-07,1558,0.03391051747216131,137,0.0,1505,0.003424657534246575,618,0.0006844626967830253
349,411,6,363,1.675042354119404e-07,546,0.0338635824998815,140,0.0,1506,0.003424657534246575,636,0.0006844626967830253
350,468,6,223,1.661887606881435e-07,1239,0.0338635824998815,139,0.0,1507,0.003424657534246575,635,0.0006844626967830253
351,467,6,1357,1.6425792705487343e-07,186,0.03306275453535727,141,0.0,1508,0.003424657534246575,679,0.0006844626967830253
352,469,6,1358,1.6425792705487343e-07,185,0.03298475005886671,142,0.0,1509,0.003424657534246575,678,0.0006844626967830253
353,470,6,276,1.5819785307011238e-07,695,0.03222448252375948,143,0.0,1533,0.003424657534246575,733,0.0006844626967830253
354,471,6,99,1.5624940540617728e-07,694,0.032182095831850555,144,0.0,1534,0.003424657534246575,732,0.0006844626967830253
355,507,6,515,1.5310634768960945e-07,693,0.032182095831850555,145,0.0,1535,0.003424657534246575,786,0.0006844626967830253
356,508,6,1389,1.50181727758075e-07,696,0.032182095831850555,146,0.0,1570,0.003424657534246575,785,0.0006844626967830253
357,509,6,1028,1.4893303814898603e-07,698,0.032182095831850555,147,0.0,1571,0.003424657534246575,800,0.0006844626967830253
358,524,6,1029,1.4893303814898603e-07,342,0.032076615347314825,148,0.0,1572,0.003424657534246575,799,0.0006844626967830253
359,525,6,1088,1.4776683242041406e-07,984,0.032076615347314825,154,0.0,1573,0.003424657534246575,801,0.0006844626967830253
360,526,6,523,1.473093648971498e-07,344,0.0320661053160739,153,0.0,3,0.0027397260273972603,802,0.0006844626967830253
361,639,6,1452,1.4362348217849463e-07,472,0.03204510590198347,155,0.0,2,0.0027397260273972603,803,0.0006844626967830253
362,664,6,514,1.425559461197824e-07,985,0.03204510590198347,156,0.0,4,0.0027397260273972603,804,0.0006844626967830253
363,665,6,70,1.425373461724941e-07,1091,0.03203461650561621,157,0.0,5,0.0027397260273972603,815,0.0006844626967830253
364,666,6,100,1.399348598656764e-07,1092,0.03203461650561621,158,0.0,6,0.0027397260273972603,814,0.0006844626967830253
365,708,6,708,1.399348598656764e-07,474,0.03200318947830528,161,0.0,7,0.0027397260273972603,834,0.0006844626967830253
366,709,6,550,1.389324571550306e-07,1162,0.029406776870389884,160,0.0,52,0.0027397260273972603,836,0.0006844626967830253
367,715,6,1411,1.3816811748627973e-07,1413,0.02938029223195963,163,0.0,82,0.0027397260273972603,835,0.0006844626967830253
368,716,6,1460,1.3770495987916113e-07,1414,0.02938029223195963,165,0.0,88,0.0027397260273972603,851,0.0006844626967830253
369,717,6,95,1.3742790047667874e-07,1415,0.02938029223195963,164,0.0,95,0.0027397260273972603,850,0.0006844626967830253
370,718,6,98,1.3742790047667874e-07,715,0.02869122058770376,167,0.0,98,0.0027397260273972603,856,0.0006844626967830253
371,762,6,1553,1.3084665809047885e-07,716,0.02869122058770376,170,0.0,100,0.0027397260273972603,855,0.0006844626967830253
372,763,6,1554,1.3084665809047885e-07,717,0.02869122058770376,169,0.0,131,0.0027397260273972603,884,0.0006844626967830253
373,774,6,1555,1.3084665809047885e-07,718,0.02869122058770376,173,0.0,149,0.0027397260273972603,883,0.0006844626967830253
374,795,6,963,1.284426085905645e-07,983,0.028565602283904708,172,0.0,184,0.0027397260273972603,889,0.0006844626967830253
375,796,6,964,1.284426085905645e-07,986,0.02855726682948863,174,0.0,190,0.0027397260273972603,888,0.0006844626967830253
376,797,6,548,1.2821444919741903e-07,692,0.028548936238231484,176,0.0,191,0.0027397260273972603,904,0.0006844626967830253
377,798,6,549,1.2821444919741903e-07,114,0.02643591394507227,175,0.0,196,0.0027397260273972603,903,0.0006844626967830253
378,808,6,574,1.2421309663500512e-07,1163,0.026428774891886993,180,0.0,195,0.0027397260273972603,910,0.0006844626967830253
379,871,6,1177,1.195532159052573e-07,113,0.02399258480624112,179,0.0,197,0.0027397260273972603,909,0.0006844626967830253
380,870,6,795,1.1595004201409298e-07,742,0.016272312162723124,181,0.0,198,0.0027397260273972603,924,0.0006844626967830253
381,872,6,796,1.1595004201409298e-07,1356,0.015452843204888145,183,0.0,199,0.0027397260273972603,923,0.0006844626967830253
382,873,6,797,1.1595004201409298e-07,62,0.01503508185766789,182,0.0,201,0.0027397260273972603,942,0.0006844626967830253
383,874,6,798,1.1595004201409298e-07,746,0.015020595842513652,185,0.0,202,0.0027397260273972603,941,0.0006844626967830253
384,878,6,590,1.1514844516278709e-07,294,0.014711953462188027,188,0.0,207,0.0027397260273972603,958,0.0006844626967830253
385,877,6,1030,1.1497328432988924e-07,523,0.014711953462188027,187,0.0,247,0.0027397260273972603,957,0.0006844626967830253
386,879,6,1087,1.136800713925686e-07,931,0.014611872146118721,190,0.0,251,0.0027397260273972603,961,0.0006844626967830253
387,880,6,710,1.1261778524099028e-07,1429,0.0136986301369863,192,0.0,296,0.0027397260273972603,960,0.0006844626967830253
388,881,6,638,1.0830598694457989e-07,1430,0.0136986301369863,193,0.0,306,0.0027397260273972603,966,0.0006844626967830253
389,893,6,256,1.0742691954251871e-07,1431,0.0136986301369863,196,0.0,321,0.0027397260273972603,965,0.0006844626967830253
390,896,6,1505,1.0536273070054584e-07,293,0.013509089342638064,195,0.0,345,0.0027397260273972603,967,0.0006844626967830253
391,895,6,1506,1.0536273070054584e-07,743,0.013341274568195356,197,0.0,347,0.0027397260273972603,968,0.0006844626967830253
392,897,6,1507,1.0536273070054584e-07,744,0.0131775779477267,198,0.0,358,0.0027397260273972603,969,0.0006844626967830253
393,898,6,1508,1.0536273070054584e-07,932,0.013097226862679587,199,0.0,357,0.0027397260273972603,970,0.0006844626967830253
394,899,6,1509,1.0536273070054584e-07,645,0.01304631441617743,200,0.0,409,0.0027397260273972603,981,0.0006844626967830253
395,908,6,1451,1.0238907824027279e-07,1432,0.01304631441617743,206,0.0,411,0.0027397260273972603,980,0.0006844626967830253
396,927,6,162,1.013986995853648e-07,1433,0.01304631441617743,205,0.0,428,0.0027397260273972603,1043,0.0006844626967830253
397,935,6,120,1.0060693392561377e-07,1434,0.01304631441617743,208,0.0,468,0.0027397260273972603,1042,0.0006844626967830253
398,936,6,639,1.0017185182717498e-07,1435,0.01304631441617743,209,0.0,467,0.0027397260273972603,1098,0.0006844626967830253
399,937,6,186,9.359749110268035e-08,1436,0.01304631441617743,211,0.0,469,0.0027397260273972603,1097,0.0006844626967830253
400,938,6,386,9.354430728599872e-08,1437,0.01304631441617743,210,0.0,470,0.0027397260273972603,1102,0.0006844626967830253
401,977,6,385,9.354430728599872e-08,1438,0.01304631441617743,212,0.0,471,0.0027397260273972603,1101,0.0006844626967830253
402,995,6,387,9.354430728599872e-08,1439,0.01304631441617743,214,0.0,472,0.0027397260273972603,1159,0.0006844626967830253
403,994,6,388,9.354430728599872e-08,1440,0.01304631441617743,213,0.0,507,0.0027397260273972603,1160,0.0006844626967830253
404,996,6,389,9.354430728599872e-08,1441,0.01304631441617743,215,0.0,508,0.0027397260273972603,1185,0.0006844626967830253
405,997,6,390,9.354430728599872e-08,1442,0.01304631441617743,223,0.0,509,0.0027397260273972603,1184,0.0006844626967830253
406,998,6,391,9.354430728599872e-08,1443,0.01304631441617743,226,0.0,515,0.0027397260273972603,1199,0.0006844626967830253
407,1021,6,392,9.354430728599872e-08,1444,0.01304631441617743,229,0.0,525,0.0027397260273972603,1198,0.0006844626967830253
408,1022,6,453,9.354430728599872e-08,1445,0.01304631441617743,228,0.0,526,0.0027397260273972603,1223,0.0006844626967830253
409,1023,6,452,9.354430728599872e-08,1446,0.01304631441617743,230,0.0,539,0.0027397260273972603,1222,0.0006844626967830253
410,1047,6,454,9.354430728599872e-08,1447,0.01304631441617743,231,0.0,550,0.0027397260273972603,1261,0.0006844626967830253
411,1048,6,455,9.354430728599872e-08,1278,0.012939428948671398,234,0.0,563,0.0027397260273972603,1260,0.0006844626967830253
412,1049,6,456,9.354430728599872e-08,1028,0.012488053520229374,233,0.0,574,0.0027397260273972603,1324,0.0006844626967830253
413,1050,6,457,9.354430728599872e-08,1029,0.012488053520229374,238,0.0,587,0.0027397260273972603,1323,0.0006844626967830253
414,1117,6,458,9.354430728599872e-08,1357,0.012415868239765619,237,0.0,609,0.0027397260273972603,1332,0.0006844626967830253
415,1116,6,459,9.354430728599872e-08,1358,0.012415868239765619,240,0.0,639,0.0027397260273972603,1331,0.0006844626967830253
416,1118,6,674,9.20063774582431e-08,1368,0.01193302891933029,241,0.0,664,0.0027397260273972603,1375,0.0006844626967830253
417,1119,6,500,9.15179869626065e-08,1369,0.01193302891933029,242,0.0,665,0.0027397260273972603,1374,0.0006844626967830253
418,1136,6,310,8.995725082595727e-08,1000,0.011888454011741684,246,0.0,666,0.0027397260273972603,1391,0.0006844626967830253
419,1137,6,185,8.889887077504306e-08,362,0.011854583772391989,249,0.0,708,0.0027397260273972603,1390,0.0006844626967830253
420,1147,6,575,8.811106476732165e-08,522,0.011737405494423236,248,0.0,715,0.0027397260273972603,1427,0.0006844626967830253
421,1146,6,576,8.811106476732165e-08,745,0.011486337997216321,250,0.0,716,0.0027397260273972603,1426,0.0006844626967830253
422,1148,6,546,8.755074575100181e-08,806,0.01141552511415525,251,0.0,717,0.0027397260273972603,1472,0.0006844626967830253
423,1149,6,1239,8.755074575100181e-08,524,0.011364789446981228,256,0.0,718,0.0027397260273972603,1471,0.0006844626967830253
424,1150,6,1086,8.67665155760602e-08,916,0.011348069738480697,259,0.0,762,0.0027397260273972603,1475,0.0006844626967830253
425,1180,6,1089,8.67665155760602e-08,525,0.011304974765681326,258,0.0,763,0.0027397260273972603,1474,0.0006844626967830253
426,1181,6,1221,8.642179705437784e-08,526,0.011304974765681326,261,0.0,795,0.0027397260273972603,1484,0.0006844626967830253
427,1214,6,491,8.502260029034013e-08,805,0.011207970112079699,260,0.0,796,0.0027397260273972603,1483,0.0006844626967830253
428,1215,6,493,8.502260029034013e-08,807,0.011207970112079699,262,0.0,797,0.0027397260273972603,1512,0.0006844626967830253
429,1216,6,1343,8.277610491108474e-08,1071,0.011207970112079699,264,0.0,798,0.0027397260273972603,1511,0.0006844626967830253
430,1217,6,1344,8.277610491108474e-08,860,0.011129249769323585,267,0.0,808,0.0027397260273972603,1538,0.0006844626967830253
431,1228,6,330,7.965564027975598e-08,1359,0.011071882502471401,269,0.0,871,0.0027397260273972603,1537,0.0006844626967830253
432,1229,6,984,7.66996895212703e-08,1464,0.011015103617843344,271,0.0,870,0.0027397260273972603,6,0.0006844626967830252
433,1244,6,152,7.455575082771509e-08,1465,0.011015103617843344,270,0.0,873,0.0027397260273972603,18,0.0006844626967830252
434,1245,6,304,7.323614146694833e-08,1466,0.011015103617843344,274,0.0,874,0.0027397260273972603,22,0.0006844626967830252
435,1246,6,1175,7.294861745514997e-08,1467,0.011015103617843344,273,0.0,878,0.0027397260273972603,29,0.0006844626967830252
436,1247,6,1176,7.294861745514997e-08,913,0.010854675402025017,276,0.0,877,0.0027397260273972603,43,0.0006844626967830252
437,1273,6,1081,7.256125616980203e-08,1201,0.010854675402025017,280,0.0,879,0.0027397260273972603,42,0.0006844626967830252
438,1274,6,331,7.146357595256014e-08,1553,0.010793694499896745,279,0.0,880,0.0027397260273972603,61,0.0006844626967830252
439,1275,6,745,6.792085841498875e-08,1554,0.010793694499896745,284,0.0,881,0.0027397260273972603,68,0.0006844626967830252
440,1276,6,1039,6.605491201208921e-08,1555,0.010793694499896745,285,0.0,896,0.0027397260273972603,86,0.0006844626967830252
441,1287,6,1040,6.605491201208921e-08,1175,0.01068629455462414,287,0.0,895,0.0027397260273972603,93,0.0006844626967830252
442,1288,6,715,6.586698178798836e-08,1176,0.01068629455462414,289,0.0,897,0.0027397260273972603,104,0.0006844626967830252
443,1289,6,716,6.586698178798836e-08,933,0.010633392106333923,291,0.0,898,0.0027397260273972603,109,0.0006844626967830252
444,1290,6,717,6.586698178798836e-08,63,0.010628247520075578,290,0.0,899,0.0027397260273972603,108,0.0006844626967830252
445,1295,6,718,6.586698178798836e-08,64,0.010273972602739725,292,0.0,908,0.0027397260273972603,112,0.0006844626967830252
446,1313,6,472,6.571946229562697e-08,1107,0.010228310502283105,297,0.0,927,0.0027397260273972603,111,0.0006844626967830252
447,1312,6,126,6.539126266643773e-08,1279,0.009944190766108574,298,0.0,935,0.0027397260273972603,124,0.0006844626967830252
448,1314,6,463,6.517827984505385e-08,1280,0.009944190766108574,299,0.0,936,0.0027397260273972603,130,0.0006844626967830252
449,1316,6,933,6.34674940665666e-08,1281,0.009944190766108574,304,0.0,937,0.0027397260273972603,129,0.0006844626967830252
450,1349,6,1279,6.288433433551556e-08,1411,0.009852959658162625,306,0.0,938,0.0027397260273972603,138,0.0006844626967830252
451,1350,6,1280,6.288433433551556e-08,65,0.009631849315068493,310,0.0,976,0.0027397260273972603,137,0.0006844626967830252
452,1351,6,1281,6.288433433551556e-08,1070,0.009631849315068493,312,0.0,977,0.0027397260273972603,161,0.0006844626967830252
453,1352,6,985,6.169753386455588e-08,1072,0.009631849315068493,311,0.0,985,0.0027397260273972603,160,0.0006844626967830252
454,1364,6,700,6.147120683219959e-08,1073,0.009631849315068493,313,0.0,995,0.0027397260273972603,165,0.0006844626967830252
455,1365,6,701,6.147120683219959e-08,1562,0.009631849315068493,315,0.0,994,0.0027397260273972603,164,0.0006844626967830252
456,1366,6,702,6.147120683219959e-08,1563,0.009631849315068493,317,0.0,996,0.0027397260273972603,181,0.0006844626967830252
457,1367,6,1082,6.138317855835149e-08,1564,0.009631849315068493,318,0.0,997,0.0027397260273972603,183,0.0006844626967830252
458,1400,6,1083,6.138317855835149e-08,1565,0.009631849315068493,322,0.0,998,0.0027397260273972603,182,0.0006844626967830252
459,1399,6,1091,6.018208339222566e-08,1566,0.009631849315068493,324,0.0,1021,0.0027397260273972603,206,0.0006844626967830252
460,1401,6,1092,5.969084879124296e-08,1567,0.009631849315068493,325,0.0,1022,0.0027397260273972603,205,0.0006844626967830252
461,1402,6,770,5.901610337442854e-08,1202,0.009421039028172654,326,0.0,1023,0.0027397260273972603,212,0.0006844626967830252
462,1403,6,771,5.901610337442854e-08,1203,0.009421039028172654,331,0.0,1026,0.0027397260273972603,215,0.0006844626967830252
463,1413,6,772,5.901610337442854e-08,1204,0.009421039028172654,333,0.0,1047,0.0027397260273972603,238,0.0006844626967830252
464,1414,6,773,5.901610337442854e-08,1205,0.009421039028172654,332,0.0,1048,0.0027397260273972603,237,0.0006844626967830252
465,1415,6,1549,5.8500591758142856e-08,76,0.009338892197736749,334,0.0,1049,0.0027397260273972603,250,0.0006844626967830252
466,1468,6,443,5.7330989961752594e-08,808,0.009200572480065426,335,0.0,1050,0.0027397260273972603,261,0.0006844626967830252
467,1469,6,866,5.62853548078926e-08,1381,0.009179253014869455,336,0.0,1054,0.0027397260273972603,260,0.0006844626967830252
468,1470,6,867,5.62853548078926e-08,1588,0.009179253014869455,339,0.0,1087,0.0027397260273972603,271,0.0006844626967830252
469,1491,6,191,5.545947125963933e-08,1016,0.009065269943593876,338,0.0,1117,0.0027397260273972603,270,0.0006844626967830252
470,1493,6,738,5.450580264737972e-08,527,0.009024979854955682,340,0.0,1116,0.0027397260273972603,292,0.0006844626967830252
471,1500,6,194,5.3884828457654304e-08,1322,0.008803054120817427,341,0.0,1118,0.0027397260273972603,312,0.0006844626967830252
472,1501,6,128,5.355559313247079e-08,1504,0.008759913482335976,344,0.0,1119,0.0027397260273972603,311,0.0006844626967830252
473,1502,6,1481,5.2009389188271477e-08,861,0.008696134435139483,345,0.0,1130,0.0027397260273972603,334,0.0006844626967830252
474,1503,6,1482,5.2009389188271477e-08,862,0.008696134435139483,347,0.0,1136,0.0027397260273972603,335,0.0006844626967830252
475,1518,6,474,5.0789898707023074e-08,1106,0.00832536901348625,349,0.0,1137,0.0027397260273972603,356,0.0006844626967830252
476,1519,6,1341,5.054956866153961e-08,1105,0.00832536901348625,348,0.0,1147,0.0027397260273972603,368,0.0006844626967830252
477,1520,6,192,4.991630452608533e-08,1108,0.00832536901348625,351,0.0,1146,0.0027397260273972603,374,0.0006844626967830252
478,1540,6,193,4.991630452608533e-08,1109,0.00832536901348625,352,0.0,1148,0.0027397260273972603,381,0.0006844626967830252
479,1541,6,428,4.9689175785138405e-08,1110,0.00832536901348625,353,0.0,1149,0.0027397260273972603,384,0.0006844626967830252
480,1542,6,235,4.956482965975778e-08,1111,0.00832536901348625,355,0.0,1150,0.0027397260273972603,392,0.0006844626967830252
481,24,5,47,4.935782181516962e-08,1112,0.00832536901348625,354,0.0,1180,0.0027397260273972603,395,0.0006844626967830252
482,25,5,49,4.935782181516962e-08,1113,0.00832536901348625,356,0.0,1181,0.0027397260273972603,396,0.0006844626967830252
483,45,5,50,4.935782181516962e-08,914,0.008053468846663721,359,0.0,1214,0.0027397260273972603,399,0.0006844626967830252
484,76,5,1361,4.911381878222543e-08,915,0.008053468846663721,360,0.0,1215,0.0027397260273972603,400,0.0006844626967830252
485,136,5,1362,4.911381878222543e-08,1514,0.008053468846663721,361,0.0,1216,0.0027397260273972603,419,0.0006844626967830252
486,481,5,45,4.6075519403369217e-08,1349,0.007903055848261328,363,0.0,1217,0.0027397260273972603,418,0.0006844626967830252
487,1130,5,1021,4.575421344069356e-08,1350,0.007903055848261328,364,0.0,1228,0.0027397260273972603,424,0.0006844626967830252
488,1356,5,1022,4.575421344069356e-08,1351,0.007903055848261328,365,0.0,1229,0.0027397260273972603,427,0.0006844626967830252
489,1550,5,1023,4.575421344069356e-08,1352,0.007903055848261328,367,0.0,1244,0.0027397260273972603,434,0.0006844626967830252
490,9,4,157,4.566851391704659e-08,1206,0.00780179794520548,366,0.0,1245,0.0027397260273972603,433,0.0006844626967830252
491,189,4,158,4.566851391704659e-08,1207,0.00780179794520548,368,0.0,1246,0.0027397260273972603,438,0.0006844626967830252
492,191,4,736,4.566851391704659e-08,1208,0.00780179794520548,369,0.0,1247,0.0027397260273972603,448,0.0006844626967830252
493,201,4,737,4.566851391704659e-08,364,0.007705479452054794,370,0.0,1273,0.0027397260273972603,449,0.0006844626967830252
494,202,4,44,4.322188386089245e-08,365,0.007705479452054794,373,0.0,1274,0.0027397260273972603,471,0.0006844626967830252
495,275,4,1363,3.806535150963681e-08,255,0.007681770284510011,372,0.0,1275,0.0027397260273972603,484,0.0006844626967830252
496,302,4,522,3.465301390917556e-08,254,0.007681770284510011,374,0.0,1276,0.0027397260273972603,483,0.0006844626967830252
497,321,4,492,3.4409589739342416e-08,363,0.0076103500761035,378,0.0,1287,0.0027397260273972603,487,0.0006844626967830252
498,329,4,587,3.346761843685815e-08,74,0.007589912386853187,380,0.0,1288,0.0027397260273972603,486,0.0006844626967830252
499,358,4,524,3.261998326236611e-08,73,0.007589912386853187,379,0.0,1289,0.0027397260273972603,498,0.0006844626967830252
500,357,4,525,3.212671748229011e-08,75,0.007589912386853187,381,0.0,1290,0.0027397260273972603,497,0.0006844626967830252
501,371,4,526,3.212671748229011e-08,631,0.007586933614330874,383,0.0,1294,0.0027397260273972603,506,0.0006844626967830252
502,415,4,861,3.1557413520867325e-08,912,0.0075653798256537985,382,0.0,1295,0.0027397260273972603,505,0.0006844626967830252
503,463,4,862,3.1557413520867325e-08,917,0.0075653798256537985,384,0.0,1313,0.0027397260273972603,512,0.0006844626967830252
504,472,4,1026,3.133084312693446e-08,1448,0.0074046649389115145,386,0.0,1312,0.0027397260273972603,511,0.0006844626967830252
505,515,4,1416,3.099987571324151e-08,999,0.007342868654311039,385,0.0,1314,0.0027397260273972603,519,0.0006844626967830252
506,539,4,1417,3.099987571324151e-08,1256,0.007342868654311039,387,0.0,1316,0.0027397260273972603,518,0.0006844626967830252
507,550,4,585,3.051563787410738e-08,1257,0.007342868654311039,388,0.0,1336,0.0027397260273972603,521,0.0006844626967830252
508,587,4,586,3.051563787410738e-08,795,0.0071678878623765525,389,0.0,1349,0.0027397260273972603,520,0.0006844626967830252
509,609,4,1359,2.945993525507139e-08,796,0.0071678878623765525,390,0.0,1350,0.0027397260273972603,529,0.0006844626967830252
510,676,4,450,2.7031618642995453e-08,797,0.0071678878623765525,391,0.0,1351,0.0027397260273972603,528,0.0006844626967830252
511,985,4,729,2.672413234336288e-08,798,0.0071678878623765525,392,0.0,1352,0.0027397260273972603,535,0.0006844626967830252
512,1357,4,589,2.4527584777497497e-08,1060,0.00684931506849315,394,0.0,1357,0.0027397260273972603,534,0.0006844626967830252
513,1358,4,591,2.4527584777497497e-08,482,0.006809024979854955,393,0.0,1358,0.0027397260273972603,545,0.0006844626967830252
514,7,3,499,2.4344951631508727e-08,1505,0.006320443904976591,395,0.0,1364,0.0027397260273972603,544,0.0006844626967830252
515,10,3,1182,2.4217743557504774e-08,1506,0.006320443904976591,396,0.0,1365,0.0027397260273972603,554,0.0006844626967830252
516,11,3,135,2.2565278509649176e-08,1507,0.006320443904976591,398,0.0,1366,0.0027397260273972603,558,0.0006844626967830252
517,13,3,1180,2.2397431073009277e-08,1508,0.006320443904976591,397,0.0,1367,0.0027397260273972603,560,0.0006844626967830252
518,14,3,1181,2.2397431073009277e-08,1509,0.006320443904976591,399,0.0,1400,0.0027397260273972603,559,0.0006844626967830252
519,15,3,692,2.151425547583177e-08,1061,0.0062266500622665,400,0.0,1399,0.0027397260273972603,569,0.0006844626967830252
520,47,3,592,1.9665207712720902e-08,1062,0.0062266500622665,401,0.0,1401,0.0027397260273972603,568,0.0006844626967830252
521,49,3,983,1.837463325236148e-08,1063,0.0062266500622665,404,0.0,1402,0.0027397260273972603,571,0.0006844626967830252
522,50,3,1214,1.74316796373149e-08,1064,0.0062266500622665,405,0.0,1403,0.0027397260273972603,570,0.0006844626967830252
523,65,3,1215,1.74316796373149e-08,1065,0.0062266500622665,406,0.0,1413,0.0027397260273972603,573,0.0006844626967830252
524,70,3,1216,1.74316796373149e-08,1066,0.0062266500622665,409,0.0,1414,0.0027397260273972603,572,0.0006844626967830252
525,74,3,1217,1.74316796373149e-08,1067,0.0062266500622665,411,0.0,1415,0.0027397260273972603,578,0.0006844626967830252
526,73,3,502,1.5657469248972768e-08,1068,0.0062266500622665,413,0.0,1468,0.0027397260273972603,577,0.0006844626967830252
527,75,3,501,1.402265483737583e-08,1069,0.0062266500622665,414,0.0,1469,0.0027397260273972603,582,0.0006844626967830252
528,77,3,503,1.402265483737583e-08,140,0.0061643835616438354,417,0.0,1470,0.0027397260273972603,584,0.0006844626967830252
529,79,3,1162,1.3257011498867257e-08,139,0.0061643835616438354,419,0.0,1500,0.0027397260273972603,583,0.0006844626967830252
530,80,3,1413,1.2981749204472072e-08,141,0.0061643835616438354,418,0.0,1501,0.0027397260273972603,594,0.0006844626967830252
531,131,3,1414,1.2981749204472072e-08,142,0.0061643835616438354,421,0.0,1502,0.0027397260273972603,593,0.0006844626967830252
532,149,3,1415,1.2981749204472072e-08,143,0.0061643835616438354,423,0.0,1503,0.0027397260273972603,600,0.0006844626967830252
533,154,3,956,1.2471507029194892e-08,144,0.0061643835616438354,422,0.0,1518,0.0027397260273972603,599,0.0006844626967830252
534,153,3,640,1.245326118853348e-08,145,0.0061643835616438354,424,0.0,1519,0.0027397260273972603,603,0.0006844626967830252
535,155,3,986,1.1645522674628307e-08,146,0.0061643835616438354,426,0.0,1520,0.0027397260273972603,602,0.0006844626967830252
536,156,3,1135,1.1620717818892557e-08,147,0.0061643835616438354,425,0.0,1540,0.0027397260273972603,615,0.0006844626967830252
537,192,3,163,1.161977325604147e-08,148,0.0061643835616438354,427,0.0,1541,0.0027397260273972603,614,0.0006844626967830252
538,193,3,1136,1.0597074799728846e-08,826,0.0061643835616438354,429,0.0,1542,0.0027397260273972603,617,0.0006844626967830252
539,229,3,1137,1.0597074799728846e-08,825,0.0061643835616438354,431,0.0,1550,0.0027397260273972603,616,0.0006844626967830252
540,228,3,461,1.0108091410712473e-08,827,0.0061643835616438354,432,0.0,1,0.0020547945205479454,620,0.0006844626967830252
541,230,3,460,1.0108091410712473e-08,828,0.0061643835616438354,434,0.0,10,0.0020547945205479454,622,0.0006844626967830252
542,231,3,462,1.0108091410712473e-08,829,0.0061643835616438354,433,0.0,11,0.0020547945205479454,621,0.0006844626967830252
543,247,3,1138,9.260399798055996e-09,830,0.0061643835616438354,435,0.0,13,0.0020547945205479454,624,0.0006844626967830252
544,259,3,955,7.789214487176947e-09,831,0.0061643835616438354,437,0.0,14,0.0020547945205479454,623,0.0006844626967830252
545,258,3,676,7.598975619857787e-09,832,0.0061643835616438354,436,0.0,15,0.0020547945205479454,627,0.0006844626967830252
546,296,3,609,7.476001155756738e-09,833,0.0061643835616438354,438,0.0,47,0.0020547945205479454,628,0.0006844626967830252
547,298,3,675,7.2220009451150605e-09,834,0.0061643835616438354,440,0.0,49,0.0020547945205479454,633,0.0006844626967830252
548,299,3,1384,7.066285134711879e-09,481,0.0060922855082912765,441,0.0,50,0.0020547945205479454,632,0.0006844626967830252
549,300,3,1385,7.066285134711879e-09,256,0.005547945205479452,442,0.0,57,0.0020547945205479454,637,0.0006844626967830252
550,317,3,611,6.845445026192626e-09,662,0.005479452054794521,444,0.0,65,0.0020547945205479454,648,0.0006844626967830252
551,322,3,612,6.845445026192626e-09,1018,0.005479452054794521,447,0.0,70,0.0020547945205479454,647,0.0006844626967830252
552,324,3,76,6.420615940597255e-09,1153,0.005479452054794521,446,0.0,74,0.0020547945205479454,660,0.0006844626967830252
553,325,3,442,6.343338658935934e-09,1152,0.005479452054794521,448,0.0,73,0.0020547945205479454,661,0.0006844626967830252
554,326,3,739,6.343338658935934e-09,1154,0.005479452054794521,449,0.0,75,0.0020547945205479454,668,0.0006844626967830252
555,333,3,234,6.149436919203293e-09,1155,0.005479452054794521,450,0.0,77,0.0020547945205479454,667,0.0006844626967830252
556,332,3,233,6.149436919203293e-09,1156,0.005479452054794521,453,0.0,79,0.0020547945205479454,673,0.0006844626967830252
557,334,3,610,6.039278180011122e-09,1157,0.005479452054794521,452,0.0,80,0.0020547945205479454,672,0.0006844626967830252
558,335,3,429,5.558748524578396e-09,1158,0.005479452054794521,454,0.0,106,0.0020547945205479454,680,0.0006844626967830252
559,339,3,1381,5.379283643638978e-09,1159,0.005479452054794521,455,0.0,114,0.0020547945205479454,683,0.0006844626967830252
560,338,3,1588,5.379283643638978e-09,1160,0.005479452054794521,456,0.0,118,0.0020547945205479454,684,0.0006844626967830252
561,340,3,527,4.529762456199784e-09,1286,0.005479452054794521,457,0.0,154,0.0020547945205479454,706,0.0006844626967830252
562,341,3,1322,4.2588152347032055e-09,337,0.00547945205479452,458,0.0,153,0.0020547945205479454,707,0.0006844626967830252
563,360,3,631,3.4066971957874688e-09,247,0.005261519302615193,459,0.0,155,0.0020547945205479454,725,0.0006844626967830252
