,nodes_tr,TR,nodes_ec,EC,nodes_cnc,CnC,nodes_bc,BC,nodes_dc,DC
251,1098,10,67,5.009791112952296e-07,153,0.041276150748484834,230,4.6945271202831737e-07,725,0.004109589041095891
252,1180,10,239,4.906890569836963e-07,127,0.04112006446414182,270,4.6945271202831737e-07,786,0.004109589041095891
253,1200,10,240,4.906890569836963e-07,1119,0.04110279438246851,271,4.6945271202831737e-07,891,0.004109589041095891
254,1201,10,846,4.88745581609805e-07,1120,0.04110279438246851,481,4.6945271202831737e-07,906,0.004109589041095891
255,1202,10,867,4.883520657320297e-07,1121,0.04110279438246851,596,4.6945271202831737e-07,1076,0.004109589041095891
256,1203,10,1393,4.840348762683665e-07,1122,0.04110279438246851,732,4.6945271202831737e-07,1286,0.004109589041095891
257,1256,10,353,4.7427365678239067e-07,44,0.04106829770233216,918,4.6945271202831737e-07,1287,0.004109589041095891
258,1257,10,1096,4.730870003929191e-07,205,0.04105107106738991,1425,3.129684746855449e-07,1288,0.004109589041095891
259,1346,10,143,4.7190591044723285e-07,211,0.041033858878263114,95,2.3472635601415869e-07,1289,0.004109589041095891
260,1347,10,291,4.637587722740411e-07,238,0.041033858878263114,1,0.0,1290,0.004109589041095891
261,1348,10,288,4.615020679585519e-07,237,0.040982308804295445,2,0.0,22,0.003424657534246575
262,1349,10,1184,4.5703861046133486e-07,327,0.040982308804295445,3,0.0,24,0.003424657534246575
263,1385,10,1185,4.5703861046133486e-07,329,0.040982308804295445,4,0.0,33,0.003424657534246575
264,1386,10,1433,4.5703861046133486e-07,970,0.040965154217102354,5,0.0,34,0.003424657534246575
265,1387,10,1434,4.5703861046133486e-07,1335,0.04093088809061377,6,0.0,35,0.003424657534246575
266,1388,10,69,4.516405563957412e-07,54,0.039847619472580434,7,0.0,36,0.003424657534246575
267,1389,10,695,4.4276341907839787e-07,55,0.039831401475237095,10,0.0,37,0.003424657534246575
268,1408,10,238,4.395420667804953e-07,259,0.039637810216548205,11,0.0,38,0.003424657534246575
269,1409,10,868,4.381809949754968e-07,261,0.039637810216548205,12,0.0,95,0.003424657534246575
270,1410,10,283,4.355649758408978e-07,385,0.03962176252010426,14,0.0,109,0.003424657534246575
271,1443,10,933,4.252141101363716e-07,383,0.039605727812487876,15,0.0,120,0.003424657534246575
272,1444,10,86,4.0578097888863997e-07,386,0.039605727812487876,16,0.0,154,0.003424657534246575
273,1445,10,494,3.8548357060406257e-07,387,0.039605727812487876,17,0.0,178,0.003424657534246575
274,1446,10,1294,3.8302245430826875e-07,891,0.03947791586311316,18,0.0,205,0.003424657534246575
275,13,9,328,3.7263118185169075e-07,1053,0.039461997348652224,19,0.0,210,0.003424657534246575
276,48,9,205,3.693006327453905e-07,1054,0.03944609166652863,20,0.0,212,0.003424657534246575
277,61,9,911,3.653313890139965e-07,1055,0.03944609166652863,21,0.0,228,0.003424657534246575
278,95,9,696,3.5788937068692067e-07,1056,0.03943019880123188,23,0.0,258,0.003424657534246575
279,209,9,43,3.545401790583742e-07,890,0.039414318737276494,25,0.0,282,0.003424657534246575
280,213,9,451,3.494156640454254e-07,1268,0.039414318737276494,26,0.0,284,0.003424657534246575
281,290,9,655,3.4313205240755753e-07,1269,0.039414318737276494,27,0.0,287,0.003424657534246575
282,298,9,213,3.418473870940735e-07,577,0.039319306317660715,28,0.0,305,0.003424657534246575
283,328,9,92,3.4151361992266086e-07,579,0.039303515431589366,30,0.0,311,0.003424657534246575
284,461,9,237,3.362690671507247e-07,580,0.039303515431589366,33,0.0,330,0.003424657534246575
285,500,9,1180,3.361828289810088e-07,578,0.03928773722386894,34,0.0,331,0.003424657534246575
286,891,9,1256,3.2713240153064514e-07,409,0.0391933333699069,35,0.0,333,0.003424657534246575
287,1039,9,1257,3.2713240153064514e-07,639,0.038974812196199735,36,0.0,334,0.003424657534246575
288,43,8,68,3.242647001084914e-07,360,0.03894379364291983,37,0.0,335,0.003424657534246575
289,52,8,469,3.188983863575587e-07,521,0.03894379364291983,38,0.0,390,0.003424657534246575
290,53,8,658,3.1450979237978555e-07,1167,0.03894379364291983,39,0.0,391,0.003424657534246575
291,205,8,653,3.145097923797855e-07,638,0.0389283028737699,40,0.0,393,0.003424657534246575
292,212,8,654,3.145097923797855e-07,1237,0.0389283028737699,42,0.0,442,0.003424657534246575
293,287,8,656,3.145097923797855e-07,1238,0.0389283028737699,45,0.0,469,0.003424657534246575
294,390,8,75,3.1244405127948873e-07,423,0.038866462837433495,46,0.0,479,0.003424657534246575
295,391,8,76,3.1244405127948873e-07,693,0.038866462837433495,47,0.0,501,0.003424657534246575
296,393,8,77,3.1244405127948873e-07,444,0.03882021159248613,49,0.0,561,0.003424657534246575
297,451,8,1101,3.1244405127948873e-07,445,0.03882021159248613,55,0.0,562,0.003424657534246575
298,499,8,1102,3.1244405127948873e-07,220,0.038712718917981614,56,0.0,625,0.003424657534246575
299,560,8,1103,3.1244405127948873e-07,221,0.038712718917981614,57,0.0,639,0.003424657534246575
300,561,8,970,3.0871292645027725e-07,246,0.03854499937954216,58,0.0,653,0.003424657534246575
301,562,8,44,3.0010180734902907e-07,247,0.03851466093060116,62,0.0,654,0.003424657534246575
302,917,8,352,2.9563926225005174e-07,248,0.03851466093060116,63,0.0,656,0.003424657534246575
303,1053,8,91,2.937596902351154e-07,251,0.03851466093060116,64,0.0,658,0.003424657534246575
304,113,7,327,2.795679468355708e-07,253,0.03851466093060116,65,0.0,668,0.003424657534246575
305,120,7,329,2.795679468355708e-07,879,0.03848437020238204,66,0.0,708,0.003424657534246575
306,175,7,93,2.790155022391044e-07,880,0.03848437020238204,70,0.0,709,0.003424657534246575
307,210,7,610,2.7480343095791395e-07,561,0.03837872683319903,71,0.0,721,0.003424657534246575
308,291,7,799,2.7480343095791395e-07,562,0.03837872683319903,72,0.0,722,0.003424657534246575
309,303,7,1040,2.7480343095791395e-07,1090,0.03836368225192377,75,0.0,723,0.003424657534246575
310,310,7,1041,2.7480343095791395e-07,1091,0.03836368225192377,76,0.0,724,0.003424657534246575
311,312,7,737,2.6232871517975616e-07,563,0.0383486494610727,77,0.0,747,0.003424657534246575
312,514,7,1239,2.582704072338497e-07,173,0.03766965104875194,79,0.0,748,0.003424657534246575
313,604,7,1240,2.582704072338497e-07,870,0.03741045620208621,80,0.0,749,0.003424657534246575
314,625,7,1241,2.582704072338497e-07,1345,0.03741045620208621,81,0.0,750,0.003424657534246575
315,698,7,1242,2.582704072338497e-07,86,0.037396161033495426,82,0.0,751,0.003424657534246575
316,708,7,298,2.5757828248128086e-07,956,0.037396161033495426,83,0.0,752,0.003424657534246575
317,709,7,698,2.5207114489888484e-07,1272,0.03707036114570361,85,0.0,814,0.003424657534246575
318,789,7,607,2.454805902975925e-07,657,0.03662640472479698,86,0.0,830,0.003424657534246575
319,1076,7,937,2.454805902975925e-07,1061,0.03657165673567172,87,0.0,831,0.003424657534246575
320,2,6,1085,2.454805902975925e-07,324,0.03655799530244958,88,0.0,851,0.003424657534246575
321,3,6,566,2.357136072040785e-07,1276,0.03650345148252799,89,0.0,855,0.003424657534246575
322,4,6,285,2.3546777852335245e-07,1277,0.03650345148252799,90,0.0,879,0.003424657534246575
323,5,6,266,2.3443326601518003e-07,1278,0.03650345148252799,94,0.0,880,0.003424657534246575
324,6,6,284,2.338782553878454e-07,1279,0.03650345148252799,96,0.0,900,0.003424657534246575
325,44,6,1245,2.2818194161612083e-07,451,0.03648984094879102,97,0.0,901,0.003424657534246575
326,49,6,299,2.2579106723681765e-07,1206,0.0364490701767812,98,0.0,902,0.003424657534246575
327,90,6,265,2.1239302388298404e-07,1207,0.0364490701767812,99,0.0,903,0.003424657534246575
328,94,6,804,2.1105093605576048e-07,1208,0.0364490701767812,101,0.0,904,0.003424657534246575
329,96,6,262,2.0929856910398338e-07,1210,0.0364490701767812,102,0.0,905,0.003424657534246575
330,109,6,263,2.0929856910398338e-07,1184,0.03628689411370321,103,0.0,949,0.003424657534246575
331,154,6,267,2.0929856910398338e-07,1185,0.03628689411370321,104,0.0,1053,0.003424657534246575
332,179,6,268,2.0929856910398338e-07,1433,0.03628689411370321,105,0.0,1097,0.003424657534246575
333,184,6,1346,2.037849772108092e-07,1434,0.03628689411370321,106,0.0,1098,0.003424657534246575
334,185,6,1347,2.037849772108092e-07,559,0.035535858178888,108,0.0,1180,0.003424657534246575
335,186,6,1348,2.037849772108092e-07,557,0.03552295950078314,110,0.0,1200,0.003424657534246575
336,187,6,1349,2.037849772108092e-07,558,0.03552295950078314,111,0.0,1201,0.003424657534246575
337,188,6,648,2.027678448592281e-07,684,0.03551007018311231,114,0.0,1202,0.003424657534246575
338,192,6,118,1.9635199038451164e-07,128,0.035497190215690075,115,0.0,1203,0.003424657534246575
339,226,6,668,1.9147768066566344e-07,45,0.035484319588345734,116,0.0,1256,0.003424657534246575
340,228,6,346,1.897303742591486e-07,46,0.035484319588345734,117,0.0,1257,0.003424657534246575
341,237,6,347,1.897303742591486e-07,47,0.035484319588345734,121,0.0,1346,0.003424657534246575
342,285,6,141,1.8519471505182892e-07,648,0.03454491825790947,122,0.0,1347,0.003424657534246575
343,288,6,127,1.8207405760232496e-07,566,0.034411305704872545,125,0.0,1348,0.003424657534246575
344,305,6,325,1.7669534143509383e-07,260,0.034399210342586126,126,0.0,1349,0.003424657534246575
345,327,6,326,1.7436189502791405e-07,1430,0.03391051747216131,128,0.0,1373,0.003424657534246575
346,329,6,1089,1.6841544828301766e-07,1431,0.03391051747216131,129,0.0,1374,0.003424657534246575
347,389,6,1232,1.6841544828301766e-07,1432,0.03391051747216131,130,0.0,1385,0.003424657534246575
348,392,6,345,1.675042354119404e-07,522,0.0338635824998815,131,0.0,1386,0.003424657534246575
349,446,6,211,1.661887606881435e-07,1143,0.0338635824998815,132,0.0,1387,0.003424657534246575
350,447,6,1246,1.6425792705487343e-07,175,0.03306275453535727,133,0.0,1388,0.003424657534246575
351,448,6,1247,1.6425792705487343e-07,174,0.03298475005886671,134,0.0,1389,0.003424657534246575
352,449,6,260,1.5819785307011238e-07,655,0.03222448252375948,135,0.0,1408,0.003424657534246575
353,450,6,95,1.5624940540617728e-07,653,0.032182095831850555,136,0.0,1409,0.003424657534246575
354,485,6,491,1.5310634768960945e-07,654,0.032182095831850555,137,0.0,1410,0.003424657534246575
355,486,6,1272,1.50181727758075e-07,656,0.032182095831850555,138,0.0,1443,0.003424657534246575
356,487,6,957,1.4893303814898603e-07,658,0.032182095831850555,139,0.0,1444,0.003424657534246575
357,501,6,958,1.4893303814898603e-07,325,0.032076615347314825,140,0.0,1445,0.003424657534246575
358,502,6,1010,1.4776683242041406e-07,917,0.032076615347314825,145,0.0,1446,0.003424657534246575
359,503,6,500,1.473093648971498e-07,326,0.0320661053160739,146,0.0,2,0.0027397260273972603
360,605,6,1335,1.4362348217849463e-07,452,0.03204510590198347,147,0.0,3,0.0027397260273972603
361,627,6,492,1.425559461197824e-07,919,0.03204510590198347,148,0.0,4,0.0027397260273972603
362,628,6,66,1.425373461724941e-07,1012,0.03203461650561621,149,0.0,5,0.0027397260273972603
363,629,6,96,1.399348598656764e-07,1013,0.03203461650561621,150,0.0,6,0.0027397260273972603
364,667,6,667,1.399348598656764e-07,453,0.03200318947830528,151,0.0,8,0.0027397260273972603
365,668,6,525,1.389324571550306e-07,1076,0.029406776870389884,152,0.0,49,0.0027397260273972603
366,673,6,1293,1.3816811748627973e-07,1295,0.02938029223195963,153,0.0,78,0.0027397260273972603
367,674,6,1344,1.3770495987916113e-07,1296,0.02938029223195963,155,0.0,84,0.0027397260273972603
368,675,6,90,1.3742790047667874e-07,1297,0.02938029223195963,156,0.0,90,0.0027397260273972603
369,676,6,94,1.3742790047667874e-07,673,0.02869122058770376,157,0.0,94,0.0027397260273972603
370,713,6,1427,1.3084665809047885e-07,674,0.02869122058770376,159,0.0,96,0.0027397260273972603
371,714,6,1428,1.3084665809047885e-07,675,0.02869122058770376,160,0.0,123,0.0027397260273972603
372,725,6,1429,1.3084665809047885e-07,676,0.02869122058770376,162,0.0,141,0.0027397260273972603
373,743,6,898,1.284426085905645e-07,918,0.028565602283904708,163,0.0,173,0.0027397260273972603
374,744,6,899,1.284426085905645e-07,920,0.02855726682948863,164,0.0,179,0.0027397260273972603
375,745,6,523,1.2821444919741903e-07,652,0.028548936238231484,165,0.0,180,0.0027397260273972603
376,746,6,524,1.2821444919741903e-07,107,0.02643591394507227,166,0.0,184,0.0027397260273972603
377,756,6,547,1.2421309663500512e-07,1077,0.026428774891886993,168,0.0,185,0.0027397260273972603
378,812,6,1088,1.195532159052573e-07,108,0.02399258480624112,169,0.0,186,0.0027397260273972603
379,813,6,743,1.1595004201409298e-07,694,0.016272312162723124,170,0.0,187,0.0027397260273972603
380,814,6,744,1.1595004201409298e-07,1245,0.015452843204888145,171,0.0,188,0.0027397260273972603
381,815,6,745,1.1595004201409298e-07,60,0.01503508185766789,172,0.0,189,0.0027397260273972603
382,816,6,746,1.1595004201409298e-07,698,0.015020595842513652,174,0.0,191,0.0027397260273972603
383,817,6,560,1.1514844516278709e-07,276,0.014711953462188027,176,0.0,196,0.0027397260273972603
384,818,6,959,1.1497328432988924e-07,500,0.014711953462188027,177,0.0,233,0.0027397260273972603
385,819,6,1009,1.136800713925686e-07,867,0.014611872146118721,179,0.0,237,0.0027397260273972603
386,820,6,669,1.1261778524099028e-07,1311,0.0136986301369863,181,0.0,279,0.0027397260273972603
387,821,6,604,1.0830598694457989e-07,1313,0.0136986301369863,182,0.0,288,0.0027397260273972603
388,831,6,241,1.0742691954251871e-07,1314,0.0136986301369863,184,0.0,302,0.0027397260273972603
389,833,6,1385,1.0536273070054584e-07,277,0.013509089342638064,185,0.0,327,0.0027397260273972603
390,834,6,1386,1.0536273070054584e-07,695,0.013341274568195356,186,0.0,329,0.0027397260273972603
391,835,6,1387,1.0536273070054584e-07,696,0.0131775779477267,187,0.0,339,0.0027397260273972603
392,836,6,1388,1.0536273070054584e-07,868,0.013097226862679587,188,0.0,340,0.0027397260273972603
393,837,6,1389,1.0536273070054584e-07,1312,0.01304631441617743,190,0.0,389,0.0027397260273972603
394,846,6,1334,1.0238907824027279e-07,1315,0.01304631441617743,193,0.0,392,0.0027397260273972603
395,864,6,154,1.013986995853648e-07,1316,0.01304631441617743,194,0.0,408,0.0027397260273972603
396,871,6,114,1.0060693392561377e-07,1317,0.01304631441617743,195,0.0,446,0.0027397260273972603
397,872,6,605,1.0017185182717498e-07,1318,0.01304631441617743,197,0.0,447,0.0027397260273972603
398,873,6,175,9.359749110268035e-08,1319,0.01304631441617743,198,0.0,448,0.0027397260273972603
399,874,6,367,9.354430728599872e-08,1320,0.01304631441617743,199,0.0,449,0.0027397260273972603
400,911,6,368,9.354430728599872e-08,1321,0.01304631441617743,200,0.0,450,0.0027397260273972603
401,927,6,369,9.354430728599872e-08,1322,0.01304631441617743,201,0.0,452,0.0027397260273972603
402,928,6,370,9.354430728599872e-08,1323,0.01304631441617743,202,0.0,485,0.0027397260273972603
403,929,6,371,9.354430728599872e-08,1324,0.01304631441617743,203,0.0,486,0.0027397260273972603
404,930,6,372,9.354430728599872e-08,1325,0.01304631441617743,211,0.0,487,0.0027397260273972603
405,931,6,373,9.354430728599872e-08,1326,0.01304631441617743,215,0.0,491,0.0027397260273972603
406,950,6,374,9.354430728599872e-08,1327,0.01304631441617743,216,0.0,502,0.0027397260273972603
407,951,6,431,9.354430728599872e-08,1328,0.01304631441617743,217,0.0,503,0.0027397260273972603
408,952,6,432,9.354430728599872e-08,1329,0.01304631441617743,218,0.0,515,0.0027397260273972603
409,976,6,433,9.354430728599872e-08,1330,0.01304631441617743,219,0.0,525,0.0027397260273972603
410,977,6,434,9.354430728599872e-08,1180,0.012939428948671398,220,0.0,536,0.0027397260273972603
411,978,6,435,9.354430728599872e-08,957,0.012488053520229374,221,0.0,547,0.0027397260273972603
412,979,6,436,9.354430728599872e-08,958,0.012488053520229374,223,0.0,559,0.0027397260273972603
413,1035,6,437,9.354430728599872e-08,1246,0.012415868239765619,224,0.0,577,0.0027397260273972603
414,1036,6,438,9.354430728599872e-08,1247,0.012415868239765619,225,0.0,605,0.0027397260273972603
415,1037,6,637,9.20063774582431e-08,1256,0.01193302891933029,227,0.0,627,0.0027397260273972603
416,1038,6,479,9.15179869626065e-08,1257,0.01193302891933029,229,0.0,628,0.0027397260273972603
417,1054,6,292,8.995725082595727e-08,932,0.011888454011741684,232,0.0,629,0.0027397260273972603
418,1055,6,174,8.889887077504306e-08,344,0.011854583772391989,234,0.0,667,0.0027397260273972603
419,1062,6,548,8.811106476732165e-08,499,0.011737405494423236,235,0.0,673,0.0027397260273972603
420,1063,6,549,8.811106476732165e-08,697,0.011486337997216321,236,0.0,674,0.0027397260273972603
421,1064,6,522,8.755074575100181e-08,754,0.01141552511415525,237,0.0,675,0.0027397260273972603
422,1065,6,1143,8.755074575100181e-08,501,0.011364789446981228,241,0.0,676,0.0027397260273972603
423,1066,6,1008,8.67665155760602e-08,854,0.011348069738480697,242,0.0,713,0.0027397260273972603
424,1090,6,1011,8.67665155760602e-08,502,0.011304974765681326,243,0.0,714,0.0027397260273972603
425,1091,6,1125,8.642179705437784e-08,503,0.011304974765681326,244,0.0,743,0.0027397260273972603
426,1119,6,470,8.502260029034013e-08,753,0.011207970112079699,245,0.0,744,0.0027397260273972603
427,1120,6,472,8.502260029034013e-08,755,0.011207970112079699,247,0.0,745,0.0027397260273972603
428,1121,6,1233,8.277610491108474e-08,998,0.011207970112079699,248,0.0,746,0.0027397260273972603
429,1122,6,1234,8.277610491108474e-08,804,0.011129249769323585,251,0.0,756,0.0027397260273972603
430,1132,6,312,7.965564027975598e-08,1248,0.011071882502471401,253,0.0,812,0.0027397260273972603
431,1133,6,917,7.66996895212703e-08,1346,0.011015103617843344,254,0.0,813,0.0027397260273972603
432,1148,6,144,7.455575082771509e-08,1347,0.011015103617843344,255,0.0,815,0.0027397260273972603
433,1149,6,286,7.323614146694833e-08,1348,0.011015103617843344,256,0.0,816,0.0027397260273972603
434,1150,6,1086,7.294861745514997e-08,1349,0.011015103617843344,257,0.0,817,0.0027397260273972603
435,1151,6,1087,7.294861745514997e-08,850,0.010854675402025017,260,0.0,818,0.0027397260273972603
436,1176,6,1004,7.256125616980203e-08,1107,0.010854675402025017,262,0.0,819,0.0027397260273972603
437,1177,6,313,7.146357595256014e-08,1427,0.010793694499896745,263,0.0,820,0.0027397260273972603
438,1178,6,697,6.792085841498875e-08,1428,0.010793694499896745,267,0.0,821,0.0027397260273972603
439,1179,6,968,6.605491201208921e-08,1429,0.010793694499896745,268,0.0,833,0.0027397260273972603
440,1186,6,969,6.605491201208921e-08,1086,0.01068629455462414,269,0.0,834,0.0027397260273972603
441,1188,6,673,6.586698178798836e-08,1087,0.01068629455462414,272,0.0,835,0.0027397260273972603
442,1189,6,674,6.586698178798836e-08,869,0.010633392106333923,273,0.0,836,0.0027397260273972603
443,1190,6,675,6.586698178798836e-08,59,0.010628247520075578,274,0.0,837,0.0027397260273972603
444,1194,6,676,6.586698178798836e-08,61,0.010273972602739725,275,0.0,846,0.0027397260273972603
445,1206,6,452,6.571946229562697e-08,1026,0.010228310502283105,278,0.0,864,0.0027397260273972603
446,1207,6,119,6.539126266643773e-08,1181,0.009944190766108574,280,0.0,871,0.0027397260273972603
447,1208,6,442,6.517827984505385e-08,1182,0.009944190766108574,281,0.0,872,0.0027397260273972603
448,1210,6,869,6.34674940665666e-08,1183,0.009944190766108574,286,0.0,873,0.0027397260273972603
449,1239,6,1181,6.288433433551556e-08,1293,0.009852959658162625,288,0.0,874,0.0027397260273972603
450,1240,6,1182,6.288433433551556e-08,62,0.009631849315068493,292,0.0,910,0.0027397260273972603
451,1241,6,1183,6.288433433551556e-08,997,0.009631849315068493,293,0.0,911,0.0027397260273972603
452,1242,6,919,6.169753386455588e-08,999,0.009631849315068493,294,0.0,919,0.0027397260273972603
453,1252,6,660,6.147120683219959e-08,1000,0.009631849315068493,296,0.0,927,0.0027397260273972603
454,1253,6,661,6.147120683219959e-08,1435,0.009631849315068493,297,0.0,928,0.0027397260273972603
455,1254,6,662,6.147120683219959e-08,1436,0.009631849315068493,299,0.0,929,0.0027397260273972603
456,1255,6,1005,6.138317855835149e-08,1437,0.009631849315068493,301,0.0,930,0.0027397260273972603
457,1281,6,1006,6.138317855835149e-08,1438,0.009631849315068493,304,0.0,931,0.0027397260273972603
458,1282,6,1012,6.018208339222566e-08,1439,0.009631849315068493,306,0.0,950,0.0027397260273972603
459,1283,6,1013,5.969084879124296e-08,1440,0.009631849315068493,307,0.0,951,0.0027397260273972603
460,1284,6,721,5.901610337442854e-08,1108,0.009421039028172654,309,0.0,952,0.0027397260273972603
461,1285,6,722,5.901610337442854e-08,1109,0.009421039028172654,313,0.0,955,0.0027397260273972603
462,1295,6,723,5.901610337442854e-08,1110,0.009421039028172654,314,0.0,976,0.0027397260273972603
463,1296,6,724,5.901610337442854e-08,1111,0.009421039028172654,315,0.0,977,0.0027397260273972603
464,1297,6,1424,5.8500591758142856e-08,73,0.009338892197736749,316,0.0,978,0.0027397260273972603
465,1350,6,422,5.7330989961752594e-08,756,0.009200572480065426,317,0.0,979,0.0027397260273972603
466,1351,6,810,5.62853548078926e-08,1267,0.009179253014869455,319,0.0,983,0.0027397260273972603
467,1352,6,811,5.62853548078926e-08,1460,0.009179253014869455,320,0.0,1009,0.0027397260273972603
468,1373,6,180,5.545947125963933e-08,947,0.009065269943593876,321,0.0,1035,0.0027397260273972603
469,1374,6,692,5.450580264737972e-08,504,0.009024979854955682,322,0.0,1036,0.0027397260273972603
470,1380,6,183,5.3884828457654304e-08,1214,0.008803054120817427,323,0.0,1037,0.0027397260273972603
471,1381,6,120,5.355559313247079e-08,1384,0.008759913482335976,326,0.0,1038,0.0027397260273972603
472,1382,6,1363,5.2009389188271477e-08,805,0.008696134435139483,327,0.0,1048,0.0027397260273972603
473,1383,6,1364,5.2009389188271477e-08,806,0.008696134435139483,329,0.0,1054,0.0027397260273972603
474,1397,6,453,5.0789898707023074e-08,1024,0.00832536901348625,330,0.0,1055,0.0027397260273972603
475,1398,6,1231,5.054956866153961e-08,1025,0.00832536901348625,331,0.0,1062,0.0027397260273972603
476,1399,6,181,4.991630452608533e-08,1027,0.00832536901348625,333,0.0,1063,0.0027397260273972603
477,1415,6,182,4.991630452608533e-08,1028,0.00832536901348625,334,0.0,1064,0.0027397260273972603
478,1416,6,408,4.9689175785138405e-08,1029,0.00832536901348625,335,0.0,1065,0.0027397260273972603
479,1417,6,222,4.956482965975778e-08,1030,0.00832536901348625,336,0.0,1066,0.0027397260273972603
480,22,5,45,4.935782181516962e-08,1031,0.00832536901348625,337,0.0,1090,0.0027397260273972603
481,24,5,46,4.935782181516962e-08,1032,0.00832536901348625,338,0.0,1091,0.0027397260273972603
482,41,5,47,4.935782181516962e-08,852,0.008053468846663721,341,0.0,1119,0.0027397260273972603
483,73,5,1249,4.911381878222543e-08,853,0.008053468846663721,342,0.0,1120,0.0027397260273972603
484,127,5,1250,4.911381878222543e-08,1393,0.008053468846663721,343,0.0,1121,0.0027397260273972603
485,460,5,41,4.6075519403369217e-08,1239,0.007903055848261328,345,0.0,1122,0.0027397260273972603
486,1048,5,950,4.575421344069356e-08,1240,0.007903055848261328,346,0.0,1132,0.0027397260273972603
487,1245,5,951,4.575421344069356e-08,1241,0.007903055848261328,347,0.0,1133,0.0027397260273972603
488,1425,5,952,4.575421344069356e-08,1242,0.007903055848261328,348,0.0,1148,0.0027397260273972603
489,9,4,149,4.566851391704659e-08,1112,0.00780179794520548,349,0.0,1149,0.0027397260273972603
490,178,4,150,4.566851391704659e-08,1113,0.00780179794520548,350,0.0,1150,0.0027397260273972603
491,180,4,690,4.566851391704659e-08,1114,0.00780179794520548,351,0.0,1151,0.0027397260273972603
492,189,4,691,4.566851391704659e-08,346,0.007705479452054794,352,0.0,1176,0.0027397260273972603
493,191,4,42,4.322188386089245e-08,347,0.007705479452054794,354,0.0,1177,0.0027397260273972603
494,258,4,1251,3.806535150963681e-08,239,0.007681770284510011,355,0.0,1178,0.0027397260273972603
495,284,4,499,3.465301390917556e-08,240,0.007681770284510011,356,0.0,1179,0.0027397260273972603
496,302,4,471,3.4409589739342416e-08,345,0.0076103500761035,360,0.0,1186,0.0027397260273972603
497,311,4,559,3.346761843685815e-08,70,0.007589912386853187,361,0.0,1188,0.0027397260273972603
498,339,4,501,3.261998326236611e-08,71,0.007589912386853187,362,0.0,1189,0.0027397260273972603
499,340,4,502,3.212671748229011e-08,72,0.007589912386853187,363,0.0,1190,0.0027397260273972603
500,353,4,503,3.212671748229011e-08,598,0.007586933614330874,364,0.0,1193,0.0027397260273972603
501,395,4,805,3.1557413520867325e-08,851,0.0075653798256537985,365,0.0,1194,0.0027397260273972603
502,442,4,806,3.1557413520867325e-08,855,0.0075653798256537985,366,0.0,1206,0.0027397260273972603
503,452,4,955,3.133084312693446e-08,1331,0.0074046649389115145,367,0.0,1207,0.0027397260273972603
504,491,4,1298,3.099987571324151e-08,933,0.007342868654311039,368,0.0,1208,0.0027397260273972603
505,515,4,1299,3.099987571324151e-08,1160,0.007342868654311039,369,0.0,1210,0.0027397260273972603
506,525,4,557,3.051563787410738e-08,1161,0.007342868654311039,370,0.0,1225,0.0027397260273972603
507,559,4,558,3.051563787410738e-08,743,0.0071678878623765525,371,0.0,1239,0.0027397260273972603
508,577,4,1248,2.945993525507139e-08,744,0.0071678878623765525,372,0.0,1240,0.0027397260273972603
509,639,4,430,2.7031618642995453e-08,745,0.0071678878623765525,373,0.0,1241,0.0027397260273972603
510,919,4,684,2.672413234336288e-08,746,0.0071678878623765525,374,0.0,1242,0.0027397260273972603
511,1246,4,561,2.4527584777497497e-08,988,0.00684931506849315,375,0.0,1246,0.0027397260273972603
512,1247,4,562,2.4527584777497497e-08,461,0.006809024979854955,376,0.0,1247,0.0027397260273972603
513,8,3,478,2.4344951631508727e-08,1385,0.006320443904976591,377,0.0,1252,0.0027397260273972603
514,10,3,1092,2.4217743557504774e-08,1386,0.006320443904976591,378,0.0,1253,0.0027397260273972603
515,11,3,128,2.2565278509649176e-08,1387,0.006320443904976591,379,0.0,1254,0.0027397260273972603
516,12,3,1090,2.2397431073009277e-08,1388,0.006320443904976591,380,0.0,1255,0.0027397260273972603
517,14,3,1091,2.2397431073009277e-08,1389,0.006320443904976591,381,0.0,1281,0.0027397260273972603
518,15,3,652,2.151425547583177e-08,987,0.0062266500622665,382,0.0,1282,0.0027397260273972603
519,45,3,563,1.9665207712720902e-08,989,0.0062266500622665,383,0.0,1283,0.0027397260273972603
520,46,3,918,1.837463325236148e-08,990,0.0062266500622665,386,0.0,1284,0.0027397260273972603
521,47,3,1119,1.74316796373149e-08,991,0.0062266500622665,387,0.0,1285,0.0027397260273972603
522,62,3,1120,1.74316796373149e-08,992,0.0062266500622665,388,0.0,1295,0.0027397260273972603
523,66,3,1121,1.74316796373149e-08,993,0.0062266500622665,389,0.0,1296,0.0027397260273972603
524,70,3,1122,1.74316796373149e-08,994,0.0062266500622665,392,0.0,1297,0.0027397260273972603
525,71,3,481,1.5657469248972768e-08,995,0.0062266500622665,394,0.0,1350,0.0027397260273972603
526,72,3,480,1.402265483737583e-08,996,0.0062266500622665,396,0.0,1351,0.0027397260273972603
527,75,3,482,1.402265483737583e-08,131,0.0061643835616438354,398,0.0,1352,0.0027397260273972603
528,76,3,1076,1.3257011498867257e-08,132,0.0061643835616438354,399,0.0,1380,0.0027397260273972603
529,77,3,1295,1.2981749204472072e-08,133,0.0061643835616438354,400,0.0,1381,0.0027397260273972603
530,123,3,1296,1.2981749204472072e-08,134,0.0061643835616438354,401,0.0,1382,0.0027397260273972603
