
"CountryName","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Malaysia","MYS","Population, male","SP.POP.TOTL.MA.IN","4152611","4284660","4423153","4564894","4705581","4842177","4973665","5101054","5225765","5350101","5475969","5603489","5732687","5865324","6003538","6148817","6302861","6465467","6634035","6804719","6975193","7143500","7311669","7486114","7675639","7886114","8120440","8375454","8643417","8913302","9177164","9431859","9679744","9925078","10174528","10432744","10700867","10976505","11256503","11536282","11812506","12084283","12352624","12618472","12883464","13148878","13413776","13677685","13942891","14212429","14487862","14770991","15059565","15346226","15620993","15876925","16110866","16325473","",
"North America","NAC","Population, male","SP.POP.TOTL.MA.IN","98560580","100196919","101739395","103211447","104651623","105959498","107182022","108335846","109390840","110418408","111667694","113066638","114312841","115471116","116602337","117815647","118914168","120048724","121228334","122481683","123650268","124880290","126112615","127300330","128432992","129578284","130766680","131955116","133166071","134514078","136090084","137952520","139910422","141807848","143599007","145345087","147108652","148942173","150714608","152475669","154213815","155815644","157325055","158761948","160301812","161841309","163419500","165014602","166632640","168173849","169663170","171011291","172421609","173779563","175201123","176592456","178022644","179430323","",
"Namibia","NAM","Population, male","SP.POP.TOTL.MA.IN","297457","304697","312262","320152","328363","336914","345727","354805","364311","374486","385447","397335","410003","422909","435280","446619","456853","466256","475139","483962","493167","502610","512470","523818","538032","556012","578287","604342","632716","661333","688666","714036","737773","760598","783689","807816","833290","859512","885202","908608","928511","944581","957434","967985","977648","987547","997850","1008587","1020634","1035036","1052445","1073342","1097476","1123938","1151357","1178737","1205773","1232670","",
"New Caledonia","NCL","Population, male","SP.POP.TOTL.MA.IN","41644","42799","43944","45136","46369","47592","49114","50630","52137","54425","58549","62682","65520","67044","68297","69010","69691","70621","71273","71654","72313","73513","74937","76339","77725","79046","80438","81973","83522","85150","87183","89486","91795","94238","96792","98959","100771","102585","104368","106162","107983","109830","111694","113409","115025","116783","118678","120689","122754","124621","126687","129023","131270","133442","135466","137491","139440","141290","",
"Niger","NER","Population, male","SP.POP.TOTL.MA.IN","1596477","1647380","1700647","1756009","1812987","1871262","1930842","1991877","2054276","2117969","2182930","2249023","2316355","2385490","2457184","2531946","2610152","2691562","2775307","2860144","2945240","3030663","3116996","3204604","3294021","3385901","3480374","3578125","3681033","3791482","3911277","4041169","4181095","4330990","4490446","4659107","4837426","5025499","5222093","5425501","5634639","5849183","6069886","6298139","6535921","6784788","7045342","7317654","7602210","7899405","8209605","8533333","8870996","9222649","9588192","9967703","10361403","10769779","",
"Nigeria","NGA","Population, male","SP.POP.TOTL.MA.IN","22530196","22995502","23481924","23987183","24508011","25042600","25591957","26158910","26745958","27356331","27993647","28654814","29342424","30072266","30864935","31733175","32686356","33715095","34790249","35871118","36928969","37952174","38950649","39943528","40960156","42021715","43134319","44290784","45483232","46698873","47928866","49172404","50434567","51719359","53032744","54379688","55762566","57182363","58641270","60141332","61684869","63273286","64909402","66598565","68347162","70159953","72038832","73983514","75993600","78067686","80204205","82403868","84665806","86984833","89354137","91768730","94226757","96729234","",
"Nicaragua","NIC","Population, male","SP.POP.TOTL.MA.IN","885731","913912","942325","971142","1000656","1031081","1062443","1094738","1128165","1162936","1199215","1237027","1276303","1316941","1358789","1401694","1445584","1490361","1535709","1581272","1626753","1672104","1717270","1761987","1805909","1848853","1890552","1931146","1971456","2012618","2055401","2100073","2146250","2193110","2239490","2284519","2328009","2370124","2410719","2449709","2487089","2522707","2556690","2589620","2622320","2655390","2689061","2723220","2757742","2792353","2826854","2861241","2895595","2929864","2964008","2997973","3031765","3065366","",
"Netherlands","NLD","Population, male","SP.POP.TOTL.MA.IN","5719411","5796264","5881074","5962856","6045069","6130239","6212009","6283660","6349786","6424013","6504150","6581838","6648356","6702695","6753686","6811357","6861110","6897151","6934187","6976434","7026168","7069026","7096237","7118346","7142438","7172398","7209731","7253886","7300007","7343836","7395215","7455151","7513864","7568854","7616824","7656126","7692331","7732175","7779821","7831738","7888406","7949248","8001686","8041440","8071548","8092628","8107946","8128046","8162204","8206599","8250868","8291155","8323328","8349342","8381304","8421098","8469424","8524489","",
"Norway","NOR","Population, male","SP.POP.TOTL.MA.IN","1783839","1798154","1812675","1826354","1840019","1854065","1868494","1883652","1898955","1913903","1927315","1940414","1954901","1968224","1979990","1990339","1998954","2006565","2013295","2019157","2024609","2030502","2036871","2042577","2047484","2053006","2060026","2069642","2080940","2089721","2097050","2107099","2119278","2131933","2144241","2155741","2167305","2179930","2193889","2209813","2224846","2236487","2248751","2262276","2276525","2293747","2314882","2342326","2375610","2409875","2444129","2479954","2516549","2550797","2583169","2613041","2638314","2665074","",
"Nepal","NPL","Population, male","SP.POP.TOTL.MA.IN","5011684","5092046","5173003","5255740","5341744","5432228","5527640","5628131","5734157","5846129","5964316","6088988","6220144","6357358","6499989","6647509","6799690","6956483","7117726","7283291","7452986","7628025","7808406","7991434","8173450","8352599","8525003","8693161","8869033","9068977","9303380","9578065","9885846","10208157","10518937","10799491","11041948","11251603","11438792","11619893","11806324","12002495","12203105","12398497","12574637","12722379","12838036","12927712","13003914","13084255","13181560","13300101","13436585","13587023","13744396","13903373","14063302","14225608","",
"Nauru","NRU","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Population, male","SP.POP.TOTL.MA.IN","1191849","1215493","1246383","1270965","1297329","1318191","1341100","1364178","1375055","1386340","1404395","1424848","1449753","1477978","1508636","1537622","1550441","1554261","1553632","1546411","1547260","1552243","1566841","1587322","1599894","1608211","1605744","1617194","1619180","1624990","1638887","1720042","1738667","1759589","1783855","1810195","1838286","1861136","1875873","1883874","1893349","1903193","1935416","1973177","2002295","2025036","2050357","2070484","2089325","2111545","2136257","2153525","2166124","2183432","2217108","2259704","2307810","2357337","",
"OECD members","OED","Population, male","SP.POP.TOTL.MA.IN","387127417","393329549","398867666","404388305","409879624","415175375","420182196","424965235","429285311","434489883","439256206","444398321","449659663","454495081","459827403","464862194","469105613","473398298","477662853","481986264","486264553","490512216","494575674","498474209","502204769","505959876","509855141","513724193","517660439","521846872","526317235","531099033","535963360","540618148","545044184","549390571","553634516","557862008","561935767","566021924","570022745","574197673","578404309","582623145","586864095","591092996","595490800","600027340","604794462","609177715","613254237","616443216","620378693","624464094","628718701","632950198","637222179","641346430","",
"Oman","OMN","Population, male","SP.POP.TOTL.MA.IN","273280","279256","285658","292446","299588","307097","315062","323659","333111","343686","355657","369023","383963","401074","421121","444609","471724","502211","535600","571189","608388","647315","687926","729290","770190","809902","846827","881310","916864","958364","1008693","1070552","1141250","1211827","1269929","1307243","1320526","1314026","1296249","1279546","1273251","1280755","1300738","1332217","1372580","1420353","1474270","1536488","1612726","1710578","1834555","1986360","2161559","2350852","2541408","2723156","2893546","3052702","",
"Other small states","OSS","Population, male","SP.POP.TOTL.MA.IN","4452909","4537802","4624469","4713037","4804969","4899734","4996455","5095292","5198629","5305839","5417306","5534600","5655931","5779054","5903048","6028615","6153007","6278264","6406694","6545461","6696722","6860051","7036042","7220295","7413317","7617550","7832173","8055917","8280746","8499616","8704947","8900098","9073743","9234141","9395208","9554294","9717632","9887292","10062115","10253683","10454755","10657367","10870692","11102821","11368212","11676558","12031766","12427886","12849286","13269063","13672632","14051480","14415111","14765815","15111011","15456844","15800271","16139110","",
"Pakistan","PAK","Population, male","SP.POP.TOTL.MA.IN","24056248","24596220","25166227","25765055","26391322","27044080","27724143","28432101","29166870","29927023","30712471","31523134","32362189","33236959","34156991","35129737","36156332","37236562","38374568","39574738","40839077","42167860","43556931","44997900","46479392","47991428","49531900","51097513","52675721","54251517","55814383","57356551","58880120","60396809","61924396","63475182","65054264","66656001","68269294","69877970","71471141","73047159","74612533","76174752","77744714","79331871","80935686","82557936","84212990","85918748","87686776","89522742","91419836","93361286","95323019","97286333","99244837","101199353","",
"Panama","PAN","Population, male","SP.POP.TOTL.MA.IN","578236","595413","613155","631436","650236","669507","689239","709403","730020","751123","772718","794825","817379","840259","863290","886341","909358","932369","955456","978748","1002348","1026288","1050519","1074977","1099552","1124175","1148819","1173542","1198417","1223548","1249017","1274835","1301000","1327579","1354640","1382241","1410413","1439112","1468224","1497571","1527031","1556556","1586171","1615911","1645838","1676002","1706363","1736917","1767700","1798774","1830167","1861891","1893877","1926036","1958189","1990221","2022071","2053741","",
"Peru","PER","Population, male","SP.POP.TOTL.MA.IN","5056794","5201980","5353002","5509191","5669594","5833459","6000677","6171303","6344954","6521228","6699891","6880479","7063146","7249027","7439721","7636237","7839070","8047550","8260141","8474680","8689593","8904117","9118601","9333930","9551542","9772323","9996098","10222029","10449518","10677748","10905861","11133819","11360951","11584987","11803046","12013119","12214465","12407670","12593733","12774318","12950839","13123734","13293333","13460954","13628171","13796306","13965640","14136633","14310866","14490184","14675723","14868269","15067036","15269590","15472480","15673109","15870546","16065106","",
"Philippines","PHL","Population, male","SP.POP.TOTL.MA.IN","13222046","13683186","14157178","14640488","15128310","15617381","16106297","16596603","17091621","17596212","18113981","18646367","19192638","19751698","20321609","20901167","21490092","22089631","22701962","23329990","23975781","24639573","25320590","26018507","26732671","27462173","28207096","28966374","29736511","30513023","31292547","32073247","32855372","33640221","34430104","35226556","36029240","36836805","37648515","38463388","39280387","40099508","40919999","41739219","42553846","43361571","44161117","44953201","45739976","46524725","47309835","48095910","48882270","49668537","50453938","51237880","52020122","52800818","",
"Palau","PLW","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Population, male","SP.POP.TOTL.MA.IN","1039665","1059849","1080763","1102629","1125714","1150254","1176352","1203951","1232978","1263234","1294614","1327071","1360694","1395661","1432220","1470549","1510669","1552502","1595903","1640702","1686738","1734014","1782491","1831916","1881971","1932438","1983256","2034534","2086467","2139357","2193467","2248813","2305437","2363673","2423923","2486448","2551408","2618687","2688005","2758942","2831171","2904548","2979111","3054839","3131806","3210005","3289416","3369880","3451168","3532949","3614995","3697201","3779582","3862203","3945258","4028824","4112925","4197478","",
"Poland","POL","Population, male","SP.POP.TOTL.MA.IN","14335301","14507131","14683755","14885973","15098247","15250903","15369484","15521486","15674013","15800751","15861309","15924398","16062683","16215537","16377521","16545289","16713716","16876705","17011784","17149939","17311526","17473617","17640641","17812602","17979180","18126959","18251255","18352953","18426145","18489203","18558108","18620290","18673566","18716952","18751831","18772033","18780543","18786623","18786515","18777263","18573611","18558809","18539680","18516409","18495481","18478569","18459673","18443894","18441750","18450123","18393520","18399464","18395639","18380992","18364057","18349081","18338890","18339710","",
"Pre-demographic dividend","PRE","Population, male","SP.POP.TOTL.MA.IN","93537963","95691530","97940345","100287992","102738052","105293684","107962146","110746479","113641124","116637109","119731144","122910119","126183529","129596456","133209811","137061450","141179301","145535958","150046032","154590486","159086672","163510977","167899467","172304110","176803996","181462944","186282973","191263018","196459798","201941842","207752435","213935852","220469843","227250149","234128898","241005800","247840352","254682954","261635729","268846365","276422767","284404544","292763423","301458281","310420148","319601986","328990170","338612695","348512520","358750374","369367162","380379303","391765759","403484180","415473474","427688676","440115835","452766182","",
"Puerto Rico","PRI","Population, male","SP.POP.TOTL.MA.IN","1165549","1183683","1205861","1229806","1251900","1270039","1284666","1294979","1303611","1315027","1331868","1353380","1379911","1409295","1437915","1463471","1486342","1506476","1524692","1542464","1560736","1579409","1598155","1616519","1633894","1649833","1664086","1676907","1688834","1700664","1712909","1722935","1732598","1746239","1761698","1777167","1796300","1812190","1821754","1829987","1834098","1836970","1838195","1838251","1837773","1834642","1826843","1816501","1806414","1797137","1788473","1768113","1746904","1726963","1698951","1669311","1637355","1604145","",
"Korea, Dem. People’s Rep.","PRK","Population, male","SP.POP.TOTL.MA.IN","5279170","5403447","5509265","5608515","5719679","5855746","6018840","6202693","6401765","6607588","6813292","7018536","7223371","7421782","7606560","7773012","7917773","8043125","8157112","8271335","8394228","8528728","8672580","8822809","8974358","9123619","9269210","9412647","9556531","9704658","9859248","10021816","10189995","10357423","10515412","10657909","10782071","10890108","10987239","11081255","11177727","11278572","11381792","11484368","11581622","11670344","11749679","11821300","11887529","11951756","12016469","12082393","12148880","12215432","12281037","12344958","12407156","12467897","",
"Portugal","PRT","Population, male","SP.POP.TOTL.MA.IN","4238063","4270730","4300526","4316703","4317055","4296185","4258999","4225932","4201745","4159813","4121703","4106260","4104705","4112667","4177878","4347166","4479793","4534551","4590114","4645098","4700101","4744349","4775627","4799062","4818121","4831467","4835619","4833683","4827873","4820155","4809308","4798327","4795112","4801793","4815630","4833192","4852005","4874099","4899342","4928385","4965375","5004038","5035907","5058740","5072460","5079962","5083325","5084182","5080000","5072286","5062088","5042279","5009660","4970936","4934742","4907358","4887847","4871552","",
"Paraguay","PRY","Population, male","SP.POP.TOTL.MA.IN","936902","962631","989309","1016950","1045545","1075077","1105632","1137154","1169333","1201749","1234126","1266368","1298677","1331476","1365359","1400792","1437849","1476519","1516995","1559511","1604176","1651077","1700086","1750872","1802948","1855900","1909598","1964003","2018918","2074186","2129651","2185135","2240540","2295943","2351502","2407254","2463183","2519092","2574687","2629581","2683481","2736359","2788182","2838708","2887613","2934746","2979932","3023367","3065695","3107810","3150393","3193662","3237467","3281566","3325559","3369123","3412220","3454926","",
"West Bank and Gaza","PSE","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1001151","1047242","1095458","1145881","1198614","1253747","1311390","1371652","1407339","1443928","1481443","1519921","1559376","1599844","1641336","1683887","1727514","1772246","1824082","1877602","1932831","1991644","2052434","2114621","2178101","2242719","2308315","2375815","",
"Pacific island small states","PSS","Population, male","SP.POP.TOTL.MA.IN","428434","442137","456240","470616","485030","499332","513479","527473","541182","554468","567280","579547","591334","602929","614687","626878","639533","652560","666116","680360","695316","711236","727930","744606","760168","773916","785439","795078","803852","813181","824057","836850","851167","866348","881414","895625","908860","921354","933194","944535","955535","966159","976431","986720","997527","1009223","1021959","1035615","1049925","1064389","1078687","1092708","1106597","1120417","1134317","1148444","1162771","1177278","",
"Post-demographic dividend","PST","Population, male","SP.POP.TOTL.MA.IN","366925391","372381423","377174855","381890278","386505198","390943618","395060776","398878922","402203966","406367047","410112428","414165648","418197160","421743153","425781690","429483501","432379508","435338313","438301674","441395480","444363693","447351118","450082030","452609718","454991616","457389497","459988860","462626827","465371932","468321998","471379539","474529506","477942352","481234263","484125258","486881270","489547902","492206344","494678814","497190644","499750574","502363662","504979717","507641443","510393645","513091384","515927185","518896414","522100389","524848589","527367499","528872704","531230606","533704009","536287027","538878317","541481826","543882064","",
"French Polynesia","PYF","Population, male","SP.POP.TOTL.MA.IN","40149","41473","42960","44580","46259","47930","49577","51222","52907","54669","56558","58584","60725","62949","65205","67461","69696","71921","74170","76481","78884","81377","83945","86541","89126","91650","94120","96518","98843","101032","103079","104934","106646","108286","109970","111779","113749","115844","117993","120119","122142","124065","125875","127591","129204","130732","132175","133516","134772","135928","136995","137944","138806","139644","140548","141577","142770","144106","",
"Qatar","QAT","Population, male","SP.POP.TOTL.MA.IN","26763","29484","32796","36560","40605","44808","49077","53486","58249","63655","69895","77274","85685","94413","102480","109296","114302","117993","122172","129288","140995","157938","179209","202977","226609","248106","267059","283815","298119","309841","319023","325695","330178","333165","335617","338479","343168","350538","360400","372213","386342","400742","417563","446227","499196","584407","705630","857419","1026773","1195380","1349478","1484993","1604075","1706821","1795258","1871167","1933363","1981342","",
"Romania","ROU","Population, male","SP.POP.TOTL.MA.IN","8988911","9067607","9132539","9197124","9261644","9321974","9417461","9579222","9715027","9823255","9947147","10056229","10157988","10250458","10350662","10485327","10616822","10721694","10821637","10893098","10970172","11056246","11105700","11141309","11173729","11222315","11273453","11318034","11371171","11420987","11437865","11334120","11225804","11202844","11178009","11146366","11104813","11062971","11030023","11002834","10979181","10818435","10614441","10530862","10463708","10391601","10322017","10162188","9985921","9895407","9830221","9776659","9729055","9689792","9651018","9603575","9546968","9489496","",
"Russian Federation","RUS","Population, male","SP.POP.TOTL.MA.IN","53698906","54439770","55186902","55936902","56687289","57435296","57866938","58291861","58709388","59119259","59521741","59918990","60308922","60698984","61095899","61506316","62013092","62535395","63068960","63606564","64147308","64656766","65138261","65603124","66184445","66796824","67390030","67984958","68551791","69067810","69425969","69648047","69722997","69668677","69592381","69609637","69496597","69358697","69209577","68949695","68603100","68244995","67855763","67468376","67117967","66788368","66502263","66327769","66248730","66234248","66247644","66303337","66437221","66611750","66790123","66944613","67074268","67152122","",
"Rwanda","RWA","Population, male","SP.POP.TOTL.MA.IN","1439609","1470152","1496624","1522042","1550675","1585562","1627946","1676895","1730698","1786663","1842878","1898962","1955772","2014176","2075507","2140766","2210120","2283325","2360554","2441924","2527460","2613782","2700019","2791261","2894634","3013120","3156637","3318806","3467346","3558504","3564804","3467062","3284618","3075373","2920283","2875671","2965041","3166094","3433490","3699443","3914962","4066080","4168849","4240322","4308755","4394719","4501342","4620782","4750059","4883525","5017011","5150399","5285516","5422302","5560871","5701233","5843242","5986523","",
"South Asia","SAS","Population, male","SP.POP.TOTL.MA.IN","295904193","302178514","308686204","315425798","322395590","329593907","337023299","344683370","352566402","360662165","368965153","377470697","386186139","395132647","404339145","413826334","423597061","433644430","443966270","454557337","465410184","476524011","487889595","499480036","511260832","523204910","535290274","547512920","559884572","572426832","585149033","598051205","611106130","624262865","637455114","650632558","663759988","676837205","689890573","702965120","716085442","729261893","742456946","755590387","768555132","781275159","793716436","805900799","817877285","829722630","841493172","853198762","864821602","876384523","887864052","899241922","910530974","921712422","",
"Saudi Arabia","SAU","Population, male","SP.POP.TOTL.MA.IN","2052198","2119431","2193643","2273621","2357485","2444244","2533855","2628068","2729898","2843343","2971584","3116414","3278228","3457107","3652573","3864640","4091724","4334993","4600324","4895484","5224947","5589723","5984614","6399930","6822405","7241175","7653229","8057085","8445333","8809855","9144961","9450106","9726926","9975571","10197149","10394929","10565673","10715753","10869792","11060099","11309225","11628652","12010970","12436351","12874884","13304965","13718513","14122305","14527030","14949500","15400635","15882266","16385803","16899223","17405857","17892701","18356534","18797916","",
"Sudan","SDN","Population, male","SP.POP.TOTL.MA.IN","3768217","3880911","3998491","4121154","4249153","4382692","4522131","4667732","4819584","4977696","5142242","5313099","5490706","5676457","5872128","6078932","6297335","6526759","6766020","7013363","7267382","7528753","7797709","8072000","8348713","8626358","8901440","9175752","9459229","9765520","10103185","10477931","10883612","11302518","11709955","12088657","12430817","12742913","13039336","13341599","13664864","14015338","14387094","14768800","15143538","15499997","15834207","16152854","16468129","16797396","17153256","17539923","17953940","18390843","18843070","19305000","19775707","20257033","",
"Senegal","SEN","Population, male","SP.POP.TOTL.MA.IN","1593240","1639369","1686975","1736296","1787655","1841292","1897070","1954866","2014952","2077641","2143033","2211687","2283207","2355523","2425901","2492564","2554594","2613137","2671115","2732654","2800744","2876356","2958733","3047027","3139711","3235610","3334331","3436105","3541020","3649306","3760921","3876326","3994859","4114060","4230661","4342556","4448742","4550521","4651007","4754556","4864493","4982097","5106926","5238496","5375667","5517767","5664556","5816863","5976255","6144794","6323796","6513900","6714189","6922433","7135478","7350979","7568133","7787318","",
"Singapore","SGP","Population, male","SP.POP.TOTL.MA.IN","867319","893786","914745","933486","953283","973101","994931","1015296","1031731","1046479","1062080","1081035","1100690","1121016","1139456","1155884","1171190","1187088","1201095","1216020","1231360","1292069","1350268","1367915","1393249","1393352","1389021","1406052","1437827","1476917","1533025","1576429","1624944","1667607","1721384","1774064","1845960","1906272","1968708","1980944","2012218","2064239","2080441","2047481","2070695","2117167","2181390","2270925","2391886","2462584","2505008","2557228","2621068","2664765","2700649","2733768","2770103","2773000","",
"Solomon Islands","SLB","Population, male","SP.POP.TOTL.MA.IN","63239","64937","66665","68446","70300","72279","74383","76599","78969","81510","84234","87159","90271","93546","96955","100455","104040","107719","111467","115301","119208","123198","127251","131351","135449","139530","143574","147604","151679","155863","160213","164748","169442","174308","179334","184500","189828","195292","200860","206468","212086","217689","223297","228891","234478","240060","245611","251153","256722","262385","268168","274104","280165","286319","292483","298627","304722","310794","",
"Sierra Leone","SLE","Population, male","SP.POP.TOTL.MA.IN","1119748","1135072","1151295","1168321","1186024","1204351","1223239","1242860","1263666","1286246","1311021","1338186","1367611","1398975","1431830","1465809","1500845","1537057","1574428","1613016","1652859","1693084","1733515","1775589","1821356","1871786","1928591","1990052","2049517","2098008","2129571","2142158","2139194","2127089","2115136","2110602","2114286","2125753","2149627","2191137","2253351","2339205","2446227","2565206","2683275","2791066","2885198","2968011","3042818","3115345","3189798","3266642","3344352","3422932","3502075","3581568","3661629","3742545","",
"El Salvador","SLV","Population, male","SP.POP.TOTL.MA.IN","1361749","1402853","1446302","1491611","1538124","1585308","1632895","1680759","1728792","1776888","1824934","1872761","1920146","1966845","2012645","2057336","2100881","2143206","2183928","2222600","2258970","2292885","2324583","2354709","2384164","2413647","2443210","2472781","2502705","2533358","2564895","2597542","2630996","2664201","2695772","2724641","2750515","2773589","2793943","2811807","2827447","2840835","2852064","2861636","2870221","2878350","2886273","2894056","2901916","2910034","2918538","2927559","2937189","2947472","2958409","2969971","2982221","2995117","",
"San Marino","SMR","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Population, male","SP.POP.TOTL.MA.IN","1363645","1392157","1421650","1452223","1484021","1517149","1554569","1596922","1639512","1675769","1702717","1712575","1710801","1723255","1784959","1918173","2136574","2425058","2741824","3028262","3242821","3369440","3422189","3426471","3421568","3436082","3478477","3539684","3610180","3674170","3721195","3748297","3762891","3777185","3808123","3867543","3960252","4081758","4223224","4371291","4516198","4655347","4791590","4927142","5066073","5211304","5363188","5520411","5682389","5848183","6017231","6189414","6365394","6546336","6733831","6929043","7132386","7343690","",
"Serbia","SRB","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3744551","3748268","3772323","3797290","3813270","3757504","3751380","3738043","3720693","3703854","3688621","3678860","3672069","3661168","3650163","3637572","3622640","3608204","3593624","3580006","3566047","3537919","3520319","3502512","3485390","3467649","3449193","3431365","",
"Sub-Saharan Africa (excluding high income)","SSA","Population, male","SP.POP.TOTL.MA.IN","113210889","115908736","118715326","121632100","124659577","127799283","131054876","134431126","137932317","141563004","145328426","149229705","153272064","157469496","161839445","166394194","171140137","176074259","181185789","186463685","191894802","197476562","203211361","209098312","215139879","221334671","227683180","234185463","240842715","247657796","254631820","261772718","269081842","276552276","284178418","291953794","299886410","307989572","316279569","324782301","333516376","342492320","351721437","361228100","371038266","381173563","391641903","402447974","413601031","425109740","436978077","449211841","461805547","474732223","487956540","501450924","515205108","529220896","",
"South Sudan","SSD","Population, male","SP.POP.TOTL.MA.IN","1484329","1510950","1539029","1568583","1599638","1632233","1666397","1702126","1739465","1778445","1819114","1861559","1905859","1952090","2000349","2050730","2102504","2155635","2211670","2272723","2339866","2413440","2491564","2570227","2644088","2708948","2766077","2816026","2853436","2871579","2867286","2836191","2784065","2730370","2701485","2715917","2782065","2893703","3036782","3189932","3337663","3475066","3607152","3740156","3884113","4045801","4226625","4422263","4626879","4832243","5032249","5224984","5411718","5593464","5772353","5950074","6126467","6301018","",
"Sub-Saharan Africa","SSF","Population, male","SP.POP.TOTL.MA.IN","113231301","115929776","118736978","121654350","124682433","127822770","131079020","134455930","137957798","141589168","145355280","149257178","153300284","157498219","161868745","166424208","171170769","176105519","181217202","186495343","191926733","197508882","203243886","209130810","215172564","221367594","227716244","234219869","240877145","247692344","254666489","261807845","269117160","276588385","284215545","291991484","299924642","308028222","316318933","324822394","333556787","342532725","351763056","361269241","371079321","381214962","391684450","402491112","413645534","425154692","437024375","449256771","461850561","474777595","488002159","501497218","515251835","529268126","",
"Small states","SST","Population, male","SP.POP.TOTL.MA.IN","6872538","7007991","7146445","7287463","7431577","7577651","7724675","7872925","8024584","8178826","8335994","8497492","8661733","8827040","8993296","9161828","9329821","9499129","9672667","9858246","10058361","10273300","10503114","10740561","10982400","11228626","11477029","11727647","11975893","12219628","12454758","12685883","12900445","13104776","13309927","13510995","13713837","13921251","14132232","14358720","14593884","14829592","15075028","15338883","15636481","15978102","16367859","16799646","17257547","17714158","18154504","18569975","18970146","19357062","19737832","20118458","20495735","20867430","",
"Sao Tome and Principe","STP","Population, male","SP.POP.TOTL.MA.IN","35747","35681","35285","34738","34309","34169","34390","34906","35645","36442","37216","37938","38633","39358","40160","41092","42162","43341","44566","45756","46846","47826","48703","49532","50353","51234","52167","53144","54180","55264","56398","57606","58872","60177","61465","62710","63898","65045","66209","67447","68812","70323","71963","73715","75523","77357","79213","81110","83021","84980","86967","88981","91030","93108","95221","97363","99542","101751","",
"Suriname","SUR","Population, male","SP.POP.TOTL.MA.IN","144993","148910","152820","156803","160957","165303","169954","174782","179327","182963","185283","186088","185585","184265","182834","181827","181414","181513","181986","182598","183220","183799","184462","185395","186819","188904","191703","195113","198955","202972","206949","210849","214669","218354","221856","225121","228111","230830","233361","235829","238326","240870","243453","246061","248684","251303","253931","256567","259216","261882","264561","267239","269925","272592","275222","277796","280298","282738","",
"Slovak Republic","SVK","Population, male","SP.POP.TOTL.MA.IN","2008036","2070373","2094326","2116586","2139221","2160651","2180249","2198039","2214040","2230023","2238575","2247004","2265315","2286458","2309294","2332788","2356784","2381110","2404734","2427828","2446773","2463249","2480837","2497228","2512687","2527918","2541882","2554351","2566215","2576899","2586549","2586860","2586034","2594317","2603031","2609229","2613457","2617105","2619526","2621152","2616580","2610775","2608838","2606234","2604997","2604797","2604701","2605478","2607966","2611932","2615093","2619446","2625101","2629163","2632812","2636126","2639992","2644561","",
"Slovenia","SVN","Population, male","SP.POP.TOTL.MA.IN","759149","763452","767619","773653","780929","789701","800957","812272","821650","828120","834895","842267","849368","856306","860488","868333","880363","889939","898617","907666","916770","920197","923626","931324","937777","943505","955809","967346","969565","969541","969845","969858","967807","965016","963776","964371","964816","965130","964872","967130","970977","972703","973484","973469","973981","976479","981507","989806","994571","1006589","1013281","1016862","1019789","1021499","1022690","1023745","1024920","1026256","",
"Sweden","SWE","Population, male","SP.POP.TOTL.MA.IN","3733198","3751492","3773092","3795380","3824801","3861815","3899462","3930082","3952428","3979808","4015732","4041051","4049717","4052839","4060635","4073026","4084465","4095905","4104967","4111067","4116463","4118282","4117482","4116409","4117798","4123069","4132074","4146113","4165967","4194722","4227935","4257253","4282520","4307573","4338418","4361478","4368790","4371768","4374858","4379212","4387548","4400990","4417335","4436188","4456489","4477600","4506575","4544223","4584071","4627539","4671177","4710289","4748680","4792299","4843205","4897811","4962865","5038312","",
"Eswatini","SWZ","Population, male","SP.POP.TOTL.MA.IN","169028","172684","176150","179565","183139","187005","191221","195750","200641","205915","211572","217645","224128","230991","238163","245597","253350","261425","269724","278106","286501","294748","302954","311620","321451","332873","346143","360944","376492","391696","405761","418339","429631","440039","450234","460659","471531","482613","493339","502905","510818","516809","521264","525058","529391","535160","542655","551651","561790","572486","583309","594186","605227","616407","627714","639129","650624","662136","",
"Sint Maarten (Dutch part)","SXM","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
