,nodes,EC
871,2796,2.6389966318367165e-07
872,4191,2.6387671331197896e-07
873,2364,2.6343870060695817e-07
874,295,2.627474875829748e-07
875,4150,2.624753863642944e-07
876,4159,2.6236201994433146e-07
877,2519,2.611270570941793e-07
878,231,2.587918287897605e-07
879,653,2.584537564484787e-07
880,2703,2.5791379602523604e-07
881,4179,2.569687417245309e-07
882,1061,2.5660357657217844e-07
883,3168,2.5519354775636855e-07
884,1321,2.518428713766573e-07
885,1599,2.492365339326225e-07
886,353,2.476515082645554e-07
887,354,2.476515082645554e-07
888,2158,2.4693111446331243e-07
889,678,2.457488013746824e-07
890,2769,2.4567048091461426e-07
891,2659,2.4545106392608035e-07
892,4108,2.447317225774454e-07
893,1138,2.4442603183438063e-07
894,3216,2.400805345277008e-07
895,236,2.4006738647540497e-07
896,3064,2.3950028412101646e-07
897,2954,2.3932519996817847e-07
898,1428,2.3829614549615868e-07
899,2924,2.3734214035959737e-07
900,1144,2.371013517897084e-07
901,1315,2.3640014003810158e-07
902,1476,2.3606119442531774e-07
903,1301,2.3566512052193844e-07
904,1511,2.3541862441237152e-07
905,2590,2.3519939793758672e-07
906,135,2.3351161858931613e-07
907,3187,2.332971377743041e-07
908,3263,2.332971377743041e-07
909,2198,2.3178532221175669e-07
910,1372,2.3136142814714621e-07
911,2815,2.2890598439251623e-07
912,2909,2.272047397546193e-07
913,358,2.2440784802323098e-07
914,4437,2.2175027830292885e-07
915,4438,2.2175027830292885e-07
916,1202,2.2017451953077647e-07
917,1063,2.1562268113750752e-07
918,1510,2.1485734533227608e-07
919,1107,2.1361880729926742e-07
920,2665,2.1226684315523892e-07
921,2197,2.0982917307342615e-07
922,316,2.095006805455684e-07
923,4144,2.0904978853544326e-07
924,631,2.088226674799573e-07
925,3008,2.0806428085083481e-07
926,2951,2.0805182973349655e-07
927,2644,2.079395823831461e-07
928,835,2.0775981334994395e-07
929,1595,2.0687372625071994e-07
930,855,2.06342206114556e-07
931,1088,2.0582515599520634e-07
932,2730,2.0578434433281787e-07
933,4182,2.0462364017732443e-07
934,4302,2.0356834601122872e-07
935,4175,2.0340085127108792e-07
936,2887,2.0283610314516555e-07
937,2540,2.014754017343574e-07
938,3005,2.005764343867862e-07
939,712,1.9893405588541523e-07
940,3233,1.957281169425791e-07
941,1048,1.94347242637683e-07
942,2722,1.9428622603083867e-07
943,2541,1.9359370552470845e-07
944,2947,1.9283006622278538e-07
945,3063,1.9258806558623444e-07
946,1389,1.9241603051872702e-07
947,1894,1.920105772649096e-07
948,3007,1.9198237219434592e-07
949,2912,1.9118663123755316e-07
950,2042,1.8987273783863482e-07
951,2635,1.8857321433428273e-07
952,1928,1.8775755662118073e-07
953,3277,1.8659714081456217e-07
954,3278,1.8659714081456217e-07
955,1427,1.861100090540839e-07
956,1125,1.8548229724113645e-07
957,3146,1.8412802921120517e-07
958,4157,1.8173659324085624e-07
959,811,1.8156357560732484e-07
960,245,1.8085390818598662e-07
961,4452,1.8020985718833426e-07
962,833,1.8011347052291926e-07
963,856,1.800452136274034e-07
964,1470,1.7868071235979103e-07
965,2688,1.785358936552559e-07
966,1137,1.7780890745887333e-07
967,89,1.7734252128133584e-07
968,2466,1.7714390570765808e-07
969,2731,1.7646668408941958e-07
970,2918,1.7582477132490184e-07
971,1480,1.7520036649478705e-07
972,2694,1.7368042633703358e-07
973,2302,1.726869294684199e-07
974,1267,1.7195264136251875e-07
975,1164,1.718118914200987e-07
976,2587,1.7164212425537881e-07
977,99,1.6985889815478493e-07
978,2734,1.6906534955953158e-07
979,845,1.6853812278953788e-07
980,523,1.6828558235731282e-07
981,524,1.6828558235731282e-07
982,1774,1.6680753076100924e-07
983,4270,1.6460974601710763e-07
984,685,1.642015647395058e-07
985,2732,1.6341504491130548e-07
986,622,1.6338680681680786e-07
987,818,1.6288536410910035e-07
988,2263,1.6191237472160506e-07
989,1472,1.6140045366605692e-07
990,2736,1.6136432021675092e-07
991,4075,1.608028473364711e-07
992,3780,1.6018031580674324e-07
993,1397,1.6006771172122755e-07
994,2279,1.5988357473839006e-07
995,605,1.5923957650192413e-07
996,666,1.587937226745422e-07
997,667,1.587937226745422e-07
998,677,1.587937226745422e-07
999,2449,1.587318329900085e-07
1000,3806,1.5792241839047068e-07
1001,2955,1.5700431649040693e-07
1002,3117,1.5700431649040693e-07
1003,1349,1.5625316741802912e-07
1004,1067,1.5623064331239302e-07
1005,2636,1.5469862087298164e-07
1006,4190,1.5202399457821006e-07
1007,2881,1.5196525640430042e-07
1008,2935,1.5070820193840447e-07
1009,1062,1.506952378827192e-07
1010,4286,1.50581083837449e-07
1011,2228,1.4901500342164008e-07
1012,1151,1.4883475044915371e-07
1013,693,1.468738499591502e-07
1014,1469,1.4651055442503973e-07
1015,662,1.4632624546402588e-07
1016,2474,1.4553698530528474e-07
1017,820,1.4403085698767084e-07
1018,2188,1.435174453432452e-07
1019,4129,1.432666872323934e-07
1020,2663,1.4322870995975296e-07
1021,1133,1.4196681316955683e-07
1022,635,1.4139270875402135e-07
1023,1330,1.4088230978937455e-07
1024,2748,1.3951672578035957e-07
1025,2998,1.3948513803986852e-07
1026,1483,1.3939605484266286e-07
1027,702,1.392184278804646e-07
1028,913,1.3877096704378277e-07
1029,4203,1.3820611469936718e-07
1030,2111,1.3732211481611842e-07
1031,3765,1.3721153899575773e-07
1032,2720,1.3711162280617371e-07
1033,1222,1.3648277179985732e-07
1034,1482,1.3635346269256583e-07
1035,819,1.352813364866204e-07
1036,564,1.3441035376705902e-07
1037,2167,1.332141343124066e-07
1038,2516,1.3293926215967563e-07
1039,670,1.324932337546336e-07
1040,1376,1.3116257277508542e-07
1041,4449,1.2972274235457672e-07
1042,3876,1.2954330552950312e-07
1043,279,1.292149070546088e-07
1044,1416,1.28580090330474e-07
1045,3020,1.2826380262064056e-07
1046,1773,1.2761527362577233e-07
1047,1698,1.274732847382425e-07
1048,607,1.2741859712750266e-07
1049,2629,1.2683387842383556e-07
1050,3132,1.2683387842383556e-07
1051,1295,1.2639409963997045e-07
1052,84,1.2622229647452087e-07
1053,4430,1.2496200277251817e-07
1054,879,1.2419741961885606e-07
1055,2171,1.2305370669478391e-07
1056,2695,1.2224614185906566e-07
1057,4440,1.2218649196607375e-07
1058,4441,1.2218649196607375e-07
1059,4443,1.2218649196607375e-07
1060,4444,1.2218649196607375e-07
1061,3910,1.2201933982829032e-07
1062,321,1.2173666179546411e-07
1063,1620,1.2126247804990327e-07
1064,3766,1.212089047817821e-07
1065,657,1.2115461323453239e-07
1066,3805,1.210161654898436e-07
1067,2348,1.206337406729608e-07
1068,2203,1.2032076238100534e-07
1069,2604,1.2019599165891116e-07
1070,2977,1.2010791251825624e-07
1071,4118,1.200816310554116e-07
1072,3771,1.2002142119610896e-07
1073,3881,1.19571608138453e-07
1074,4195,1.1942750001738854e-07
1075,3848,1.1769613793805925e-07
1076,4136,1.1768374262749434e-07
1077,2172,1.1746872868159607e-07
1078,568,1.169900976575492e-07
1079,2713,1.1682633448442529e-07
1080,2714,1.1682633448442529e-07
1081,2715,1.1682633448442529e-07
1082,1437,1.167945809629379e-07
1083,3888,1.1663782812355732e-07
1084,914,1.1651547479075423e-07
1085,2706,1.1625525553661934e-07
1086,1060,1.1620383016037165e-07
1087,4138,1.1619668491434399e-07
1088,1494,1.160046836276262e-07
1089,2588,1.1595237405712857e-07
1090,4104,1.1571130949847311e-07
1091,2292,1.1568396945638216e-07
1092,488,1.1541625157788558e-07
1093,3077,1.1540913158586029e-07
1094,2691,1.1479951324542716e-07
1095,1602,1.1438306067556744e-07
1096,1199,1.1364877337335178e-07
1097,2580,1.135625094985846e-07
1098,3814,1.1340887912314357e-07
1099,2594,1.1330475162949166e-07
1100,2595,1.1330475162949166e-07
1101,1201,1.1297546267090519e-07
1102,3762,1.1275556472774416e-07
1103,1463,1.1264678697150903e-07
1104,382,1.1253086717720886e-07
1105,1083,1.1212665520408081e-07
1106,1035,1.1139200871955394e-07
1107,1880,1.1136034919970072e-07
1108,1191,1.1099113996305373e-07
1109,814,1.1058520375636132e-07
1110,514,1.1028939050875475e-07
1111,81,1.1019228520822693e-07
1112,3210,1.1010028448266806e-07
1113,842,1.0946169742821161e-07
1114,3770,1.0915510524160682e-07
1115,1328,1.080966182824858e-07
1116,4205,1.0786132598475903e-07
1117,4089,1.0767401672844194e-07
1118,1075,1.0740756774596757e-07
1119,3903,1.0696658352924743e-07
1120,1549,1.0693206646253745e-07
1121,3129,1.0634929272563622e-07
1122,4173,1.0605078173216485e-07
1123,1375,1.0595447869819058e-07
1124,853,1.0583100932405274e-07
1125,2391,1.0488018612588429e-07
1126,3850,1.042721417534206e-07
1127,1693,1.0380975944561502e-07
1128,520,1.0348230338756604e-07
1129,195,1.0323067114280709e-07
1130,3783,1.0228070260107446e-07
1131,2282,1.0194653684942728e-07
1132,59,1.0194045320206985e-07
1133,1294,1.0165349659478556e-07
1134,2666,1.0148897736465151e-07
1135,1351,1.013191831173565e-07
1136,1274,1.0124581419091052e-07
1137,2610,1.0037462959445564e-07
1138,2372,1.0016168349521531e-07
1139,3852,9.988462212562894e-08
1140,870,9.936790722799864e-08
1141,2467,9.900607345292427e-08
1142,1833,9.9005909794392e-08
1143,1998,9.882054792502349e-08
1144,672,9.881253262217878e-08
1145,332,9.867538007694503e-08
1146,3190,9.865218582416733e-08
1147,843,9.805294170906361e-08
1148,4076,9.793102675050738e-08
1149,4012,9.764196637623698e-08
1150,3226,9.757361681216057e-08
1151,3227,9.757361681216057e-08
1152,669,9.681576177418873e-08
1153,4180,9.66039468145356e-08
1154,2414,9.601967318201536e-08
1155,3746,9.582587306968671e-08
1156,4134,9.530343342043135e-08
1157,367,9.506412585201246e-08
1158,1426,9.503721016070832e-08
1159,2897,9.465938676348392e-08
1160,886,9.440241389182826e-08
1161,254,9.423423484167608e-08
1162,3108,9.376278518777176e-08
1163,2527,9.362699475452792e-08
1164,570,9.308718218822666e-08
1165,2300,9.275149567924716e-08
1166,3768,9.262982471112699e-08
1167,280,9.238330137524778e-08
1168,2870,9.232222258206846e-08
1169,4167,9.183402629029809e-08
1170,4067,9.127251018915815e-08
1171,4149,9.11840322940376e-08
1172,1264,9.099779058163475e-08
1173,3288,9.059419117944225e-08
1174,1056,9.024297710142316e-08
1175,2945,8.987668716696418e-08
1176,345,8.960482407194862e-08
1177,4070,8.93194592171105e-08
1178,3252,8.8949231734381e-08
1179,2623,8.846954471965325e-08
1180,1302,8.845704292137188e-08
1181,1326,8.800119140946244e-08
1182,3937,8.767334043070133e-08
1183,1306,8.753667429701302e-08
1184,3186,8.727787413816188e-08
1185,1934,8.712164363157e-08
1186,2963,8.706137048312223e-08
1187,3845,8.702297677045609e-08
1188,3059,8.693551539828887e-08
1189,3061,8.693551539828887e-08
1190,1292,8.686007224701268e-08
1191,2921,8.68328169603479e-08
1192,875,8.650994334297537e-08
1193,4001,8.640209800297608e-08
1194,4039,8.633299742622663e-08
1195,1585,8.627211832516934e-08
1196,848,8.623515106591688e-08
1197,700,8.569260886708603e-08
1198,350,8.566707329397043e-08
1199,1358,8.559133714028574e-08
1200,3982,8.554197228138316e-08
1201,274,8.479074387748726e-08
1202,3009,8.470786600581312e-08
1203,4072,8.448787110496267e-08
1204,1323,8.407312063359638e-08
1205,2405,8.379189365907775e-08
1206,2607,8.369864661986083e-08
1207,3902,8.359193162709726e-08
1208,2979,8.321492144253627e-08
1209,1071,8.302592280768821e-08
1210,888,8.278179751695598e-08
1211,600,8.275184407002812e-08
1212,2366,8.274933192002378e-08
1213,2925,8.264870904558049e-08
1214,252,8.230127098265973e-08
1215,3763,8.220859858877159e-08
1216,2626,8.21323988017511e-08
1217,1423,8.211090876381386e-08
1218,3036,8.194131054047106e-08
1219,4064,8.182704750693418e-08
1220,2613,8.165638236363881e-08
1221,844,8.164412161426272e-08
1222,847,8.164412161426272e-08
1223,707,8.163913466622757e-08
1224,714,8.163913466622757e-08
1225,3234,8.142704841343198e-08
1226,1214,8.105687853905987e-08
1227,2184,8.090585739262249e-08
1228,4188,8.089026099311944e-08
1229,1139,8.088124308922681e-08
1230,601,8.034174513019154e-08
1231,2724,8.01347274309204e-08
1232,342,7.969529665429005e-08
1233,2233,7.953377897961852e-08
1234,862,7.950279186033079e-08
1235,3147,7.936895927631526e-08
1236,3205,7.936895927631526e-08
1237,2710,7.907801961190379e-08
1238,1473,7.906836021333631e-08
1239,2368,7.904521408714214e-08
1240,2369,7.904521408714214e-08
1241,4200,7.901430063765475e-08
1242,2200,7.851692444240927e-08
1243,3121,7.766183688398096e-08
1244,3230,7.766183688398096e-08
1245,2315,7.763237402599614e-08
1246,2316,7.763237402599614e-08
1247,1927,7.756026060590693e-08
1248,1338,7.755747211467008e-08
1249,1322,7.721366228763445e-08
1250,2363,7.706885694289133e-08
1251,2471,7.704586762759437e-08
1252,2480,7.704586762759437e-08
1253,1646,7.694854646740017e-08
1254,2422,7.6933564512973e-08
1255,2423,7.6933564512973e-08
1256,834,7.672780395336834e-08
1257,2208,7.669389415094607e-08
1258,2262,7.669389415094607e-08
1259,616,7.63484972367549e-08
1260,2445,7.591864434849414e-08
1261,2357,7.579098195493153e-08
1262,1131,7.572417308307305e-08
1263,79,7.571874620868409e-08
1264,573,7.56226174560543e-08
1265,1096,7.481169845768753e-08
1266,319,7.448470714559468e-08
1267,361,7.44109512998295e-08
1268,2128,7.43189290138783e-08
1269,2129,7.43189290138783e-08
1270,1996,7.38656453033306e-08
1271,1820,7.385588818116449e-08
1272,724,7.376156967337902e-08
1273,4171,7.346204613064575e-08
1274,3208,7.308187961566822e-08
1275,3209,7.308187961566822e-08
1276,1177,7.30474196128787e-08
1277,513,7.297430013539636e-08
1278,1723,7.291444300551266e-08
1279,1566,7.27011592271808e-08
1280,4187,7.25193672513906e-08
1281,3749,7.247799561030334e-08
1282,851,7.216392741795905e-08
1283,852,7.216392741795905e-08
1284,889,7.216392741795905e-08
1285,890,7.216392741795905e-08
1286,891,7.216392741795905e-08
1287,895,7.216392741795905e-08
1288,904,7.216392741795905e-08
1289,905,7.216392741795905e-08
1290,917,7.216392741795905e-08
1291,650,7.204330443720405e-08
1292,1422,7.15638867350422e-08
1293,2868,7.156071450082587e-08
1294,1430,7.126571253772865e-08
1295,1431,7.126571253772865e-08
1296,1407,7.099410206104077e-08
1297,2565,7.088533279341829e-08
1298,4432,7.062208550178458e-08
1299,4100,7.031539543456069e-08
1300,839,7.026390796041333e-08
1301,4143,7.025881289086419e-08
1302,858,7.013146706235451e-08
1303,2389,7.006089794502453e-08
1304,232,6.993773413719999e-08
1305,2308,6.962230444799206e-08
1306,1082,6.950640769859913e-08
1307,1766,6.946221209705321e-08
1308,1877,6.939247211251584e-08
1309,2406,6.870477219649282e-08
1310,1573,6.85048786525518e-08
1311,2189,6.799547420478732e-08
1312,2043,6.750860018685596e-08
1313,2044,6.750860018685596e-08
1314,4201,6.743237880913367e-08
1315,4212,6.737853131293745e-08
1316,2990,6.735531150810943e-08
1317,3320,6.693157969270434e-08
1318,826,6.668225745286899e-08
1319,2384,6.655661441737053e-08
1320,1165,6.630581182944901e-08
1321,3886,6.629351769193235e-08
1322,2704,6.59025260368764e-08
1323,300,6.587818569129538e-08
1324,846,6.567362310883455e-08
1325,1241,6.541189181353575e-08
1326,1621,6.526061454206867e-08
1327,2411,6.519900345286473e-08
1328,2562,6.519900345286472e-08
1329,1200,6.519728771022791e-08
1330,1161,6.50855543280905e-08
1331,2343,6.507533566022543e-08
1332,1259,6.49664151187446e-08
1333,1715,6.49071720044413e-08
1334,193,6.456816454989892e-08
1335,2442,6.442436273109601e-08
1336,2444,6.442436273109601e-08
1337,4141,6.429754977004168e-08
1338,4163,6.383425994833076e-08
1339,4164,6.383425994833076e-08
1340,2690,6.373638040982872e-08
1341,2303,6.369163681146788e-08
1342,2380,6.365602285164185e-08
1343,1572,6.358644748140671e-08
1344,2127,6.35143601348071e-08
1345,1601,6.351163399336722e-08
1346,618,6.287733614720092e-08
1347,1080,6.27314851414347e-08
1348,4186,6.208774225115198e-08
1349,4197,6.19328675373163e-08
1350,830,6.180837203771623e-08
1351,4421,6.122117227979186e-08
1352,1414,6.119744120545576e-08
1353,1143,6.110790192579393e-08
1354,1580,6.089976496501288e-08
1355,313,6.084373906096298e-08
1356,1327,6.028585410858102e-08
1357,2365,5.996249338988475e-08
1358,2388,5.983359132495562e-08
1359,636,5.9235217035529155e-08
1360,4405,5.913787409524446e-08
1361,3098,5.905000755681915e-08
1362,1827,5.893498995049637e-08
1363,1006,5.876948641556722e-08
1364,1008,5.876948641556722e-08
1365,1228,5.8632772714733217e-08
1366,1037,5.8487139854568405e-08
1367,2739,5.843827665134235e-08
1368,3747,5.78306382817211e-08
1369,385,5.768335363958235e-08
1370,338,5.71799195226147e-08
1371,2851,5.713290117483084e-08
1372,2181,5.682207477966228e-08
1373,1444,5.6655563478379655e-08
1374,3785,5.634077028987167e-08
1375,2639,5.625777548320478e-08
1376,2662,5.625777548320478e-08
1377,1853,5.622733010602086e-08
1378,1005,5.620353372413596e-08
1379,4090,5.581300973668794e-08
1380,3120,5.5422643849119436e-08
1381,1313,5.5059591798380166e-08
1382,1560,5.501403072533675e-08
1383,3739,5.493979504079328e-08
1384,3091,5.493652203083299e-08
1385,3092,5.493652203083299e-08
1386,2609,5.493131065787877e-08
1387,134,5.481900534897108e-08
1388,317,5.476250666851759e-08
1389,2625,5.467007662603849e-08
1390,2849,5.467007662603849e-08
1391,2854,5.467007662603849e-08
1392,2856,5.467007662603849e-08
1393,2377,5.4513692567457006e-08
1394,4252,5.4241149142838065e-08
1395,868,5.4189810659233107e-08
1396,2530,5.405520288082013e-08
1397,679,5.364304544565672e-08
1398,45,5.352362870368797e-08
1399,2179,5.34656943506195e-08
1400,1173,5.330565970915772e-08
1401,3901,5.3179573719952525e-08
1402,2969,5.316381068359029e-08
1403,2047,5.3092230934072806e-08
1404,2227,5.279868588267554e-08
1405,1000,5.2749553626792e-08
1406,865,5.262845450528391e-08
1407,4411,5.2530337053466764e-08
1408,3075,5.252982731920336e-08
1409,47,5.2468267065567166e-08
1410,2001,5.2444344529729575e-08
1411,1044,5.2432755604888775e-08
1412,3778,5.236889650992701e-08
1413,4308,5.229755435602844e-08
1414,4309,5.229755435602844e-08
1415,1049,5.2267272494488505e-08
1416,1316,5.2064531036859124e-08
1417,1332,5.2030914912685747e-08
1418,3307,5.1962315527629797e-08
1419,3887,5.171812689513881e-08
1420,550,5.165817283156391e-08
1421,1977,5.103660291506564e-08
1422,3040,5.035272949974292e-08
1423,2913,4.958483038906032e-08
1424,2376,4.949402754926894e-08
1425,1073,4.9434551085706676e-08
1426,1924,4.940247424544804e-08
1427,821,4.917530513577703e-08
1428,829,4.91368493386691e-08
1429,373,4.893024437996246e-08
1430,2972,4.845564822280638e-08
1431,384,4.844755754179241e-08
1432,3741,4.841355693604982e-08
1433,720,4.832555926409668e-08
1434,333,4.819966637058383e-08
1435,334,4.819966637058383e-08
1436,836,4.774045547612412e-08
1437,4145,4.7661334764419805e-08
1438,596,4.748271996976199e-08
1439,722,4.740122746412867e-08
1440,1862,4.730260021551318e-08
1441,1031,4.726691817964454e-08
1442,4417,4.717986586141303e-08
1443,1455,4.69997499599224e-08
1444,937,4.698975599277779e-08
1445,3813,4.694414846073221e-08
1446,2234,4.693151657819717e-08
1447,2135,4.682417727402732e-08
1448,2733,4.657544902697984e-08
1449,3248,4.647133272423642e-08
1450,4420,4.629288259492554e-08
1451,4433,4.613047253368148e-08
1452,880,4.610567879053829e-08
1453,684,4.6073752634771957e-08
1454,1013,4.5854860796891e-08
1455,4183,4.5841276301632153e-08
1456,4184,4.5841276301632153e-08
1457,110,4.582493791113616e-08
1458,887,4.580851935535531e-08
1459,436,4.55295324760664e-08
1460,1108,4.550221922052199e-08
1461,632,4.544706545297558e-08
1462,837,4.5436338126713395e-08
1463,1408,4.540697199514965e-08
1464,885,4.536340845135102e-08
1465,841,4.5175176622369954e-08
1466,1491,4.5101735489587446e-08
1467,812,4.4982585928070836e-08
1468,1357,4.484805984994083e-08
1469,922,4.46480634157806e-08
1470,1324,4.44122879383506e-08
1471,1559,4.437752725720988e-08
1472,1979,4.437752725720987e-08
1473,4176,4.402894012943411e-08
1474,4177,4.402894012943411e-08
1475,4178,4.402894012943411e-08
1476,4219,4.402894012943411e-08
1477,2727,4.390220745565383e-08
1478,2756,4.390220745565383e-08
1479,2328,4.38873704112471e-08
1480,2362,4.38873704112471e-08
1481,4422,4.381028226804735e-08
1482,2645,4.370036602565852e-08
1483,1424,4.361164849888967e-08
1484,3304,4.358347887674634e-08
1485,83,4.355453038696674e-08
1486,1993,4.349051458224494e-08
1487,1822,4.3490514582244935e-08
1488,1390,4.348242941603557e-08
1489,860,4.342722446296988e-08
1490,531,4.3115136507510236e-08
1491,1443,4.303465240998856e-08
1492,859,4.3007290741738714e-08
1493,3032,4.300068518306781e-08
1494,936,4.2838902988506255e-08
1495,4115,4.283780538770172e-08
1496,1481,4.2585635668231566e-08
1497,1170,4.2582414858533514e-08
1498,881,4.248644086500806e-08
1499,2307,4.237995120745093e-08
1500,3752,4.2285443442849647e-08
1501,1350,4.2178966508764264e-08
1502,2347,4.1974406944485914e-08
1503,2317,4.192768130911175e-08
1504,1808,4.184314736947158e-08
1505,3115,4.144489827730183e-08
1506,2784,4.1360139906747694e-08
1507,3034,4.1357404902405616e-08
1508,3111,4.1075447325928493e-08
1509,2943,4.0932070920092644e-08
1510,3294,4.086887356073981e-08
1511,824,4.07176249377009e-08
1512,330,4.071720891326206e-08
1513,1617,4.071337829856841e-08
1514,1311,4.067076288964094e-08
1515,938,4.0293447890107315e-08
1516,560,4.0237603484470786e-08
1517,1212,4.007183589592885e-08
1518,1052,3.9445839332221045e-08
1519,2952,3.940739168417591e-08
1520,661,3.938598336454229e-08
1521,1380,3.9023637398021794e-08
1522,1765,3.890869035330164e-08
1523,4079,3.8875987366278754e-08
1524,4249,3.8843288689110184e-08
1525,1089,3.873682631993432e-08
1526,3894,3.865819990556005e-08
1527,2847,3.864595811636975e-08
1528,4453,3.849529689255244e-08
1529,4454,3.849529689255244e-08
1530,2373,3.842383132328248e-08
1531,1266,3.841363897890946e-08
1532,58,3.8389707725120406e-08
1533,2772,3.8386029815602827e-08
1534,985,3.8130558318372465e-08
1535,876,3.8027773861635403e-08
1536,4209,3.8006860602352405e-08
1537,1015,3.788098063307267e-08
1538,598,3.775592799584862e-08
1539,4096,3.7685893865997684e-08
1540,4435,3.7653200553139405e-08
1541,648,3.7596576742456876e-08
1542,2278,3.727487320054756e-08
1543,4094,3.726741866614696e-08
1544,3858,3.722620160108846e-08
1545,1058,3.7152742524447866e-08
1546,2134,3.7109393110313364e-08
1547,4132,3.696188382590213e-08
1548,3286,3.687926188438542e-08
1549,1007,3.687475905929231e-08
1550,2264,3.684212208488332e-08
1551,2265,3.684212208488332e-08
1552,413,3.65910651564269e-08
1553,1834,3.6385671989014016e-08
1554,1370,3.631034432464924e-08
1555,1166,3.630090437899454e-08
1556,939,3.6278768760583027e-08
1557,1282,3.621224632094095e-08
1558,100,3.617153489387755e-08
1559,101,3.617153489387755e-08
1560,3412,3.61115662716443e-08
1561,2612,3.6030004942197946e-08
1562,3435,3.602406480988992e-08
1563,4004,3.596553054473182e-08
1564,3918,3.580180513197078e-08
1565,686,3.572941204261332e-08
1566,3922,3.561234281373593e-08
1567,3923,3.561234281373593e-08
1568,3924,3.561234281373593e-08
1569,3827,3.557647108738128e-08
1570,1279,3.5533983933280784e-08
1571,3172,3.547630555820914e-08
1572,1488,3.547577858641964e-08
1573,4091,3.545693938717283e-08
1574,246,3.545679079227452e-08
1575,1331,3.54556696003624e-08
1576,1187,3.531877563561448e-08
1577,2103,3.529440795777904e-08
1578,2104,3.529440795777904e-08
1579,119,3.525121397036381e-08
1580,2247,3.514829938439776e-08
1581,565,3.5076195720292686e-08
1582,884,3.4976980705453e-08
1583,606,3.4647437001586496e-08
1584,1152,3.4607352623445994e-08
1585,1342,3.4363003773940826e-08
1586,861,3.431449034583822e-08
1587,4142,3.4278932325688744e-08
1588,1308,3.420517995722472e-08
1589,2277,3.411559137518244e-08
1590,3820,3.410113749721423e-08
1591,3849,3.39908841351875e-08
1592,534,3.39085783844955e-08
1593,2229,3.390123204258254e-08
1594,2230,3.390123204258254e-08
1595,2231,3.390123204258254e-08
1596,2919,3.389825730032539e-08
1597,1823,3.3873127581624536e-08
1598,3188,3.381078952734085e-08
1599,2250,3.3612513050464084e-08
1600,3831,3.352270391255471e-08
1601,3809,3.350894482069859e-08
1602,964,3.34546177929488e-08
1603,3844,3.341801166652284e-08
1604,654,3.314136945669983e-08
1605,627,3.311529862115773e-08
1606,2190,3.2956459162504116e-08
1607,3847,3.2659364103241046e-08
1608,3838,3.2596806011327876e-08
1609,625,3.253096002765696e-08
1610,407,3.252449118038115e-08
1611,640,3.251584183931481e-08
1612,4112,3.241468847450725e-08
1613,1339,3.239426559284535e-08
1614,322,3.231913866667305e-08
1615,2443,3.2251406082308626e-08
1616,3815,3.209926042099901e-08
1617,4131,3.2080855015331036e-08
1618,4113,3.206681867684797e-08
1619,3851,3.204518037344761e-08
1620,1068,3.2024955285799874e-08
1621,3201,3.1965231048306964e-08
1622,663,3.18426347849369e-08
1623,1997,3.182402684063261e-08
1624,3593,3.182124099586705e-08
1625,4119,3.1722878197889435e-08
1626,526,3.159103394422687e-08
1627,527,3.159103394422687e-08
1628,655,3.1305407902526505e-08
1629,1587,3.104041859972893e-08
1630,1970,3.0985636777154886e-08
1631,867,3.0965873541119994e-08
1632,3819,3.0922428737993385e-08
1633,2358,3.0890285142312847e-08
1634,2301,3.076034293921538e-08
1635,3873,3.0654814392382824e-08
1636,4310,3.060528158984097e-08
1637,3185,3.051095508303866e-08
1638,1484,3.045406806844343e-08
1639,4287,3.038592982507195e-08
1640,4288,3.038592982507195e-08
1641,1223,3.0381789331626855e-08
1642,3083,3.0369568708344624e-08
1643,2615,3.03230608793445e-08
1644,703,3.029356320007088e-08
1645,3732,3.0215851509764306e-08
1646,1054,3.0194253098561095e-08
1647,1508,3.0191066073217717e-08
1648,1509,3.0191066073217717e-08
1649,1842,3.0011496615387484e-08
1650,1287,3.000768064536049e-08
1651,1036,2.9986786020644715e-08
1652,3327,2.989628448722274e-08
1653,2284,2.965715178691333e-08
1654,2407,2.9579020237143863e-08
1655,1586,2.9538368723938828e-08
1656,498,2.9495446489231795e-08
1657,850,2.9465839621285222e-08
1658,883,2.9464417788562894e-08
1659,566,2.92955601154664e-08
1660,4139,2.927855019440651e-08
1661,33,2.9198474403934286e-08
1662,1410,2.896437442082223e-08
1663,2383,2.8924890728805813e-08
1664,521,2.888845334809267e-08
1665,522,2.888845334809267e-08
1666,671,2.8832500804923558e-08
1667,1394,2.882051375069494e-08
1668,915,2.8788045379752707e-08
1669,3779,2.86308756968339e-08
1670,1411,2.8616904152736485e-08
1671,1215,2.8351349141537653e-08
1672,1283,2.8289544817625814e-08
1673,828,2.8258317593196958e-08
1674,2309,2.822398667931565e-08
1675,3769,2.820318761694605e-08
1676,878,2.8136011479894115e-08
1677,4207,2.8056983338133252e-08
1678,2290,2.793570279950767e-08
1679,2293,2.7916147668179277e-08
1680,3812,2.790990505831778e-08
1681,311,2.7864969923219476e-08
1682,3801,2.779775294514937e-08
1683,4450,2.7757394566836203e-08
1684,4451,2.7757394566836203e-08
1685,608,2.7731275161154702e-08
1686,1921,2.7695176828782217e-08
1687,2473,2.763848977833744e-08
1688,2475,2.763848977833744e-08
1689,1990,2.7582466969890942e-08
1690,2204,2.7411091943534957e-08
1691,3921,2.739036674849661e-08
1692,785,2.7338225961684487e-08
1693,569,2.726979900685114e-08
