,nodes_tr,TR,nodes_ec,EC,nodes_cnc,CnC,nodes_bc,BC,nodes_dc,DC
1351,502,0,4421,6.122117227979186e-08,1649,0.05809850872653714,4035,0.0013218933364158355,1478,0.0006072874493927125
1352,504,0,1414,6.119744120545576e-08,1159,0.058088261232552944,913,0.001321680538226742,1481,0.0006072874493927125
1353,505,0,1143,6.110790192579393e-08,1973,0.05807528626178552,1460,0.0013209720108143211,1483,0.0006072874493927125
1354,506,0,1580,6.089976496501288e-08,74,0.05806709452946846,393,0.0013203492076098754,1488,0.0006072874493927125
1355,507,0,313,6.084373906096298e-08,2605,0.05806231708607092,1747,0.0013188012159458151,1491,0.0006072874493927125
1356,508,0,1327,6.028585410858102e-08,4627,0.058060952246629764,1286,0.0013153208021851642,1493,0.0006072874493927125
1357,509,0,2365,5.996249338988475e-08,2419,0.0580514001668684,3945,0.0013149977847981226,1495,0.0006072874493927125
1358,510,0,2388,5.983359132495562e-08,2420,0.0580514001668684,2895,0.00131121113778363,1496,0.0006072874493927125
1359,511,0,636,5.9235217035529155e-08,2641,0.0580514001668684,299,0.00131065828529058,1502,0.0006072874493927125
1360,512,0,4405,5.913787409524446e-08,2642,0.0580514001668684,56,0.0013073216237336272,1505,0.0006072874493927125
1361,514,0,3098,5.905000755681915e-08,3780,0.058050717995722576,375,0.0013065726925608292,1506,0.0006072874493927125
1362,516,0,1827,5.893498995049637e-08,1539,0.05805003584060917,433,0.0013012948786908906,1510,0.0006072874493927125
1363,517,0,1006,5.876948641556722e-08,4640,0.05803094200429946,2630,0.0012998764094520293,1512,0.0006072874493927125
1364,518,0,1008,5.876948641556722e-08,1972,0.05802753371235258,2325,0.001299634058109993,1514,0.0006072874493927125
1365,520,0,1228,5.8632772714733217e-08,1721,0.05802548892934751,383,0.0012994000738151541,1520,0.0006072874493927125
1366,521,0,1037,5.8487139854568405e-08,1746,0.0580186740266604,3812,0.0012990955831583305,1529,0.0006072874493927125
1367,522,0,2739,5.843827665134235e-08,776,0.05801458585336637,3980,0.0012981685550381963,1531,0.0006072874493927125
1368,523,0,3747,5.78306382817211e-08,2533,0.05800981704596162,2822,0.0012939774861762067,1537,0.0006072874493927125
1369,524,0,385,5.768335363958235e-08,2036,0.05800913585175965,1749,0.001291277204487066,1538,0.0006072874493927125
1370,525,0,338,5.71799195226147e-08,2630,0.05799483446818502,2584,0.0012904572386634365,1539,0.0006072874493927125
1371,526,0,2851,5.713290117483084e-08,2244,0.05799415362580857,3977,0.0012888973580099273,1540,0.0006072874493927125
1372,527,0,2181,5.682207477966228e-08,1309,0.057985304129398785,4742,0.00128407576821957,1544,0.0006072874493927125
1373,528,0,1444,5.6655563478379655e-08,2260,0.057982581750745325,2322,0.001282070772338102,1550,0.0006072874493927125
1374,529,0,3785,5.634077028987167e-08,59,0.05794721407624633,4019,0.0012768829469377442,1555,0.0006072874493927125
1375,530,0,2639,5.625777548320478e-08,2291,0.057933622610531255,3285,0.001275106653656133,1557,0.0006072874493927125
1376,533,0,2662,5.625777548320478e-08,2345,0.057932263814616754,1617,0.0012749460909113944,1559,0.0006072874493927125
1377,534,0,1853,5.622733010602086e-08,2859,0.05792411237746822,3990,0.0012744428480404213,1561,0.0006072874493927125
1378,537,0,1005,5.620353372413596e-08,1058,0.0579227540276247,306,0.0012729300004418653,1569,0.0006072874493927125
1379,538,0,4090,5.581300973668794e-08,4549,0.05790645879732739,1247,0.0012712650089674775,1573,0.0006072874493927125
1380,539,0,3120,5.5422643849119436e-08,2165,0.057872539831302715,2024,0.0012708212689331937,1598,0.0006072874493927125
1381,540,0,1313,5.5059591798380166e-08,913,0.05784340128566912,4045,0.0012680682054528373,1601,0.0006072874493927125
1382,541,0,1560,5.501403072533675e-08,870,0.05784136945882022,1391,0.0012669625324773618,1602,0.0006072874493927125
1383,542,0,3739,5.493979504079328e-08,3766,0.05784001498688648,1367,0.0012558516868857459,1606,0.0006072874493927125
1384,543,0,3091,5.493652203083299e-08,4847,0.057836629084565584,8,0.0012532685410548442,1613,0.0006072874493927125
1385,544,0,3092,5.493652203083299e-08,459,0.05783527483463092,2290,0.0012524929692181036,1617,0.0006072874493927125
1386,545,0,2609,5.493131065787877e-08,914,0.05783121246531883,161,0.0012464975940743416,1629,0.0006072874493927125
1387,546,0,134,5.481900534897108e-08,3765,0.05782038226997671,1357,0.001245668408576841,1631,0.0006072874493927125
1388,547,0,317,5.476250666851759e-08,2382,0.057797381568017225,1417,0.0012439138998287867,1632,0.0006072874493927125
1389,548,0,2625,5.467007662603849e-08,3768,0.05779197229728939,1418,0.0012439138998287867,1633,0.0006072874493927125
1390,549,0,2849,5.467007662603849e-08,2950,0.05777575055845994,3864,0.0012419463721666376,1638,0.0006072874493927125
1391,550,0,2854,5.467007662603849e-08,740,0.05777169654656235,3397,0.0012392065076434176,1643,0.0006072874493927125
1392,551,0,2856,5.467007662603849e-08,3747,0.057770345335687805,149,0.0012374923681033921,1644,0.0006072874493927125
1393,552,0,2377,5.4513692567457006e-08,1339,0.057768994188018195,1456,0.0012347063927036044,1653,0.0006072874493927125
1394,553,0,4252,5.4241149142838065e-08,2371,0.057762914805547114,1072,0.0012330463310671355,1655,0.0006072874493927125
1395,555,0,868,5.4189810659233107e-08,2193,0.057748059478163284,591,0.0012288789630250185,1660,0.0006072874493927125
1396,556,0,2530,5.405520288082013e-08,3002,0.05772916374515028,4032,0.0012273994057442172,1667,0.0006072874493927125
1397,557,0,679,5.364304544565672e-08,2281,0.05772781452310281,4652,0.0012234278439881535,1681,0.0006072874493927125
1398,558,0,45,5.352362870368797e-08,416,0.05772444174388577,1045,0.0012219766244594744,1687,0.0006072874493927125
1399,559,0,2179,5.34656943506195e-08,1141,0.05772174380426019,1047,0.0012219766244594744,1689,0.0006072874493927125
1400,560,0,1173,5.330565970915772e-08,2477,0.05771634868152025,249,0.0012219163115894946,1695,0.0006072874493927125
1401,561,0,3901,5.3179573719952525e-08,2877,0.05771162877637328,1207,0.0012213730464910974,1698,0.0006072874493927125
1402,562,0,2969,5.316381068359029e-08,2984,0.05771162877637328,1928,0.00122022975606738,1700,0.0006072874493927125
1403,563,0,2047,5.3092230934072806e-08,2985,0.05771162877637328,672,0.0012197855674587594,1701,0.0006072874493927125
1404,564,0,2227,5.279868588267554e-08,2992,0.05771162877637328,4726,0.001219318328684171,1746,0.0006072874493927125
1405,565,0,1000,5.2749553626792e-08,1392,0.05770825788815812,814,0.0012186451743050378,1752,0.0006072874493927125
1406,566,0,865,5.262845450528391e-08,1074,0.05770758375776833,1277,0.0012177930692758914,1755,0.0006072874493927125
1407,568,0,4411,5.2530337053466764e-08,447,0.05769140935208109,627,0.0012170886980405202,1769,0.0006072874493927125
1408,569,0,3075,5.252982731920336e-08,1072,0.05769073561527053,2493,0.0012166648522292654,1771,0.0006072874493927125
1409,570,0,47,5.2468267065567166e-08,431,0.05769006189419596,3644,0.0012160149225733097,1773,0.0006072874493927125
1410,571,0,2001,5.2444344529729575e-08,3423,0.05768265200079401,1454,0.001215089567593488,1776,0.0006072874493927125
1411,572,0,1044,5.2432755604888775e-08,1261,0.05768197846850844,4733,0.0012145612368329515,1784,0.0006072874493927125
1412,573,0,3778,5.236889650992701e-08,449,0.05768130495195171,2799,0.001214451941213165,1791,0.0006072874493927125
1413,574,0,4308,5.229755435602844e-08,3196,0.05767524401064774,639,0.001214328983640905,1801,0.0006072874493927125
1414,575,0,4309,5.229755435602844e-08,3237,0.05767524401064774,198,0.0012143289836409048,1802,0.0006072874493927125
1415,576,0,1049,5.2267272494488505e-08,394,0.05767120409068622,3176,0.0012143289836409048,1808,0.0006072874493927125
1416,577,0,1316,5.2064531036859124e-08,1379,0.05764832189702656,3386,0.0012143289836409048,1811,0.0006072874493927125
1417,578,0,1332,5.2030914912685747e-08,4844,0.05764764916620961,3780,0.0012143289836409048,1812,0.0006072874493927125
1418,579,0,3307,5.1962315527629797e-08,1139,0.057633525445084814,4055,0.0012143289836409048,1816,0.0006072874493927125
1419,580,0,3887,5.171812689513881e-08,2731,0.05763016367433124,4077,0.0012143289836409048,1819,0.0006072874493927125
1420,581,0,550,5.165817283156391e-08,2893,0.05762613006707495,4120,0.0012143289836409048,1822,0.0006072874493927125
1421,582,0,1977,5.103660291506564e-08,4000,0.05762613006707495,4128,0.0012143289836409048,1837,0.0006072874493927125
1422,583,0,3040,5.035272949974292e-08,2924,0.05762545785409327,4139,0.0012143289836409048,1840,0.0006072874493927125
1423,584,0,2913,4.958483038906032e-08,2871,0.057624113475177305,4181,0.0012143289836409048,1853,0.0006072874493927125
1424,585,0,2376,4.949402754926894e-08,4227,0.05762276915898752,4276,0.0012143289836409048,1855,0.0006072874493927125
1425,586,0,1073,4.9434551085706676e-08,3771,0.05762209702441357,4541,0.0012143289836409048,1862,0.0006072874493927125
1426,587,0,1924,4.940247424544804e-08,2997,0.057621424905519525,839,0.0012143289836409046,1863,0.0006072874493927125
1427,588,0,821,4.917530513577703e-08,2730,0.057615376540978064,2462,0.0012143289836409046,1871,0.0006072874493927125
1428,589,0,829,4.91368493386691e-08,4634,0.057615376540978064,2492,0.0012143289836409046,1890,0.0006072874493927125
1429,590,0,373,4.893024437996246e-08,190,0.057614704578852836,343,0.0012142470119260648,1895,0.0006072874493927125
1430,591,0,2972,4.845564822280638e-08,2769,0.057612688786518165,1990,0.0012142470119260648,1896,0.0006072874493927125
1431,592,0,384,4.844755754179241e-08,2693,0.05759791061830308,2528,0.0012142470119260648,1902,0.0006072874493927125
1432,593,0,3741,4.841355693604982e-08,1502,0.057587838940570284,2534,0.0012142470119260648,1912,0.0006072874493927125
1433,594,0,720,4.832555926409668e-08,2540,0.05758649631632939,2784,0.0012142470119260648,1922,0.0006072874493927125
1434,595,0,333,4.819966637058383e-08,2470,0.05758582502768549,2848,0.0012142470119260648,1937,0.0006072874493927125
1435,596,0,334,4.819966637058383e-08,1600,0.057584482497348086,2851,0.0012142470119260648,1941,0.0006072874493927125
1436,597,0,836,4.774045547612412e-08,978,0.05758314002960752,3033,0.0012142470119260648,1943,0.0006072874493927125
1437,598,0,4145,4.7661334764419805e-08,1613,0.057581126445356214,3546,0.0012142470119260648,1945,0.0006072874493927125
1438,600,0,596,4.748271996976199e-08,2541,0.057581126445356214,3558,0.0012142470119260648,1953,0.0006072874493927125
1439,601,0,722,4.740122746412867e-08,2935,0.05757978413408863,4528,0.0012142470119260648,1955,0.0006072874493927125
1440,602,0,1862,4.730260021551318e-08,3098,0.057577770784526264,4660,0.0012142470119260648,1963,0.0006072874493927125
1441,603,0,1031,4.726691817964454e-08,3887,0.057573744507767796,4684,0.0012142470119260648,1972,0.0006072874493927125
1442,604,0,4417,4.717986586141303e-08,2973,0.057560998345412596,694,0.0012142470119260646,1973,0.0006072874493927125
1443,605,0,1455,4.69997499599224e-08,3921,0.05755697441394417,715,0.0012142470119260646,1979,0.0006072874493927125
1444,606,0,937,4.698975599277779e-08,1686,0.05755496265917909,2649,0.0012142470119260644,1980,0.0006072874493927125
1445,607,0,3813,4.694414846073221e-08,2098,0.057552280538241976,3071,0.0012142470119260644,1981,0.0006072874493927125
1446,608,0,2234,4.693151657819717e-08,2097,0.057550269111582286,3073,0.0012142470119260644,1983,0.0006072874493927125
1447,609,0,2135,4.682417727402732e-08,4449,0.057550269111582286,1863,0.0012141650402112247,1990,0.0006072874493927125
1448,610,0,2733,4.657544902697984e-08,3315,0.05754758742806552,528,0.0012141431810872671,1993,0.0006072874493927125
1449,611,0,3248,4.647133272423642e-08,1802,0.05754557632943095,1655,0.001214124054353805,1998,0.0006072874493927125
1450,612,0,4420,4.629288259492554e-08,3005,0.05754356537135402,4895,0.0012141240543538047,2006,0.0006072874493927125
1451,613,0,4433,4.613047253368148e-08,3252,0.05754356537135402,1239,0.0012140830684963847,2015,0.0006072874493927125
1452,614,0,880,4.610567879053829e-08,1859,0.057542895083227526,1291,0.0012140830684963847,2022,0.0006072874493927125
1453,616,0,684,4.6073752634771957e-08,2123,0.057542224810716365,1341,0.0012140830684963847,2029,0.0006072874493927125
1454,617,0,1013,4.5854860796891e-08,1659,0.05754088431253786,1545,0.0012140830684963847,2030,0.0006072874493927125
1455,618,0,4183,4.5841276301632153e-08,1932,0.05754088431253786,1682,0.0012140830684963847,2040,0.0006072874493927125
1456,619,0,4184,4.5841276301632153e-08,3008,0.05753954387681413,1802,0.0012140830684963847,2046,0.0006072874493927125
1457,620,0,110,4.582493791113616e-08,2735,0.05753820350354081,2286,0.0012140830684963847,2050,0.0006072874493927125
1458,622,0,887,4.580851935535531e-08,2737,0.057537533340321696,2336,0.0012140830684963847,2052,0.0006072874493927125
1459,623,0,436,4.55295324760664e-08,1885,0.05753619306071583,2449,0.0012140830684963847,2059,0.0006072874493927125
1460,624,0,1108,4.550221922052199e-08,3222,0.05753418275837972,2455,0.0012140830684963847,2062,0.0006072874493927125
1461,625,0,632,4.544706545297558e-08,1529,0.05753217259651779,3439,0.0012140830684963847,2063,0.0006072874493927125
1462,626,0,837,4.5436338126713395e-08,2971,0.05752614295362974,3589,0.0012140830684963847,2064,0.0006072874493927125
1463,627,0,1408,4.540697199514965e-08,3203,0.05752480320462062,3669,0.0012140830684963847,2065,0.0006072874493927125
1464,628,0,885,4.536340845135102e-08,3134,0.05752413335351724,3679,0.0012140830684963847,2069,0.0006072874493927125
1465,629,0,841,4.5175176622369954e-08,2739,0.057521454105098915,3697,0.0012140830684963847,2070,0.0006072874493927125
1466,630,0,1491,4.5101735489587446e-08,3007,0.05751944483256485,3967,0.0012140830684963847,2078,0.0006072874493927125
1467,631,0,812,4.4982585928070836e-08,2325,0.05751743570039703,4071,0.0012140830684963847,2083,0.0006072874493927125
1468,632,0,1357,4.484805984994083e-08,1097,0.057514087458669025,4133,0.0012140830684963847,2091,0.0006072874493927125
1469,635,0,922,4.46480634157806e-08,4131,0.057514087458669025,4751,0.0012140830684963847,2092,0.0006072874493927125
1470,636,0,1324,4.44122879383506e-08,1276,0.057512748271124875,4936,0.0012140830684963847,2093,0.0006072874493927125
1471,637,0,1559,4.437752725720988e-08,187,0.05751207870073927,3407,0.0012139191250667045,2097,0.0006072874493927125
1472,638,0,1979,4.437752725720987e-08,2847,0.057508061605802026,4622,0.0012137551816370244,2099,0.0006072874493927125
1473,639,0,4176,4.402894012943411e-08,1321,0.05750605326876514,1422,0.0012136732099221842,2107,0.0006072874493927125
1474,640,0,4177,4.402894012943411e-08,2142,0.05750538385425761,3297,0.0012135912382073442,2108,0.0006072874493927125
1475,641,0,4178,4.402894012943411e-08,2772,0.05750404507199646,3525,0.0012130334402049323,2109,0.0006072874493927125
1476,642,0,4219,4.402894012943411e-08,3146,0.05749802132315285,4192,0.0012128534927737834,2110,0.0006072874493927125
1477,643,0,2727,4.390220745565383e-08,1401,0.05748330191533431,680,0.0012126075776292633,2112,0.0006072874493927125
1478,644,0,2756,4.390220745565383e-08,171,0.05747795127172876,2248,0.0012126075776292633,2118,0.0006072874493927125
1479,645,0,2328,4.38873704112471e-08,172,0.05747795127172876,625,0.0012122832038433966,2120,0.0006072874493927125
1480,646,0,2362,4.38873704112471e-08,3168,0.05747795127172876,562,0.0012122523668649564,2121,0.0006072874493927125
1481,647,0,4422,4.381028226804735e-08,4879,0.05747795127172876,1485,0.0012122378985613812,2131,0.0006072874493927125
1482,648,0,2645,4.370036602565852e-08,1907,0.057464579019612404,4697,0.0012118015224333357,2135,0.0006072874493927125
1483,649,0,1424,4.361164849888967e-08,1242,0.05746190531580784,1756,0.0012117058887660224,2140,0.0006072874493927125
1484,650,0,3304,4.358347887674634e-08,1244,0.05745388569700635,3794,0.0012103251859333414,2142,0.0006072874493927125
1485,651,0,83,4.355453038696674e-08,4570,0.05745388569700635,605,0.001208612822726057,2146,0.0006072874493927125
1486,654,0,1993,4.349051458224494e-08,4571,0.05745388569700635,1050,0.001207071447615133,2148,0.0006072874493927125
1487,657,0,1822,4.3490514582244935e-08,1095,0.05744920861970717,2608,0.0012043040942244327,2156,0.0006072874493927125
1488,658,0,1390,4.348242941603557e-08,1243,0.05744787245176821,617,0.0012038502660938488,2162,0.0006072874493927125
1489,659,0,860,4.342722446296988e-08,1177,0.05744453230382809,3467,0.001201360924697548,2173,0.0006072874493927125
1490,660,0,531,4.3115136507510236e-08,1212,0.05744453230382809,3325,0.0012007380896810515,2175,0.0006072874493927125
1491,661,0,1443,4.303465240998856e-08,1890,0.057441860465116276,914,0.0012006625293890952,2196,0.0006072874493927125
1492,662,0,859,4.3007290741738714e-08,1917,0.05743918887493605,1631,0.0011997881950248186,2200,0.0006072874493927125
1493,663,0,3032,4.300068518306781e-08,1488,0.05742316455107639,2238,0.00119906286149091,2203,0.0006072874493927125
1494,666,0,936,4.2838902988506255e-08,3845,0.05742249706494321,845,0.0011937445730777004,2215,0.0006072874493927125
1495,667,0,4115,4.283780538770172e-08,4289,0.05742116213922888,317,0.0011907438003734873,2216,0.0006072874493927125
1496,669,0,1481,4.2585635668231566e-08,1152,0.057418492473993145,3804,0.0011851951183906302,2232,0.0006072874493927125
1497,670,0,1170,4.2582414858533514e-08,26,0.05740848343986055,1063,0.001183162668247995,2242,0.0006072874493927125
1498,671,0,881,4.248644086500806e-08,27,0.05740848343986055,440,0.001179737441494869,2244,0.0006072874493927125
1499,672,0,2307,4.237995120745093e-08,1587,0.05739714408542182,4094,0.0011793997681466338,2245,0.0006072874493927125
1500,673,0,3752,4.2285443442849647e-08,798,0.057381143208930084,1671,0.0011780174909255406,2251,0.0006072874493927125
1501,674,0,1350,4.2178966508764264e-08,799,0.057381143208930084,4143,0.001175469586841472,2269,0.0006072874493927125
1502,675,0,2347,4.1974406944485914e-08,1921,0.057378477263488006,1711,0.001173804513723454,2270,0.0006072874493927125
1503,677,0,2317,4.192768130911175e-08,3745,0.057374478809769924,2781,0.0011707798307678174,2273,0.0006072874493927125
1504,679,0,1808,4.184314736947158e-08,3929,0.057374478809769924,2436,0.0011700254298318425,2277,0.0006072874493927125
1505,680,0,3115,4.144489827730183e-08,1527,0.05737247979187959,2108,0.0011695064286604744,2278,0.0006072874493927125
1506,681,0,2784,4.1360139906747694e-08,3784,0.057347170950291376,3939,0.0011680173339121383,2279,0.0006072874493927125
1507,682,0,3034,4.1357404902405616e-08,1323,0.057333859474014065,3425,0.0011647480203733787,2284,0.0006072874493927125
1508,683,0,3111,4.1075447325928493e-08,4065,0.057330532570473616,16,0.0011641401853766458,2289,0.0006072874493927125
1509,684,0,2943,4.0932070920092644e-08,4066,0.057330532570473616,734,0.0011606030802630786,2303,0.0006072874493927125
1510,685,0,3294,4.086887356073981e-08,1197,0.05732853661367065,15,0.0011601649498873688,2312,0.0006072874493927125
1511,686,0,824,4.07176249377009e-08,726,0.057327871325619985,1660,0.0011530054796462896,2320,0.0006072874493927125
1512,687,0,330,4.071720891326206e-08,2545,0.05732720605301026,2088,0.0011516601791666387,2325,0.0006072874493927125
1513,688,0,1617,4.071337829856841e-08,1562,0.05732321474158138,1319,0.001151513690583095,2329,0.0006072874493927125
1514,689,0,1311,4.067076288964094e-08,2460,0.05732254957704313,452,0.0011478252675759212,2348,0.0006072874493927125
1515,690,0,938,4.0293447890107315e-08,1641,0.057321219294276,748,0.0011473245157475555,2349,0.0006072874493927125
1516,691,0,560,4.0237603484470786e-08,4068,0.05731323889410973,3891,0.001146593003089691,2351,0.0006072874493927125
1517,692,0,1212,4.007183589592885e-08,4069,0.05731323889410973,942,0.0011397450671859714,2354,0.0006072874493927125
1518,693,0,1052,3.9445839332221045e-08,4119,0.05730725505208696,416,0.0011394448298666304,2355,0.0006072874493927125
1519,694,0,2952,3.940739168417591e-08,4209,0.0573059254790961,4554,0.0011339751245180501,2357,0.0006072874493927125
1520,695,0,661,3.938598336454229e-08,4115,0.057304595967798064,939,0.0011321973004867003,2360,0.0006072874493927125
1521,696,0,1380,3.9023637398021794e-08,2528,0.05729794933655006,818,0.0011314474692418885,2363,0.0006072874493927125
1522,697,0,1765,3.890869035330164e-08,2622,0.057296620195318844,81,0.0011312195671905863,2370,0.0006072874493927125
1523,699,0,4079,3.8875987366278754e-08,2478,0.05729462659908839,2002,0.0011294563075075752,2374,0.0006072874493927125
1524,700,0,4249,3.8843288689110184e-08,2206,0.05729263314158471,1273,0.0011272286819385127,2378,0.0006072874493927125
1525,701,0,1089,3.873682631993432e-08,2186,0.05727204220045215,968,0.0011262573816810209,2381,0.0006072874493927125
1526,703,0,3894,3.865819990556005e-08,3108,0.057252793101849705,3941,0.0011251919345766207,2405,0.0006072874493927125
1527,707,0,2847,3.864595811636975e-08,3070,0.057250802554266574,2239,0.0011212746274052653,2410,0.0006072874493927125
1528,708,0,4453,3.849529689255244e-08,2891,0.05725013906916373,1358,0.0011207567392711943,2412,0.0006072874493927125
1529,709,0,4454,3.849529689255244e-08,2012,0.05724615848147032,2181,0.001119847637193065,2416,0.0006072874493927125
1530,710,0,2373,3.842383132328248e-08,1565,0.05724549510400371,570,0.001117986260994115,2425,0.0006072874493927125
1531,712,0,1266,3.841363897890946e-08,4290,0.057243505063848524,2342,0.0011151416500732561,2432,0.0006072874493927125
1532,714,0,58,3.8389707725120406e-08,4291,0.05724085189219253,2284,0.0011107768897535286,2434,0.0006072874493927125
1533,715,0,2772,3.8386029815602827e-08,2474,0.05722427513987512,3944,0.0011101912681830953,2436,0.0006072874493927125
1534,716,0,985,3.8130558318372465e-08,4015,0.05722361226948383,4582,0.0011053623341848488,2438,0.0006072874493927125
1535,717,0,876,3.8027773861635403e-08,2045,0.057215659022469306,1146,0.001104037615200523,2442,0.0006072874493927125
1536,718,0,4209,3.8006860602352405e-08,1829,0.05721300843139072,1612,0.001102368103908353,2443,0.0006072874493927125
1537,719,0,1015,3.788098063307267e-08,2594,0.05720969553787537,455,0.0011000731620634417,2444,0.0006072874493927125
1538,720,0,598,3.775592799584862e-08,2595,0.05720969553787537,3011,0.0010999212334480936,2445,0.0006072874493927125
1539,721,0,4096,3.7685893865997684e-08,1633,0.057203733296278286,1613,0.0010996268487156065,2446,0.0006072874493927125
1540,722,0,4435,3.7653200553139405e-08,3135,0.057168647510154956,2280,0.0010985010934088835,2449,0.0006072874493927125
1541,723,0,648,3.7596576742456876e-08,4094,0.05716203237639,2744,0.0010980092663787021,2453,0.0006072874493927125
1542,724,0,2278,3.727487320054756e-08,3017,0.05714616229972815,2066,0.0010965700514464463,2455,0.0006072874493927125
1543,725,0,4094,3.726741866614696e-08,4881,0.05714484019109975,118,0.0010927202505958875,2458,0.0006072874493927125
1544,727,0,3858,3.722620160108846e-08,14,0.05714021329261804,3491,0.0010926985334066147,2460,0.0006072874493927125
1545,728,0,1058,3.7152742524447866e-08,2928,0.05713360473723168,1057,0.0010922484477403828,2461,0.0006072874493927125
1546,730,0,2134,3.7109393110313364e-08,843,0.057118410859435524,4874,0.0010919478731258104,2463,0.0006072874493927125
1547,731,0,4132,3.696188382590213e-08,1634,0.05711510891180687,1462,0.0010897373217677582,2466,0.0006072874493927125
1548,732,0,3286,3.687926188438542e-08,2527,0.05711312792646974,3883,0.001089230326157682,2467,0.0006072874493927125
1549,733,0,1007,3.687475905929231e-08,188,0.05710388514489822,1434,0.0010863306431169518,2468,0.0006072874493927125
1550,735,0,2264,3.684212208488332e-08,2103,0.057064966269291195,2293,0.001084985284031054,2471,0.0006072874493927125
1551,737,0,2265,3.684212208488332e-08,2104,0.057064966269291195,4667,0.0010806468146417189,2476,0.0006072874493927125
1552,738,0,413,3.65910651564269e-08,525,0.057061011389100656,3800,0.0010801204278782447,2480,0.0006072874493927125
1553,739,0,1834,3.6385671989014016e-08,1386,0.05706035229569737,4067,0.0010800069320865214,2485,0.0006072874493927125
1554,741,0,1370,3.631034432464924e-08,1584,0.05705903415456761,3567,0.0010797017114208276,2488,0.0006072874493927125
1555,742,0,1166,3.630090437899454e-08,2180,0.05704915003695492,3591,0.00107799782862213,2495,0.0006072874493927125
1556,743,0,939,3.6278768760583027e-08,4096,0.05704717362434321,879,0.0010779207874513498,2497,0.0006072874493927125
1557,745,0,1282,3.621224632094095e-08,4142,0.05704322120991674,971,0.0010758729997390785,2500,0.0006072874493927125
1558,747,0,100,3.617153489387755e-08,4137,0.057039927949564695,2048,0.0010752840496554685,2501,0.0006072874493927125
1559,748,0,101,3.617153489387755e-08,812,0.057028075360177316,1329,0.0010751708513572016,2509,0.0006072874493927125
1560,749,0,3412,3.61115662716443e-08,829,0.057026758709856164,2897,0.0010734575419866477,2515,0.0006072874493927125
1561,750,0,2612,3.6030004942197946e-08,463,0.05702478384836487,809,0.0010722176412913669,2516,0.0006072874493927125
1562,751,0,3435,3.602406480988992e-08,439,0.05702412559159645,810,0.0010722176412913669,2519,0.0006072874493927125
1563,752,0,4004,3.596553054473182e-08,841,0.057014911592262595,2374,0.0010720972728411526,2523,0.0006072874493927125
1564,753,0,3918,3.580180513197078e-08,521,0.05700570057005701,2186,0.00107204495863168,2525,0.0006072874493927125
1565,754,0,686,3.572941204261332e-08,522,0.05700570057005701,3965,0.0010718867641067065,2528,0.0006072874493927125
1566,755,0,3922,3.561234281373593e-08,4850,0.05700570057005701,1562,0.0010717567384891785,2529,0.0006072874493927125
1567,756,0,3923,3.561234281373593e-08,461,0.05700504275378206,4158,0.00107078934669529,2534,0.0006072874493927125
1568,757,0,3924,3.561234281373593e-08,267,0.056993862199455445,4594,0.0010679244482658264,2539,0.0006072874493927125
1569,758,0,3827,3.557647108738128e-08,2556,0.05699123211813567,3816,0.0010668249074436609,2547,0.0006072874493927125
1570,759,0,1279,3.5533983933280784e-08,526,0.05698991716850096,2307,0.0010655055845759218,2548,0.0006072874493927125
1571,760,0,3172,3.547630555820914e-08,527,0.05698991716850096,1461,0.0010654067641246501,2551,0.0006072874493927125
1572,761,0,1488,3.547577858641964e-08,861,0.05698137147471019,349,0.0010646870504040994,2552,0.0006072874493927125
1573,762,0,4091,3.545693938717283e-08,729,0.056980714219802525,1496,0.0010643593561789945,2553,0.0006072874493927125
1574,763,0,246,3.545679079227452e-08,4009,0.05697874254605013,1638,0.001061785661499756,2558,0.0006072874493927125
1575,765,0,1331,3.54556696003624e-08,4843,0.05697742817268544,1956,0.0010617545397976263,2559,0.0006072874493927125
1576,767,0,1187,3.531877563561448e-08,2555,0.05696757230499562,1269,0.001061412061913111,2560,0.0006072874493927125
1577,768,0,2103,3.529440795777904e-08,1408,0.05695903331065733,2650,0.0010596660130897204,2561,0.0006072874493927125
1578,769,0,2104,3.529440795777904e-08,745,0.05695640644276112,3732,0.0010595647507285735,2567,0.0006072874493927125
1579,770,0,119,3.525121397036381e-08,2427,0.05694852729263934,1270,0.0010587518058190097,2568,0.0006072874493927125
1580,771,0,2247,3.514829938439776e-08,748,0.05694655784571402,2383,0.0010554866363412909,2573,0.0006072874493927125
1581,772,0,565,3.5076195720292686e-08,2402,0.05694261936049058,1806,0.0010526083018582112,2574,0.0006072874493927125
1582,775,0,884,3.4976980705453e-08,4130,0.05693540021898231,226,0.00105060812504582,2579,0.0006072874493927125
1583,777,0,606,3.4647437001586496e-08,732,0.056924246963656056,1115,0.0010488723951389523,2583,0.0006072874493927125
1584,778,0,1152,3.4607352623445994e-08,766,0.05691637670806738,2098,0.0010486691060578974,2584,0.0006072874493927125
1585,779,0,1342,3.4363003773940826e-08,1331,0.05691506521037836,3370,0.0010474048164524625,2585,0.0006072874493927125
1586,780,0,861,3.431449034583822e-08,780,0.056912442396313365,103,0.0010426388661830754,2588,0.0006072874493927125
1587,781,0,4142,3.4278932325688744e-08,1579,0.05691113107992903,4493,0.001041555276376261,2590,0.0006072874493927125
1588,782,0,1308,3.420517995722472e-08,2777,0.05690588641861537,4577,0.0010405848473861261,2591,0.0006072874493927125
