,TR,TR_i,EC,EC_i,CNC,CNC_i,BC,BC_i,DC,DC_i,PR,PR_i
789,1048,11,2620,0.003564313127257679,235,0.2704091818127308,743,9.603105759069356e-05,964,0.0023825731790333557,87,0.00032711501726471185
790,1090,11,1144,0.003532278127286423,1202,0.2704091818127308,721,9.554408681821423e-05,1044,0.0023825731790333557,2678,0.00032704536157503015
791,1093,11,1915,0.0035146711442730688,2537,0.2703327806500412,1579,9.54455844713081e-05,1090,0.0023825731790333557,2158,0.0003270397995707561
792,1194,11,1996,0.0035108170691111203,2596,0.2703073231888255,2494,9.343529528510155e-05,1124,0.0023825731790333557,1449,0.0003269709456884675
793,1508,11,409,0.0034862764015873298,1596,0.27020554127291135,871,9.332609214698582e-05,1163,0.0023825731790333557,804,0.0003267907489761304
794,1610,11,1151,0.0034482683657614402,1615,0.27020554127291135,1737,9.318955412471784e-05,1180,0.0023825731790333557,1237,0.0003266898040410344
795,1821,11,2081,0.0034233576564480675,1610,0.2701546790533777,818,9.155946004765382e-05,1209,0.0023825731790333557,1156,0.0003266204735653044
796,1915,11,383,0.0034120524414965434,1536,0.2701292551234837,1467,9.135288536871552e-05,1226,0.0023825731790333557,2119,0.00032649113136458505
797,2204,11,1542,0.0033962530745591207,2362,0.2701292551234837,1163,9.067405049762527e-05,1238,0.0023825731790333557,1138,0.0003263497379504996
798,2213,11,353,0.0033958319466883837,1987,0.27002760723820673,81,9.036995769218155e-05,1299,0.0023825731790333557,1453,0.00032618915887265896
799,2367,11,2317,0.003394729942690791,1988,0.27000220721871293,404,8.934657289481551e-05,1378,0.0023825731790333557,1161,0.00032607429408396685
800,2580,11,762,0.00339099947754933,2345,0.27000220721871293,731,8.916834440770755e-05,1397,0.0023825731790333557,476,0.00032545171485593566
801,35,10,831,0.0033794356208342534,1619,0.26997681197725143,1161,8.79616574392091e-05,1425,0.0023825731790333557,115,0.0003253486491422103
802,36,10,2367,0.00337801641080764,2381,0.26997681197725143,790,8.786464374173152e-05,1453,0.0023825731790333557,1775,0.0003249676522810297
803,86,10,741,0.003333041257439074,2347,0.26992603582303343,1197,8.775470832676612e-05,1507,0.0023825731790333557,1023,0.0003246717962192233
804,181,10,918,0.0033180553585819956,2556,0.26992603582303343,1610,8.714087513311513e-05,1508,0.0023825731790333557,1281,0.0003246529514528378
805,284,10,1048,0.003316912359776961,2559,0.26987527876477413,1119,8.45432692622749e-05,1587,0.0023825731790333557,2024,0.0003245844270866583
806,339,10,1500,0.003315494241884705,1182,0.26972312205808474,77,8.196391402034154e-05,1600,0.0023825731790333557,103,0.00032451017319960485
807,381,10,809,0.0033154386082947396,1183,0.26972312205808474,509,8.107295720308151e-05,1762,0.0023825731790333557,1172,0.00032445457776123497
808,516,10,76,0.0033134872450858266,1184,0.26972312205808474,136,8.104345887172846e-05,1779,0.0023825731790333557,1296,0.0003244357714852124
809,601,10,2487,0.0033133677504435634,1186,0.26972312205808474,1429,7.954936011671755e-05,1821,0.0023825731790333557,1744,0.00032432559844095
810,669,10,758,0.0033119601537764365,1187,0.26972312205808474,115,7.94489395670782e-05,1988,0.0023825731790333557,80,0.00032413618788758487
811,678,10,496,0.003307548800810699,1189,0.26972312205808474,788,7.941970757482541e-05,1991,0.0023825731790333557,142,0.0003240029503234225
812,680,10,2649,0.0033043017433373087,1195,0.26972312205808474,1469,7.882053395418834e-05,2015,0.0023825731790333557,984,0.0003238985644068795
813,734,10,2542,0.0032854660176668956,1198,0.26972312205808474,557,7.735024322707876e-05,2066,0.0023825731790333557,985,0.0003238985644068795
814,738,10,2485,0.003281092427264723,1199,0.26972312205808474,668,7.69342348261443e-05,2085,0.0023825731790333557,1810,0.0003237689503243994
815,764,10,1492,0.0032746807905673454,1200,0.26972312205808474,1431,7.623396233455685e-05,2200,0.0023825731790333557,1359,0.00032374261992958186
816,824,10,749,0.0032680065865869448,1201,0.26972312205808474,1950,7.586916051575198e-05,2245,0.0023825731790333557,1360,0.00032374261992958186
817,845,10,2483,0.0032608370450270103,1203,0.26972312205808474,736,7.482745755421986e-05,2251,0.0023825731790333557,2932,0.0003234673927522691
818,855,10,2338,0.0032532563821344542,1204,0.26972312205808474,453,7.193933590296507e-05,2320,0.0023825731790333557,706,0.0003232351257032026
819,868,10,699,0.003246026415161463,2613,0.269672441276037,2324,7.14248552584892e-05,2322,0.0023825731790333557,1710,0.00032317498322208444
820,869,10,1497,0.00323593664762071,2614,0.269672441276037,1567,7.06803156424967e-05,2347,0.0023825731790333557,2264,0.0003231133418407508
821,942,10,181,0.003225740195416239,2632,0.2696471080265042,2463,6.838954546238369e-05,2353,0.0023825731790333557,2200,0.00032305673759063945
822,944,10,535,0.0032199329575209436,1982,0.2696217795361767,1209,6.825239811543962e-05,2440,0.0023825731790333557,2698,0.00032298660230219037
823,1026,10,1051,0.0032181664862468077,2010,0.269571136827774,1089,6.699332002358375e-05,2451,0.0023825731790333557,1455,0.00032261956836104747
824,1047,10,2488,0.0032084110268201806,1600,0.26954582260701826,249,6.643473065541812e-05,2542,0.0023825731790333557,408,0.00032252096135234747
825,1050,10,1504,0.0032063149205583796,2354,0.26954582260701826,648,6.579115644492454e-05,7,0.0020422055820285907,2502,0.0003218583081043611
826,1116,10,2556,0.003196794394570516,2355,0.26954582260701826,2183,6.555381633136919e-05,11,0.0020422055820285907,93,0.00032169292543116724
827,1298,10,2563,0.0031769208184488263,2361,0.26952051314010683,711,6.5430584285129e-05,34,0.0020422055820285907,454,0.0003215514081095605
828,1378,10,2368,0.0031603644289245163,709,0.26941932278413155,586,6.498025550845118e-05,47,0.0020422055820285907,842,0.0003214163919986534
829,1406,10,885,0.0031584404636819294,1995,0.26941932278413155,1154,6.397721908993763e-05,74,0.0020422055820285907,1376,0.00032110216941404554
830,1441,10,1293,0.0031451674204128442,1960,0.2693940370663667,2276,6.285442155250878e-05,141,0.0020422055820285907,1377,0.00032110216941404554
831,1472,10,2347,0.0031310864716687396,1586,0.2693182083826363,521,6.165299535814234e-05,145,0.0020422055820285907,1518,0.00032099146507218136
832,1504,10,2125,0.0031290654205111982,1226,0.26926767963809917,2890,6.07044508122147e-05,181,0.0020422055820285907,6,0.0003208110076040545
833,1945,10,1138,0.0031269221299547556,1219,0.26919192206153403,645,6.041671615331375e-05,186,0.0020422055820285907,1395,0.00032074512925411023
834,2000,10,826,0.0031254561984459354,538,0.269141440688433,2425,6.0198520769225176e-05,203,0.0020422055820285907,2470,0.0003206244148488062
835,2015,10,195,0.003124488298334139,746,0.269141440688433,589,6.01901598566676e-05,280,0.0020422055820285907,393,0.0003204879919540384
836,2061,10,2345,0.0031236949245097693,1991,0.269141440688433,1450,5.959141148913928e-05,284,0.0020422055820285907,2831,0.000320184525834832
837,2065,10,2333,0.003106018286076964,1976,0.2689649048858824,856,5.90236187421057e-05,306,0.0020422055820285907,1096,0.00032008128169014945
838,2107,10,2348,0.003106018286076964,1986,0.26893970438884457,2537,5.8704875083241396e-05,346,0.0020422055820285907,149,0.0003200420741646352
839,2242,10,2056,0.0031020590879945425,1993,0.26893970438884457,1192,5.869492272440476e-05,358,0.0020422055820285907,333,0.0003197756507689796
840,2319,10,438,0.0031014618372956224,2057,0.26886413122350483,2579,5.799021658621697e-05,363,0.0020422055820285907,2825,0.00031975096874436575
841,2358,10,2554,0.0031009124991964606,1228,0.2688389496058947,2217,5.7843171195976085e-05,414,0.0020422055820285907,716,0.000319619735165954
842,2370,10,2143,0.0031004321602719122,640,0.2687634330470166,1255,5.7198509932642604e-05,439,0.0020422055820285907,2695,0.0003194986179427321
843,2434,10,2559,0.0030983237749633696,1970,0.26868795890125785,551,5.6377403041707606e-05,490,0.0020422055820285907,1212,0.00031927423969223376
844,2483,10,1990,0.003091982112750542,510,0.268662810271634,2250,5.621196533845568e-05,520,0.0020422055820285907,2073,0.0003191551893892169
845,2494,10,1999,0.003091982112750542,2358,0.2685622628127,437,5.6170689188193635e-05,585,0.0020422055820285907,129,0.0003191318235946087
846,2556,10,2066,0.003068673477275971,2538,0.2685120173004806,300,5.571812426311337e-05,601,0.0020422055820285907,2058,0.00031911958158676153
847,2559,10,1011,0.00306519014920613,1587,0.26843668427402395,305,5.39481373995721e-05,666,0.0020422055820285907,2590,0.0003190526550619817
848,73,9,902,0.0030571998147561953,2127,0.26843668427402395,454,5.323695548550078e-05,669,0.0020422055820285907,597,0.0003190374831514745
849,88,9,235,0.0030531505530277878,2318,0.26843668427402395,523,5.314833221892467e-05,678,0.0020422055820285907,2833,0.0003189515356312422
850,174,9,1976,0.0030437540859146336,2133,0.2683864857355902,2451,5.241624126068824e-05,701,0.0020422055820285907,929,0.0003186630717086374
851,180,9,665,0.0030362605152920194,1614,0.2683613935061834,2459,5.237495260322717e-05,706,0.0020422055820285907,1702,0.0003186628458287918
852,383,9,2546,0.0030351161639193378,2130,0.2683363059682282,530,5.221886600582389e-05,708,0.0020422055820285907,2688,0.00031860834735439314
853,439,9,441,0.0030311220604538522,2131,0.2683363059682282,2601,5.2056174239691574e-05,714,0.0020422055820285907,2690,0.00031860834735439314
854,587,9,2558,0.003025577384236168,2134,0.2683363059682282,1039,5.198966663531084e-05,724,0.0020422055820285907,926,0.00031855492648645063
855,637,9,1659,0.0030245139016677625,1293,0.2682861449614111,1957,5.0830573893121386e-05,734,0.0020422055820285907,2537,0.0003185035901983196
856,639,9,1970,0.0030240225139741153,2006,0.2682861449614111,172,5.054773587458796e-05,747,0.0020422055820285907,763,0.0003183979679932111
857,747,9,236,0.0030044112364075145,717,0.2682610714899194,660,5.036949780561152e-05,753,0.0020422055820285907,2826,0.0003183931779930278
858,791,9,2341,0.002994105584360969,1622,0.2682610714899194,2059,5.001150915476386e-05,759,0.0020422055820285907,2082,0.0003183849459631481
859,964,9,998,0.002983218851371846,1613,0.26818587918734355,1301,4.960029446917193e-05,760,0.0020422055820285907,707,0.00031837335501767064
860,1103,9,1231,0.0029829942813173515,1617,0.26818587918734355,1303,4.960029446917193e-05,769,0.0020422055820285907,1500,0.0003181733349332651
861,1163,9,2613,0.0029701919608423125,731,0.2681357743990787,1300,4.9523034771747175e-05,777,0.0020422055820285907,2639,0.00031817220791300715
862,1228,9,2614,0.0029701919608423125,2365,0.2681107290250455,1302,4.9523034771747175e-05,791,0.0020422055820285907,2640,0.0003181722079130071
863,1237,9,2001,0.0029397315475135966,2323,0.26808568832933016,1304,4.9523034771747175e-05,794,0.0020422055820285907,2928,0.0003181722079130071
864,1411,9,2005,0.0029397315475135966,2337,0.26808568832933016,1307,4.9523034771747175e-05,796,0.0020422055820285907,2697,0.000318054339389261
865,1415,9,859,0.0029215196841097797,2336,0.26803562096761024,1308,4.9523034771747175e-05,806,0.0020422055820285907,1431,0.00031788729059929527
866,1434,9,1977,0.0029193597907428673,2321,0.26801059429898577,1103,4.9465149688594644e-05,834,0.0020422055820285907,2417,0.0003178635651291046
867,1453,9,1351,0.0029101732811256053,2145,0.2679605549796618,536,4.944300234524465e-05,845,0.0020422055820285907,2883,0.0003178635651291046
868,1638,9,1643,0.002899857680963729,1979,0.2679355423263453,1115,4.8556642768769404e-05,855,0.0020422055820285907,283,0.00031784479009087094
869,1661,9,2356,0.0028988385359416647,1639,0.267910534342182,2500,4.841518249100271e-05,916,0.0020422055820285907,670,0.0003176478011871253
870,1828,9,1989,0.002893069042503856,2099,0.267910534342182,2563,4.8380821569053526e-05,944,0.0020422055820285907,235,0.00031760678189731323
871,1843,9,562,0.0028925739313164765,2141,0.267910534342182,1546,4.814823497172981e-05,945,0.0020422055820285907,949,0.0003174625845352988
872,1849,9,1205,0.002884590368360882,2366,0.267910534342182,1453,4.777377303974043e-05,1011,0.0020422055820285907,557,0.00031741816275260233
873,1889,9,351,0.0028713190637439383,2142,0.267860532376086,1585,4.731404155280824e-05,1026,0.0020422055820285907,1436,0.00031731474843245947
874,1928,9,1532,0.0028668035431412033,2721,0.267860532376086,1296,4.660969450863248e-05,1035,0.0020422055820285907,656,0.0003171395869471491
875,1929,9,2344,0.0028544689643257132,1149,0.26783553839154034,471,4.6406264561527283e-05,1048,0.0020422055820285907,2903,0.00031710716700681925
876,1988,9,1340,0.0028479655685156088,2550,0.26783553839154034,1554,4.5957442732659406e-05,1103,0.0020422055820285907,883,0.0003170298686937646
877,2198,9,1942,0.002840086733244769,2191,0.2678105490709216,1561,4.582201007848957e-05,1116,0.0020422055820285907,953,0.00031697380892133184
878,2205,9,1506,0.0028338278365367658,511,0.2677855644129245,2428,4.5493904780954524e-05,1194,0.0020422055820285907,1732,0.0003169536171111875
879,2222,9,2051,0.002829037936666981,70,0.2677605844162442,1500,4.543654298161372e-05,1228,0.0020422055820285907,1417,0.0003169223969118188
880,2243,9,1181,0.002808564198107961,2213,0.26773560907957633,1700,4.4892693248010785e-05,1237,0.0020422055820285907,85,0.000316804896376266
881,2317,9,1185,0.002808564198107961,2326,0.26773560907957633,670,4.4493384156497393e-05,1240,0.0020422055820285907,2589,0.0003168027737893498
882,2329,9,1188,0.002808564198107961,2327,0.26773560907957633,2546,4.437178007077239e-05,1250,0.0020422055820285907,781,0.0003167015991833956
883,2342,9,1959,0.002801809172293463,2328,0.26773560907957633,1256,4.215214557441983e-05,1287,0.0020422055820285907,2676,0.0003166091974229777
884,2350,9,1984,0.0027971772327551794,2363,0.2676108022508053,1295,4.214055538635916e-05,1298,0.0020422055820285907,536,0.00031651899724276255
885,2356,9,2633,0.002793341448700582,236,0.2674113531714308,710,4.191013692517454e-05,1364,0.0020422055820285907,2934,0.00031638675674532644
886,2364,9,174,0.002782816364995261,2558,0.2674113531714308,183,4.13837617459528e-05,1407,0.0020422055820285907,972,0.00031625876415207406
887,2537,9,1250,0.0027748202813351183,2204,0.26736153734557916,1661,4.000446387441949e-05,1414,0.0020422055820285907,1401,0.0003160839710161029
888,2581,9,1296,0.0027562584651741923,466,0.26728684839762895,1994,3.952744676863396e-05,1415,0.0020422055820285907,1400,0.00031608397101610285
889,70,8,1456,0.0027525431190895994,2210,0.26726196135401653,2491,3.936584794396667e-05,1472,0.0020422055820285907,2496,0.00031608106345683144
890,84,8,693,0.002749494195744934,2220,0.26726196135401653,1580,3.909882359357513e-05,1477,0.0020422055820285907,2636,0.00031603904262947336
891,165,8,2320,0.002739933645196199,1171,0.2672370789444314,163,3.903209941844465e-05,1497,0.0020422055820285907,2638,0.00031603904262947336
892,196,8,1644,0.0027172245745487396,2222,0.2672122011675794,121,3.8892573288774925e-05,1499,0.0020422055820285907,840,0.0003158520671714709
893,409,8,2006,0.002709936396815328,2553,0.2672122011675794,1316,3.831000193009651e-05,1597,0.0020422055820285907,1795,0.0003157230123684097
894,414,8,166,0.0027058883451877257,2084,0.26711273636163574,1059,3.776737897446004e-05,1614,0.0020422055820285907,2275,0.000315716818725114
895,567,8,2371,0.0027055329208558504,2059,0.2669885094356002,1057,3.6803615547049916e-05,1628,0.0020422055820285907,2873,0.0003156528706992066
896,662,8,1950,0.002679721834003586,2197,0.26696367791500536,1060,3.6803615547049916e-05,1661,0.0020422055820285907,1926,0.00031549953607689225
897,753,8,1149,0.002678146120757884,2230,0.26688921105924107,489,3.609351932323222e-05,1689,0.0020422055820285907,944,0.00031535807824254505
898,840,8,2451,0.002661245722365583,2231,0.26688921105924107,810,3.603140388450733e-05,1759,0.0020422055820285907,1236,0.0003153126995656278
899,849,8,677,0.0026586922941263685,2198,0.26686439800503325,1036,3.5528926153698115e-05,1765,0.0020422055820285907,1303,0.0003152500168146224
900,1035,8,2492,0.0026499890593770603,2227,0.26681478573546547,1914,3.542657603720348e-05,1770,0.0020422055820285907,1284,0.00031523887846443565
901,1087,8,1006,0.002646290221199737,2623,0.26681478573546547,2455,3.413499875633546e-05,1819,0.0020422055820285907,2842,0.0003150709900415593
902,1111,8,1236,0.002642401202753618,2624,0.26681478573546547,2495,3.344576646546808e-05,1820,0.0020422055820285907,710,0.00031491768964946244
903,1364,8,1596,0.0026343644797273916,667,0.26678998651753305,1571,3.309181526099787e-05,1843,0.0020422055820285907,1450,0.0003148671040254698
904,1444,8,697,0.0026269067113597797,701,0.26676519190912057,371,3.247591636945588e-05,1847,0.0020422055820285907,537,0.0003148310976473527
905,1477,8,2322,0.0026257829859938028,60,0.26674040190894316,2603,3.141298571134923e-05,1925,0.0020422055820285907,112,0.00031472323312505755
906,1497,8,849,0.002620812982486083,459,0.2664927550777214,1043,3.129814438706593e-05,1928,0.0020422055820285907,2830,0.0003146974555116081
907,1511,8,2461,0.0026102010652377934,1661,0.2664185506721865,571,3.1188138385652737e-05,1937,0.0020422055820285907,1957,0.00031466771719382774
908,1605,8,2063,0.002607864066709278,2546,0.2664185506721865,185,3.103025561458401e-05,1948,0.0020422055820285907,728,0.0003145762913735006
909,1774,8,2346,0.0026046906086823595,1998,0.2663938250526346,549,3.094218142629199e-05,1984,0.0020422055820285907,645,0.00031456440394671677
910,1970,8,1615,0.002603276900612395,2599,0.2663196757229669,537,3.0343396864617626e-05,2051,0.0020422055820285907,1334,0.00031451426118584455
911,2040,8,1477,0.0025993002994534604,166,0.2662455676599701,1550,2.9920237398478366e-05,2057,0.0020422055820285907,1335,0.00031451426118584455
912,2057,8,2329,0.0025862637799240855,1236,0.2662455676599701,2213,2.9530074715040568e-05,2061,0.0020422055820285907,783,0.0003144794785641374
913,2069,8,2350,0.0025862637799240855,1958,0.26609747519626753,485,2.9428805667988033e-05,2081,0.0020422055820285907,1737,0.00031440452927105787
914,2164,8,2466,0.0025846108962178944,1039,0.2659495473864669,1584,2.9085374039025996e-05,2088,0.0020422055820285907,499,0.00031433876428844
915,2346,8,2065,0.002581113974162119,2555,0.2656541846313871,758,2.9063754007750008e-05,2187,0.0020422055820285907,676,0.00031428142505829387
916,2451,8,2364,0.0025672634435138174,2621,0.2656541846313871,510,2.8481981198535572e-05,2204,0.0020422055820285907,2469,0.00031420165973729643
917,2488,8,1202,0.0025595953731357233,2629,0.2656541846313871,2245,2.8226929067196206e-05,2205,0.0020422055820285907,2471,0.00031420165973729643
918,2677,8,732,0.002548893967022269,2631,0.2656541846313871,1464,2.764210241900071e-05,2213,0.0020422055820285907,2251,0.000314183452049114
919,7,7,2491,0.002540932480853881,2634,0.2656541846313871,627,2.6802988494909853e-05,2217,0.0020422055820285907,2501,0.00031399985926042255
920,37,7,1127,0.0025365080636461277,517,0.26555587611639725,704,2.6454938710912984e-05,2242,0.0020422055820285907,2245,0.00031394363311951896
921,47,7,303,0.0025357939986119,762,0.2655313103554244,2611,2.613810816853604e-05,2246,0.0020422055820285907,2315,0.00031363387081069657
922,90,7,1992,0.0025349056331461185,702,0.2655067491390378,111,2.6036486682754298e-05,2345,0.0020422055820285907,551,0.00031354106681401864
923,141,7,1600,0.0025248174224922694,1955,0.26543309274478805,771,2.602640315404735e-05,2367,0.0020422055820285907,2844,0.0003134079268033344
924,183,7,2003,0.0025188224671296093,791,0.26535947720644704,1502,2.5983424885887522e-05,2370,0.0020422055820285907,1846,0.0003131769765449663
925,203,7,2342,0.00249440252650108,1961,0.2653349477668827,1583,2.5948818301521988e-05,2487,0.0020422055820285907,634,0.0003131411784313113
926,280,7,2354,0.0024869275035989914,1150,0.2653104228618299,526,2.5776733748276987e-05,2494,0.0020422055820285907,521,0.0003130507280055162
927,701,7,2355,0.0024869275035989914,1138,0.26518786631024927,709,2.571353227718491e-05,2497,0.0020422055820285907,437,0.0003128711514771679
928,702,7,1536,0.0024844217187085277,2485,0.26518786631024927,2204,2.5662401714143808e-05,2500,0.0020422055820285907,581,0.00031263591369452387
929,704,7,2632,0.002477655453330128,1823,0.2651633685858788,2472,2.5412203925039578e-05,2536,0.0020422055820285907,108,0.00031259207997033167
930,706,7,519,0.002465325413358054,716,0.2649920111652638,1026,2.5126233131102445e-05,2546,0.0020422055820285907,1680,0.0003124824153589124
931,714,7,787,0.002465054689596123,500,0.2649430925735774,2381,2.4776785455096625e-05,2558,0.0020422055820285907,2804,0.00031246758876681544
932,777,7,706,0.0024644314739124327,2611,0.2648941920396953,514,2.4744205181101847e-05,2594,0.0020422055820285907,2880,0.00031246758876681544
933,799,7,349,0.002456078310554693,2000,0.2648453095536204,2073,2.4423899516351802e-05,2607,0.0020422055820285907,1231,0.00031245104146850484
934,830,7,2550,0.0024433011840073187,643,0.26482087507538865,518,2.4345709719510576e-05,2622,0.0020422055820285907,2272,0.00031244702007006257
935,834,7,1272,0.002442490890186576,2447,0.2647964451053632,656,2.3875632310044443e-05,2630,0.0020422055820285907,1950,0.00031238955585949325
936,838,7,466,0.002437237318058519,1950,0.2647475986849417,1194,2.3641575507591208e-05,2677,0.0020422055820285907,910,0.0003123317233892591
937,842,7,1997,0.00242944954518188,409,0.2647231822320518,393,2.3552769198241415e-05,3,0.0017018379850238256,2531,0.00031219658754751237
938,902,7,2043,0.0024248622582066096,2187,0.2646255614402266,2598,2.3242301946023108e-05,4,0.0017018379850238256,2931,0.00031219658754751237
939,916,7,1046,0.0024135331831935266,2219,0.2646255614402266,428,2.3185150567227684e-05,60,0.0017018379850238256,867,0.0003121489666953256
940,945,7,2059,0.002409635411683999,672,0.2646011674909788,1680,2.3020562217312026e-05,82,0.0017018379850238256,1115,0.00031211570216905973
941,1054,7,1610,0.0024052664078459997,789,0.2646011674909788,2477,2.279849734169464e-05,90,0.0017018379850238256,404,0.0003119140406372108
942,1295,7,1527,0.002382598987133263,704,0.26452801262023207,1702,2.2592531692758302e-05,92,0.0017018379850238256,2780,0.0003114745073904941
943,1381,7,1467,0.0023729619811801526,1990,0.2644548981888831,2547,2.2153266493332863e-05,156,0.0017018379850238256,2788,0.0003114745073904941
944,1391,7,829,0.002352536235254805,1999,0.2644548981888831,1124,2.209836610058873e-05,157,0.0017018379850238256,250,0.0003109898432632522
945,1484,7,2538,0.0023466849925749514,2001,0.2644548981888831,1979,2.1761759642813355e-05,159,0.0017018379850238256,1379,0.00031088036755381755
946,1532,7,2340,0.0023426703943857045,2005,0.2644548981888831,700,2.1292567629348607e-05,174,0.0017018379850238256,1382,0.0003108803675538175
947,1536,7,876,0.002331972555051797,1989,0.26443053569250463,2057,2.0971977892927844e-05,180,0.0017018379850238256,163,0.0003107303401989064
948,1592,7,1619,0.002328858481636961,824,0.2644061776844268,740,2.0952004687637535e-05,199,0.0017018379850238256,1828,0.0003106936352577384
949,1596,7,2358,0.0023287504026126573,540,0.2641871573807766,1497,2.0912481118443827e-05,205,0.0017018379850238256,923,0.0003106678937736781
950,1628,7,1435,0.002327143192813788,1992,0.2641628441875702,1822,2.083881852172154e-05,279,0.0017018379850238256,1845,0.0003105738319248054
951,1689,7,874,0.002320861303563923,371,0.26413853546904736,1819,2.069298029961934e-05,339,0.0017018379850238256,1039,0.00031043799008797037
952,1762,7,1219,0.0023111315495527025,1462,0.263944226661346,1356,2.0443664701206898e-05,381,0.0017018379850238256,300,0.00031039463320632046
953,1819,7,1145,0.002304082700213722,2232,0.2638956941198986,1231,2.0125124461248824e-05,383,0.0017018379850238256,100,0.00031038434709265104
954,1924,7,1687,0.0023030866354501966,2144,0.263774440814385,101,2.0000852397251912e-05,409,0.0017018379850238256,2292,0.0003102691487552784
955,2125,7,1228,0.0022976589866322726,499,0.26372597068560616,2087,1.9396113086768084e-05,438,0.0017018379850238256,2843,0.00031025028426032175
956,2161,7,2339,0.002297552123310259,1454,0.2637017423006098,1843,1.9330114471735374e-05,517,0.0017018379850238256,1898,0.000310055970863023
957,2187,7,2352,0.002297552123310259,1996,0.2635806671204901,797,1.9185162258301545e-05,535,0.0017018379850238256,1899,0.000310055970863023
958,2217,7,2596,0.0022971271002991804,1542,0.26341134853098447,2475,1.9049150506712535e-05,567,0.0017018379850238256,1900,0.000310055970863023
959,2237,7,1451,0.0022857771410306317,2233,0.2633630117388877,651,1.8717060922475236e-05,587,0.0017018379850238256,2874,0.00030986042713188793
960,2369,7,1962,0.0022758918265782867,2234,0.2633630117388877,1701,1.8664334478181564e-05,637,0.0017018379850238256,1928,0.0003098250134346244
961,2381,7,2213,0.002274950405464787,1997,0.26331469268343616,1038,1.841709099812755e-05,639,0.0017018379850238256,2162,0.0003097031037853542
962,2423,7,2611,0.002269368824352482,2229,0.26321810774343307,2599,1.8357954479335406e-05,643,0.0017018379850238256,1496,0.0003096258136754231
963,2620,7,1298,0.0022681285164399246,1959,0.2631698418393818,1955,1.7927581567695948e-05,662,0.0017018379850238256,1077,0.0003095815544373459
964,3,6,2361,0.0022626710251526364,712,0.263097476163349,986,1.792137221143484e-05,674,0.0017018379850238256,162,0.00030947168429196746
965,4,6,1007,0.002254683055196359,2003,0.2629046954517437,676,1.7845701233640456e-05,692,0.0017018379850238256,1539,0.0003093926830970454
966,11,6,1436,0.002252242936611784,2500,0.26288061772526217,1236,1.7814101414771254e-05,718,0.0017018379850238256,102,0.0003093044938672862
967,195,6,1933,0.0022430940637638906,2002,0.26285654440862066,550,1.7700989040901017e-05,730,0.0017018379850238256,2748,0.0003092593794489974
968,279,6,2002,0.0022340851884574253,2004,0.26285654440862066,85,1.7471529249378568e-05,735,0.0017018379850238256,2242,0.00030900216689899116
969,351,6,2004,0.0022340851884574253,699,0.2626881545659502,127,1.6999036552263198e-05,741,0.0017018379850238256,1301,0.000308803833876302
970,438,6,875,0.0022307739906597943,827,0.2626881545659502,1821,1.6976519119272872e-05,744,0.0017018379850238256,1597,0.00030877751856256115
971,441,6,2191,0.0022071574322927705,826,0.2626160535171214,812,1.6827215084021546e-05,745,0.0017018379850238256,779,0.0003086970483157536
972,459,6,1557,0.0022063300821988548,1512,0.26254399203714784,439,1.6810924362909136e-05,758,0.0017018379850238256,1824,0.00030866736482884524
973,520,6,1000,0.00219317919086031,868,0.2623280446848965,390,1.61750577846699e-05,780,0.0017018379850238256,711,0.00030863469220088256
974,643,6,795,0.0021902910160634063,1296,0.2623280446848965,729,1.608434493900211e-05,797,0.0017018379850238256,96,0.0003084201666012316
975,708,6,1049,0.002187743086160981,724,0.26228010461825085,540,1.6021395117227346e-05,809,0.0017018379850238256,94,0.00030842016660123157
976,744,6,73,0.0021842835281732902,2547,0.2621603310751793,2082,1.6016764837687152e-05,824,0.0017018379850238256,1464,0.0003083645248602415
977,797,6,2500,0.002184235101532317,744,0.2620167471421394,1506,1.567835482185012e-05,830,0.0017018379850238256,2276,0.0003083546782475516
978,853,6,2197,0.0021816773538140114,1605,0.2619928317763908,1389,1.5589962041684674e-05,838,0.0017018379850238256,2839,0.00030835210893723685
979,854,6,2349,0.002174728981188621,729,0.2619689207759549,2876,1.5589962041684674e-05,840,0.0017018379850238256,169,0.00030829905526038275
980,910,6,1440,0.002170556914940287,1253,0.2619450141396366,945,1.5323516048831975e-05,842,0.0017018379850238256,209,0.0003082990552603827
981,940,6,370,0.002162563599667406,740,0.26192111186624123,2476,1.5169282594819378e-05,849,0.0017018379850238256,2316,0.00030819749275089365
982,1045,6,2204,0.00215361561368633,2181,0.2618972139545746,499,1.5014080610311158e-05,853,0.0017018379850238256,2675,0.00030814391043072103
983,1058,6,1462,0.0021485427719267814,36,0.2615392678762768,1090,1.4887913150583102e-05,854,0.0017018379850238256,2205,0.00030810627472646043
984,1142,6,2040,0.0021470535536072363,2019,0.26151543959020934,546,1.4858163225664e-05,902,0.0017018379850238256,384,0.00030807051165797686
985,1162,6,1262,0.002124201015001618,714,0.26144398077622166,679,1.4718866651545676e-05,910,0.0017018379850238256,2845,0.0003080693444548582
986,1241,6,1964,0.0021237517613921456,1047,0.26144398077622166,1996,1.4512770315774476e-05,976,0.0017018379850238256,1124,0.0003080644108798643
987,1251,6,1143,0.0021207709407080927,719,0.26142016984901073,2499,1.4491152373449259e-05,986,0.0017018379850238256,2889,0.00030785673005037265
