,nodes,CnC
1067,861,0.22717238611278345
1068,513,0.2262642414551269
1069,731,0.22599321221800758
1070,732,0.22599321221800758
1071,627,0.22590301337058472
1072,1017,0.22554293684000798
1073,1125,0.22504970178926442
1074,1027,0.22442505947660588
1075,1039,0.22384813130314415
1076,1041,0.22384813130314415
1077,683,0.22380387504942664
1078,804,0.22380387504942664
1079,1093,0.22380387504942664
1080,905,0.22362702489134728
1081,1092,0.22331820871966857
1082,1116,0.22296631869214104
1083,1095,0.22270312807397205
1084,1073,0.22244055806641777
1085,1080,0.2222222222222222
1086,1081,0.2222222222222222
1087,1082,0.2222222222222222
1088,501,0.22204786190663006
1089,802,0.22109375
1090,803,0.22109375
1091,1064,0.22070579060245663
1092,682,0.22014780241151302
1093,1078,0.22010499708341436
1094,1094,0.21967785755870367
1095,1106,0.21899787192880635
1096,1047,0.2187862388867414
1097,1114,0.2181958365458751
1098,1075,0.21798575004814172
1099,1084,0.21669218989280245
1100,1119,0.21537290715372906
1101,947,0.21467855110942538
1102,948,0.21467855110942538
1103,1107,0.21394821394821395
1104,1100,0.21342383107088989
1105,1123,0.2132629992464205
1106,1071,0.21322282915803353
1107,1118,0.21322282915803353
1108,1098,0.21318267419962336
1109,1121,0.21258215962441315
1110,1126,0.21166791323859388
1111,1117,0.2112334390744542
1112,1055,0.21119402985074626
1113,896,0.21111525550167848
1114,634,0.2100965107646622
1115,757,0.20955201777119586
1116,758,0.20955201777119586
1117,1105,0.20893318567737174
1118,1090,0.2078971533516988
1119,1063,0.20074481291009044
1120,1120,0.20042492917847027
1121,1128,0.2003185276942134
1122,1122,0.20017683465959327
1123,1129,0.20010606328442637
1124,917,0.19961206136483867
1125,1127,0.19936597393448396
1126,1103,0.19707520891364902
1127,1102,0.19581387303234735
1128,1131,0.1899647591877832
1129,1124,0.1861535931590199
1130,1130,0.18551294657489348
1131,1051,0.18454515813498532
1132,1132,0.18216929514000643
